regionbase,tax_sce,region_scenario,tb,prop,te,varphi,pe,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,CeHH_prime,CeFH_prime,CeHF_prime,CeFF_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,VgFH_prime,VgHF_prime,VgFH1_prime,VgFH2_prime,CeFH1_prime,CeFH2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality,prop2
OECD37 as Home,EC_hybrid,3,9.476687500000018,1.0,15.4,15.4,0.9299993348355851,0.04923433442991369,0.8194978536383585,0.01201290232316,0.0,21.21115603028425,21.21115603028425,1.0852318494100635,0.9791178723380287,0.23903257006573467,18.907773738471242,2.0643497217480924,1.3242644194757982,19.146806308536977,19.886891610809272,6.070526466666665,14.318343697831837,1.4811745164958878,4.589351950170774,0.021349367094497848,0.08293478711496419,91.87470066666667,123.29863979999998,69.15739949666667,113.73993989999998,13.781205100000003,18.49479597,-2.875165,-2.3544852004451027,-0.220459208998607,-0.08359337107700868,0.1258125725773304,-2.43934696971575,-0.9249476914630215,1.392096610809272,-11.06484496971575,-57.10354139451442,0.604508457583919,157.4848046134367,-27.983678585553413,
OECD37 as Home,EC_hybrid,3,9.597062500000021,1.0,15.600000000000001,15.600000000000001,0.9297275871493752,0.04923433442991369,0.8194978536383585,0.011929394853729855,0.0,21.20185979543625,21.20185979543625,1.0728501192197963,0.9794040561837188,0.23630537698634901,18.913300243047235,2.0522541754035153,1.3091554962061454,19.149605620033583,19.892704299230953,6.070526466666665,14.315743194642605,1.4708781591020108,4.599648307564644,0.02095906938760357,0.08228024909727148,91.87470066666667,123.29863979999995,69.15739949666666,113.73993989999997,13.781205100000001,18.49479597,-2.875165,-2.3631294295858267,-0.22111359782505247,-0.08327041916229044,0.12623184709391844,-2.4486432045637514,-0.9221483799664156,1.3979092992309532,-11.074141204563752,-57.83263136641805,0.6075918189724298,159.8945015334948,-28.140510054237794,
OECD37 as Home,EC_hybrid,3,9.717375000000022,1.0,15.8,15.8,0.9294621287594362,0.04923433442991369,0.8194978536383585,0.011847459319550958,0.0,21.192780023235155,21.192780023235155,1.0607533357952204,0.9796837782033789,0.2336409461247992,18.91870196311264,2.0404371139985993,1.2943942819200196,19.152342909237436,19.89838574131602,6.070526466666665,14.313203977817189,1.4607756191864665,4.609750847480188,0.020580416533853833,0.08163694660527834,91.87470066666667,123.29863979999999,69.15739949666667,113.73993989999998,13.781205100000001,18.49479597,-2.875165,-2.3715699391640395,-0.22175168950590088,-0.08295522508213447,0.12664104994915684,-2.4577229767648454,-0.9194110907625621,1.4035907413160196,-11.083220976764846,-58.56138010975695,0.6106260980917195,162.30619889533364,-28.29566585403108,
OECD37 as Home,EC_hybrid,3,9.837750000000018,1.0,16.0,16.0,0.9292024777966417,0.04923433442991369,0.8194978536383585,0.011766965671241145,0.0,21.18390014328506,21.18390014328506,1.0489196477173575,0.9799575353686072,0.23103446449956352,18.92398849570045,2.0288771830859647,1.279954112216921,19.155022960200014,19.903946031069058,6.0705264666666645,14.310721363536079,1.4508508618373268,4.619675604829335,0.020212555941375734,0.08100394590887323,91.87470066666664,123.29863979999999,69.15739949666666,113.73993989999998,13.7812051,18.494795970000002,-2.875165,-2.3798222984777326,-0.22237472310952763,-0.08264719656285971,0.1270409500663696,-2.466602856714939,-0.9167310397999842,1.409151031069058,-11.09210085671494,-59.290543515140186,0.6136155308611198,164.7198512464807,-28.449338647406368,
OECD37 as Home,EC_hybrid,3,9.958125000000013,1.0,16.2,16.2,0.9289485766681367,0.04923433442991369,0.8194978536383585,0.011687913727976828,0.0,21.175218103295013,21.175218103295013,1.0373465303112503,0.9802253783153174,0.2284853760271251,18.92916081864227,2.017571908626568,1.2658319063383754,19.157646194669397,19.909386196957588,6.070526466666665,14.308294731516543,1.4411038647592898,4.629422601907369,0.019855251109641918,0.08038132653269071,91.87470066666667,123.29863979999996,69.15739949666666,113.73993989999997,13.7812051,18.49479597,-2.875165,-2.3878885693840433,-0.22298291208268917,-0.08234624655184758,0.12743166046220727,-2.475284896704988,-0.9141078053306018,1.4145911969575877,-11.100782896704988,-60.01974182504466,0.616559580243439,167.13541466668147,-28.601477999766217,
OECD37 as Home,EC_hybrid,3,10.078437500000021,1.0,16.400000000000002,16.400000000000002,0.9287003644239775,0.04923433442991369,0.8194978536383585,0.011610302025384864,0.0,21.16673173909417,21.16673173909417,1.0260313025152608,0.9804873615665939,0.22599309017832242,18.934219984834975,2.0065186640818546,1.2520243926935832,19.160213075013296,19.91470734640157,6.070526466666665,14.305923431872571,1.4315344473971385,4.638992019269527,0.01950826543234249,0.07976915418993269,91.87470066666668,123.29863979999999,69.15739949666667,113.73993989999998,13.781205100000003,18.494795970000002,-2.875165,-2.395770912143202,-0.2235764749753943,-0.08205228477038258,0.1278132983416223,-2.4837712609058293,-0.9115409249867028,1.4199123464015706,-11.10926926090583,-60.74859526156803,0.6194577722252228,169.55284670003482,-28.75203579629513,
OECD37 as Home,EC_hybrid,3,10.198812500000024,1.0,16.6,16.6,0.9284574029091076,0.04923433442991369,0.8194978536383585,0.011534010145796357,0.0,21.158425995327157,21.158425995327157,1.0149540811486353,0.9807439384369281,0.22355322749470238,18.9391747482479,1.9956980195855634,1.2385073086433376,19.1627279757426,19.919918686684827,6.070526466666665,14.303603215678343,1.42212776241609,4.64839870425057,0.01917084480054205,0.07916655075240595,91.87470066666667,123.29863979999996,69.15739949666667,113.73993989999998,13.7812051,18.494795969999995,-2.875165,-2.4034834504403992,-0.22415652726654825,-0.08176477549063738,0.12818655921690042,-2.4920770046728435,-0.9090260242573969,1.4251236866848274,-11.117575004672844,-61.47785998068663,0.6223141075741375,171.9721062905186,-28.90119732578623,
OECD37 as Home,EC_hybrid,3,10.319125000000021,1.0,16.8,16.8,0.9282197719602208,0.04923433442991369,0.8194978536383585,0.011459079101726107,0.0,21.150303530411723,21.150303530411723,1.004118592341478,0.980995015950838,0.22116660869163166,18.944023313428815,1.985113608292316,1.2252852010331097,19.165189922120447,19.925018329379654,6.070526466666665,14.301334785751624,1.4128888666034345,4.657637600063232,0.018842965543198018,0.07857390728539321,91.87470066666664,123.29863979999998,69.15739949666664,113.73993989999998,13.7812051,18.494795970000002,-2.875165,-2.4110238480670696,-0.2247229422175544,-0.08148379734013204,0.12855134100932744,-2.500199469588278,-0.9065640778795512,1.430223329379654,-11.125697469588278,-62.20677765124293,0.6251265801977932,174.39315372099256,-29.04883573756688,
OECD37 as Home,EC_hybrid,3,10.439437500000023,1.0,17.0,17.0,0.9279871789425332,0.04923433442991369,0.8194978536383585,0.011385432205595328,0.0,21.142354273862836,21.142354273862836,0.9935115753105287,0.9812408949848096,0.21883031295628522,18.94877149061229,1.9747524702953383,1.212341888266814,19.167601803568576,19.930012385597102,6.070526466666665,14.299115291454077,1.4038083044850176,4.666718162181647,0.018524094209555024,0.07799068077974787,91.87470066666667,123.29863979999999,69.15739949666666,113.7399399,13.781205100000001,18.494795970000002,-2.875165,-2.4184015807166506,-0.22527647839311052,-0.08120898917233015,0.1289081125798441,-2.508148726137165,-0.9041521964314221,1.4352173855971024,-11.133646726137165,-62.93572590469395,0.6278976159473794,176.8159505556299,-29.195056113596575,
OECD37 as Home,EC_hybrid,3,10.559750000000022,1.0,17.2,17.2,0.9277594656488364,0.04923433442991369,0.8194978536383585,0.011313034127227764,0.0,21.13457275508536,21.13457275508536,0.9831258928466172,0.9814817349917082,0.2165427682508982,18.95342235899725,1.9646076278383253,1.1996686610975154,19.16996512724815,19.93490409398896,6.070526466666665,14.296943169629236,1.3948817198981631,4.675644746768501,0.018213892106935144,0.07741665042003455,91.87470066666667,123.29863979999995,69.15739949666666,113.73993989999998,13.781205100000001,18.49479597,-2.875165,-2.4256218444153297,-0.22581756931055968,-0.08094014994562815,0.12925713493207458,-2.515930244914639,-0.9017888727518475,1.4401090939889585,-11.14142824491464,-63.664703780638575,0.6306281195382335,179.24045958544815,-29.3398849626503,
OECD37 as Home,EC_hybrid,3,10.680062500000023,1.0,17.400000000000002,17.400000000000002,0.9275364804144458,0.04923433442991369,0.8194978536383585,0.011241850865677507,0.0,21.126953730999897,21.126953730999897,0.9729547014034371,0.9817176889831127,0.2143024672197263,18.95797887339476,1.9546723903865497,1.1872571686231634,19.17228134061449,19.939696562377875,6.0705264666666645,14.29481692285578,1.3861049205724887,4.6844215460941685,0.017912036626755463,0.07685160193573894,91.87470066666667,123.29863979999999,69.15739949666667,113.73993989999997,13.781205100000001,18.49479597,-2.875165,-2.432689616681708,-0.2263466292780752,-0.08067708725986752,0.12959865785083005,-2.523549269000103,-0.8994726593855091,1.4449015623778756,-11.149047269000103,-64.39371035839237,0.6333189697158208,181.66664477655343,-29.483348073057876,
OECD37 as Home,EC_hybrid,3,10.800375000000024,1.0,17.6,17.6,0.9273180777831218,0.04923433442991369,0.8194978536383585,0.011171849686120481,0.0,21.119492174359994,21.119492174359994,0.9629914361755119,0.9819489038506195,0.2121079639023272,18.962443870432708,1.9449403400261314,1.175099400077839,19.174551834335034,19.944392774283326,6.070526466666665,14.29273511603506,1.377473870348712,4.693052596317945,0.01761822032533647,0.07629532738299298,91.87470066666667,123.29863979999998,69.15739949666666,113.73993989999998,13.7812051,18.49479597,-2.875165,-2.439609667870086,-0.22686405444534857,-0.08041961689690999,0.12993292049855643,-2.5310108256400063,-0.8972021656649645,1.4495977742833261,-11.156508825640007,-65.12274475495937,0.6359710201719241,184.09447122116097,-29.625470537847942,
OECD37 as Home,EC_hybrid,3,10.920687500000021,1.0,17.8,17.8,0.9271041181932145,0.04923433442991369,0.8194978536383585,0.011102999060348496,0.0,21.112183262780594,21.112183262780594,0.9532297970752343,0.982175520668143,0.2099578706448708,18.966820074393556,1.9354053177433772,1.163187667720105,19.176777945038427,19.9489955950617,6.070526466666665,14.290696373188599,1.3689846818416473,4.701541784825012,0.017332150065917706,0.07574762493316349,91.87470066666664,123.29863979999995,69.15739949666666,113.73993989999997,13.7812051,18.49479597,-2.875165,-2.4463865718157534,-0.22737022378615354,-0.08016756239021906,0.13026015197413104,-2.538319737219407,-0.8949760549615711,1.4542005950616996,-11.163817737219407,-65.85180612312686,0.6385851004228656,186.5239050911411,-29.7662767788465,
OECD37 as Home,EC_hybrid,3,11.040937500000021,1.0,18.0,18.0,0.9268945754957997,0.04923433442991369,0.8194978536383585,0.011035303509584312,0.0,21.105026050723296,21.105026050723296,0.9436686551713761,0.9823975607074058,0.20785193878958588,18.97110789605617,1.926066215878782,1.151520593960962,19.178959834845756,19.953505456763576,6.070526466666665,14.288700401237016,1.3606379125119117,4.709888554154754,0.017053689054901885,0.0752085766963737,91.87470066666667,123.29863979999995,69.15739949666666,113.73993989999998,13.781205100000001,18.49479597,-2.875165,-2.453021302732224,-0.22786524549869464,-0.07992088149942983,0.13058040711639268,-2.545476949276704,-0.8927941651542426,1.4587104567635762,-11.170974949276705,-66.58051489625298,0.6411606875051932,188.9549135939685,-29.905718426577625,
OECD37 as Home,EC_hybrid,3,11.16125000000002,1.0,18.2,18.2,0.926689103285291,0.04923433442991369,0.8194978536383585,0.01096866339636778,0.0,21.098008657157678,21.098008657157678,0.9342922646698774,0.9826153850000205,0.20578670017653602,18.975314307312527,1.916907649669898,1.1400789648464134,19.18110100748906,19.957929692312547,6.070526466666665,14.286743859321296,1.3524212771961954,4.71810518947046,0.016782281069259716,0.07467743220698937,91.87470066666667,123.29863979999996,69.15739949666666,113.73993989999997,13.7812051,18.49479597,-2.875165,-2.4595249658359477,-0.22834998133424006,-0.07967915571898333,0.13089422925302374,-2.552494342842323,-0.8906529925109368,1.463134692312547,-11.177992342842323,-67.30962778728174,0.6437012420678687,191.3874649309152,-30.043963568693812,
OECD37 as Home,EC_hybrid,3,11.281500000000026,1.0,18.400000000000002,18.400000000000002,0.9264877915965318,0.04923433442991369,0.8194978536383585,0.010903119755563592,0.0,21.09113411035144,21.09113411035144,0.9251047914525328,0.9828288923601275,0.20376307238055325,18.979437354159543,1.9079336838126602,1.128867863833086,19.183200426540097,19.962266246519672,6.070526466666665,14.284827565605447,1.344339835437499,4.726186631229163,0.01651795355287237,0.07415455882448653,91.87470066666667,123.29863979999998,69.15739949666666,113.73993989999998,13.7812051,18.49479597,-2.875165,-2.4658948415005266,-0.22882426003810744,-0.0794424808293647,0.13120149403635695,-2.5593688896485602,-0.8885535734599017,1.467471246519672,-11.18486688964856,-68.03838652696378,0.6462048856332636,193.82152825699578,-30.180891091893074,
