,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cey_prime,Cex_prime,Cem_prime,Ceystar_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,Vgx_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Cex1_prime,Cex2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality,region_scenario,conv
252,puretc,US as Home,4.2,0.918514123224063,1.8245813820032892,1.0,1.8245813820032892,0.015920566343182608,0.7935787495405133,0.007588911443492562,4.293631918980435,26.63939054161683,30.933022460597265,2.2138577876025796,0.4480574191681364,0.5758562626846994,27.69525165098943,2.661915206770716,2.789714050287279,28.27110791367413,28.143309070157567,2.8106666666666675,7.97406666666667,1.339770204823367,1.4708964618432943,0.09675302392830486,0.11814981562215157,38.630066666666686,176.54313333333346,26.982296301614603,154.68842483253542,7.652452010650522,25.850026855199598,-0.1787594808302779,-1.1090945178144738,-0.861195849049357,0.7558898058129198,1.2374472173533146,-1.1565494583831715,1.015127913674128,1.6618390701575656,-1.3429575394027324,-4.899260371334533,0.17083706551122435,9.392811197059437,-5.208306927229261,1.0,1.0
258,puretc,US as Home,4.3,0.9177256185507945,1.8669386309203717,1.0,1.8669386309203717,0.015920566343182608,0.7935787495405133,0.007495759238920796,4.2917885745795905,26.627953703917786,30.919742278497377,2.1895906377690513,0.448332818269242,0.5695440278666363,27.712274575023887,2.637923456038293,2.7591346656356874,28.281818602890525,28.16060739329313,2.8106666666666675,7.97406666666667,1.3233248227513599,1.4873418439153152,0.09451786412525333,0.11839527439645886,38.630066666666686,176.5431333333334,26.957945385819094,154.6882801151631,7.683263660241895,25.843710838776015,-0.18045189190157124,-1.119594905443378,-0.8611958490493583,0.7563855411379974,1.2380848627575098,-1.1679862960822156,1.0258386028905235,1.6791373932931286,-1.3562377215026196,-5.016096314500777,0.17341270618614613,9.742177006179539,-5.354411495163788,1.0,1.0
264,puretc,US as Home,4.4,0.9169577146689756,1.9092737007468457,1.0,1.9092737007468457,0.015920566343182608,0.7935787495405133,0.007404794876650023,4.289992628851976,26.616810946333466,30.906803575185442,2.1659356635240075,0.44860140818820565,0.5633910287268834,27.72887661100943,2.614537071712213,2.7293266922508908,28.292267639736313,28.177478019197636,2.8106666666666675,7.97406666666667,1.3072656892144092,1.5034009774522603,0.09236212741292989,0.11861330564513514,38.630066666666686,176.54313333333343,26.933882888262968,154.68805262274452,7.713708639373881,25.837555849618756,-0.18209938770038034,-1.1298166209579656,-0.8611958490493586,0.7568693273963358,1.238706706060431,-1.1791290536665358,1.0362876397363117,1.6960080191976346,-1.3691764248145546,-5.132927557734037,0.17595083139976664,10.094952234244882,-5.500092737247197,1.0,1.0
270,puretc,US as Home,4.5,0.916209707496908,1.9515873681164138,1.0,1.9515873681164138,0.015920566343182608,0.7935787495405133,0.007315939179301539,4.28824249365297,26.605952415386547,30.894194909039516,2.1428686243435675,0.4488634058771195,0.5573909599564163,27.745071169153157,2.5917320302206868,2.700259584299984,28.30246212910957,28.193934575030276,2.8106666666666675,7.97406666666667,1.2915788259899894,1.5190878406766848,0.09028195922757201,0.11880561588506587,38.630066666666686,176.54313333333346,26.91010121851993,154.68774561137238,7.74379661993241,25.83155655017545,-0.1837035330714669,-1.139769373274013,-0.8611958490493575,0.7573407297238669,1.2393132522800185,-1.1899875846134549,1.0464821291095703,1.7124645750302747,-1.3817850909604807,-5.249755064502725,0.1784525157208533,10.4510100975906,-5.64534552865431,1.0,1.0
276,puretc,US as Home,4.6000000000000005,0.9154806381482757,1.9938804139303323,1.0,1.9938804139303323,0.015920566343182608,0.7935787495405133,0.007229117259736513,4.286535980207868,26.595364531053097,30.881900511260966,2.120367040181449,0.44911911974188184,0.5515379741717625,27.760877312589837,2.569486159923331,2.6719050143532117,28.3124152867616,28.20999643233172,2.8106666666666675,7.97406666666667,1.2762510122679651,1.5344156543987035,0.08827376635605436,0.11897381329124938,38.630066666666686,176.54313333333343,26.886593617136338,154.68736457868448,7.773536268147673,25.825705536031627,-0.1852664351312521,-1.1494662357751653,-0.8611958490493582,0.757801327180534,1.239905217955112,-1.200575468946905,1.056435286761598,1.7285264323317193,-1.394079488739031,-5.366577342247323,0.18091877675431756,10.81031746409267,-5.79013446764843,1.0,1.0
282,puretc,US as Home,4.7,0.9147700420194965,2.036153664168036,1.0,2.036153664168036,0.015920566343182608,0.7935787495405133,0.007144257489910679,4.284872052511579,26.58504086554779,30.86991291805937,2.098408951999183,0.44936868689846,0.5458263595110784,27.776303516709135,2.547777638897643,2.6442353115102613,28.322129876220213,28.225672203607594,2.8106666666666675,7.97406666666667,1.261269602608967,1.5493970640577068,0.0863341409511713,0.1191193661675378,38.630066666666686,176.54313333333343,26.86335284245255,154.6869110310829,7.802936778742035,25.819999347722653,-0.18678913749193848,-1.1589136834442733,-0.8611958490493588,0.7582496524623367,1.2404829229059813,-1.2108991344522124,1.0661498762202122,1.7442022036075926,-1.406067081940627,-5.483396350588556,0.18335059992161484,11.172706784932023,-5.9344738527429755,1.0,1.0
288,puretc,US as Home,4.800000000000001,0.9140766920780183,2.0784074476884022,1.0,2.0784074476884022,0.015920566343182608,0.7935787495405133,0.007061291808410479,4.2832478853355695,26.574963890035438,30.858211775371007,2.076974533220475,0.44961251418296466,0.5402509587966124,27.79137492879795,2.52658704740344,2.617225492017088,28.331625887594562,28.240987442980913,2.8106666666666675,7.97406666666667,1.2466225812377862,1.5640440854288742,0.0844599215086265,0.11924369754543351,38.630066666666686,176.54313333333343,26.84037310044401,154.68639287117023,7.832005645489042,25.814428382896846,-0.18827431387409824,-1.168128305101207,-0.8611958490493581,0.7586895156124992,1.2410473111296825,-1.220976109964564,1.0756458875945611,1.7595174429809113,-1.4177682246289898,-5.6002086163628135,0.18574892591145964,11.538260523832216,-6.0782958671805245,1.0,1.0
294,puretc,US as Home,4.9,0.9134004347253404,2.1206426929646094,1.0,2.1206426929646094,0.015920566343182608,0.7935787495405133,0.006980155372851571,4.281663163922253,26.565131651635504,30.846794815557757,2.056043733408692,0.44985063295538663,0.5348065566213184,27.806093487274886,2.5058943663640783,2.5908502900300103,28.340900043896205,28.25594412023027,2.8106666666666675,7.97406666666667,1.2322985006767184,1.5783681659899509,0.08264808226791794,0.11934806596323058,38.630066666666686,176.54313333333343,26.817647360388285,154.68580924868255,7.860751747936039,25.808991642993256,-0.18972233490864596,-1.177112400286745,-0.861195849049358,0.759117891583525,1.241598457321529,-1.2308083483644978,1.0849200438962043,1.7744741202302698,-1.4291851844422396,-5.717017467722137,0.18811465683672468,11.906743579781821,-6.221641918992807,1.0,1.0
300,puretc,US as Home,5.0,0.9127403565729673,2.1628600668977453,1.0,2.1628600668977453,0.015920566343182608,0.7935787495405133,0.0069007865412441995,4.280115790509207,26.555531135000248,30.835646925509455,2.035598485836434,0.4500833433598082,0.5294884535694627,27.820477744596694,2.4856818291962424,2.5650869394058966,28.349966198166157,28.2705610879565,2.8106666666666675,7.97406666666667,1.2182864784557474,1.5923801882109303,0.08089581520288101,0.11943369917319598,38.630066666666686,176.54313333333346,26.7951700149616,154.6851656823059,7.889182294793392,25.80368200793927,-0.19113519573234636,-1.1858783476184458,-0.8611958490493573,0.7595369554039494,1.2421370581865698,-1.240408864999754,1.0939861981661565,1.7890910879564998,-1.4403330744905425,-5.833820723834156,0.19044865318351956,12.278171173931094,-6.364471704723121,1.0,1.0
306,puretc,US as Home,5.1000000000000005,0.9120959875398333,2.2050599432224036,1.0,2.2050599432224036,0.015920566343182608,0.7935787495405133,0.006823126094003515,4.278604703052242,26.546155750787477,30.82476045383972,2.0156210300191946,0.4503107909982958,0.524292029883494,27.8345367006944,2.4659318210174903,2.5399130599026885,28.358828730577894,28.284847491692695,2.8106666666666675,7.97406666666667,1.2045760597638089,1.6060906069028658,0.07920044488248924,0.11950171762758295,38.630066666666686,176.54313333333343,26.772934966451878,154.6844640866551,7.917305041544109,25.798495905349025,-0.19251393935899677,-1.1944326183664238,-0.8611958490493579,0.7599461663094844,1.2426634525866023,-1.2497842492125244,1.1028487305778931,1.803377491692693,-1.451219546160278,-5.950619584191282,0.19275175338922723,12.652430563296758,-6.5067900233035285,1.0,1.0
