,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cey_prime,Cex_prime,Cem_prime,Ceystar_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,Vgx_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Cex1_prime,Cex2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality,region_scenario,conv
0,Unilateral,US as Home,0.0,1.0000000000000004,0.0,0.4000013454542367,0.0,0.01592056634318261,0.7935787495405133,0.01592056634318261,4.480040000000001,27.79594000000001,32.27598000000001,4.598399999999995,0.4215999999999997,1.196109999999999,26.059869999999975,5.019999999999995,5.7945099999999945,27.255979999999973,26.481469999999973,2.810666666666673,7.974066666666684,2.810666666666673,0.0,0.4215999999999997,0.0,38.63006666666674,176.54313333333369,28.446666666666733,154.45055333333372,5.794509999999997,26.481469999999987,9.947687118483372e-16,6.171938515819875e-15,-0.5,2.0,2.0,7.105427357601002e-15,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,5.329070518200751e-15,0.0,-1.8552148225652036e-14,-1.8552148225652036e-14,1.0,1.0
6,Unilateral,US as Home,0.1,0.9990489692429106,0.022339089708566344,0.0,0.1,0.01592447691567248,0.7935787495405133,0.015715772595119724,4.300343836619816,27.78271945903593,32.08306329565575,4.421722389793259,0.40550999153393497,1.1501536116161306,26.10567688054243,4.827232381327194,5.5718760014093895,27.25583049215856,26.511186872076365,2.8113570513871617,7.974066666666684,2.7745117366965735,0.03684531469058785,0.4001866083929865,0.005323383140948476,38.63006666666674,176.54313333333366,28.536941482054726,154.45024020555215,5.691047610416478,26.494913722256275,-0.17258484738754923,-0.013214253895066317,-0.06852978858937547,-0.0007749864997454992,0.15403991156377808,-0.013220540964070437,-0.00014950784144218687,0.029716872076363643,-0.192916704344249,-0.060114702653917274,0.003345536517519787,0.024910260701464033,-0.0250292607621926,1.0,1.0
12,Unilateral,US as Home,0.2,0.9983931919691974,0.04462632609448722,0.00029812302016583923,0.2,0.01593586974069234,0.7935787495405133,0.015521523667802534,4.113397726919834,27.773599652421836,31.886997379341672,4.253212800912495,0.39036084813903066,1.1063218430974784,26.137102400342357,4.643573649051525,5.359534644009973,27.243424243439836,26.52746324848139,2.8133683764136883,7.974066666666684,2.740218422421358,0.07314995399232986,0.38017784680123756,0.010183001337793096,38.63006666666674,176.54313333333366,28.626276824134834,154.45481126552662,5.590099184012942,26.501804643988514,-0.3374551582410877,-0.0223223968479914,-0.057432765351716056,-0.03227845125552112,0.11823985453012624,-0.022340347578165165,-0.01255575656016461,0.04599324848138764,-0.3889826206583251,-0.12091349532107598,0.006669114545401866,0.10015187409606163,-0.10123665780309346,1.0,1.0
18,Unilateral,US as Home,0.30000000000000004,0.9980315090316125,0.06689705247816669,0.00016543050915564266,0.30000000000000004,0.015954282827751153,0.7935787495405133,0.01533704367273574,3.918251711714337,27.76856849480039,31.686820206514728,4.092191014728182,0.3760568752051749,1.0644377597917811,26.15413673028846,4.468247889933357,5.156628774519963,27.21857449008024,26.530193605493636,2.816619080497393,7.974066666666684,2.707649746054948,0.10896933444244446,0.3614372377947899,0.014619637410384943,38.63006666666674,176.5431333333337,28.71480561570609,154.46437819223638,5.491441294898056,26.502148247085493,-0.49428577678515134,-0.02734456049555754,-0.046458542321243794,-0.06348958352789645,0.082700153731473,-0.027371505199610624,-0.037405509919761215,0.048723605493634636,-0.589159793485269,-0.18249256088769572,0.009970784223133022,0.2266601246259541,-0.23087969680566064,1.0,1.0
24,Unilateral,US as Home,0.4,0.9979681388146528,0.08918722475846758,0.00011846218382844673,0.4,0.015979309616676016,0.7935787495405133,0.015161642423547656,3.713721856414016,27.767686895307655,31.48140875172167,3.938017518837045,0.36251095668013983,1.02433501532189,26.156543564843414,4.300528475517185,4.962352534158935,27.180878580165302,26.519054521523554,2.821037388231457,7.974066666666684,2.676683859932703,0.1443535282987543,0.34384224728612106,0.018668709394018778,38.63006666666674,176.5431333333337,28.802670054019153,154.47915416875952,5.394848356452702,26.49583783243951,-0.6427119901973711,-0.028224396633930837,-0.03555767308918531,-0.09451816938685866,0.04730163796511657,-0.028253104692346653,-0.07510141983469865,0.03758452152355218,-0.7945712482783271,-0.24496477886766677,0.013250583449149533,0.40562311521619077,-0.4171259161376173,1.0,1.0
30,Unilateral,US as Home,0.5,0.998213473184769,0.11153463621125123,0.00010277512819293033,0.5,0.016010592345956417,0.7935787495405133,0.014994705722835105,3.498300575553152,27.771099804539354,31.269400380092506,3.7900818669868945,0.3496426409972043,0.9858548238347457,26.14382233620786,4.1397245079840985,4.7759366908216405,27.129677160042608,26.493464977205065,2.826560139277824,7.974066666666684,2.6472123317205805,0.1793478075572437,0.32728181943235407,0.022360821564850263,38.63006666666674,176.5431333333337,28.890025950412173,154.49947364084767,5.30008669595783,26.482636949079936,-0.7823192835374265,-0.02481800331663764,-0.024677824753625333,-0.1254772473627085,0.011916570699261268,-0.024840195460647863,-0.12630283995739333,0.011994977205063151,-1.006579619907491,-0.30846534264171144,0.01650852121963886,0.6386006769216123,-0.6642441105248099,1.0,1.0
36,Unilateral,US as Home,0.6000000000000001,0.998786461461342,0.13398079548500377,9.402525761032635e-05,0.6000000000000001,0.016047817635340363,0.7935787495405133,0.01483568531028495,3.2700218305035826,27.779069157887847,31.04909098839143,3.6477795770812227,0.33737531950377836,0.9488399508399924,26.11509711056506,3.985154896585001,4.596619527921215,27.063937061405053,26.452472430068838,2.833132008504926,7.974066666666684,2.6191383698250164,0.21399363867990978,0.31165316593807024,0.025722153565708155,38.63006666666674,176.5431333333337,28.977054818943426,154.5258477353002,5.206900064902037,26.462126872455965,-0.9126264866050601,-0.016860604367766905,-0.01375091141295316,-0.15652837117121293,-0.023635039238916526,-0.01687084211215506,-0.19204293859494825,-0.02899756993116398,-1.2268890116085664,-0.3731644858114085,0.019744611435120962,0.9274833708033089,-0.9781136692358106,1.0,1.0
42,Unilateral,US as Home,0.7000000000000001,0.9997174356712857,0.15657338819906103,8.687179111043682e-05,0.7000000000000001,0.016090712693597697,0.7935787495405133,0.014684096406476735,3.0262357605138805,27.792012651984745,30.818248412498626,3.510494782529629,0.32563400130646647,0.9131302005766168,26.068989913597438,3.8361287838360956,4.4236249831062455,26.982120114174055,26.394623914903903,2.840704836494194,7.974066666666684,2.5923763897681487,0.24832844672604523,0.29685946603059965,0.02877453527586684,38.63006666666674,176.54313333333369,29.06397446213674,154.5590273450075,5.1149969743236765,26.433646028004553,-1.0330654642997443,-0.003926793137961591,-0.0026941503147285906,-0.18786715481370347,-0.059576183874122786,-0.0039273480152566265,-0.2738598858259458,-0.08684608509609859,-1.457731587501371,-0.4392814077601237,0.02295879767210096,1.2747039109741625,-1.3667932421525677,1.0,1.0
48,Unilateral,US as Home,0.8,1.0010540298857125,0.17937049805896282,8.297649459164085e-05,0.8,0.016139044244913695,0.7935787495405133,0.014539513697870142,2.7632243364798574,27.810585017675518,30.573809354155376,3.377561909764342,0.31434122281265126,0.8785524477836264,26.003354449666393,3.6919031325769933,4.256114357547968,26.88190689745002,26.317695672479044,2.849237440002388,7.974066666666684,2.5668513053649207,0.28238613463746703,0.2828059497987154,0.03153527301393591,38.63006666666674,176.5431333333337,29.151064094377507,154.60013494164545,5.024021769362349,26.396162353511347,-1.142947231332109,0.014652735141097167,0.008603730602021437,-0.2197623977732068,-0.09621498756353702,0.014645017675515959,-0.37407310254998194,-0.163774327520958,-1.702170645844621,-0.5071131986022066,0.026150950076555324,1.6833653590118667,-1.8417036718700222,1.0,1.0
54,Unilateral,US as Home,0.9,1.0028720495227152,0.20244789087289883,7.852655215362543e-05,0.9,0.01619262005256566,0.7935787495405133,0.014401573556634833,2.4754803362073323,27.83582703925116,30.311307375458494,3.2482037485195656,0.30341075634820935,0.844904528888687,25.914791077525603,3.551614504867775,4.093108277408253,26.75969560641429,26.218201833873813,2.8586958809561005,7.974066666666684,2.5424989206187965,0.31619696033730416,0.26939439341600036,0.03401636293220901,38.63006666666674,176.5431333333337,29.238707818421297,154.65090419604476,4.933505052709405,26.348040136523764,-1.2414088248383783,0.039944304337875575,0.02030213011211853,-0.2526041170352893,-0.13400103550973408,0.039887039251158996,-0.49628439358571086,-0.2632681661261884,-1.9646726245415032,-0.5770859315279928,0.0293207989963451,2.1575297774585356,-2.4197477544311736,1.0,1.0
