,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cey_prime,Cex_prime,Cem_prime,Ceystar_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,Vgx_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Cex1_prime,Cex2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality,region_scenario,conv
0,Unilateral,US as Home,0.0,0.9999999506916489,0.0,0.400080496624039,0.0,0.015920602214279298,0.7935787194577492,0.015920602214279298,4.480044689548188,27.79594531471386,32.27599000426205,4.598403137177506,0.42160104257701375,1.1961110356818494,26.05987477740653,5.02000417975452,5.794514172859356,27.25598581308838,26.481475819983544,2.8106735374910228,7.974073345128983,2.8106735374910228,0.0,0.42160104257701375,0.0,38.630091390476906,176.54316712781826,28.446689650612573,154.45058246631555,5.794513887141417,26.48147451422564,-1.1045180949206734e-07,-6.852861230860439e-07,160.78797325909008,-190.77408015604422,-427.0208442392011,-6.852861389461395e-07,8.130883806245492e-07,1.8199835452037405e-06,4.262048491909809e-09,2.2836722718188973,0.0,0.00010783108765284423,0.00010783108765284423,1.0,1.0
6,Unilateral,US as Home,0.1,0.9986103378942657,0.046840323500318845,0.6015538006964456,0.1,0.015924865595193082,0.7935787194577492,0.015491535226659865,4.3561396290535175,27.776625799104096,32.13276542815761,4.476196500532308,0.4105459881863715,1.164323325391054,26.081699715965108,4.88674248871868,5.640519825923362,27.24602304135616,26.49224570415148,2.812019649961447,7.963346642585729,2.734979143777813,0.07704050618363477,0.39988212927078787,0.010663858915583625,38.578126292887546,176.55104384691367,28.313847696084245,154.43967328271404,5.896885182620845,26.474161042497656,-0.12050990219473083,-0.019306775064694987,-0.13489445733631317,-0.06955481532038564,0.0752084925995383,-0.019320200895904804,-0.009961958643838642,0.010771704151480321,-0.14322457184238857,2.25971968876066,0.006982569548365847,0.08646332422900356,0.0493874160706394,1.0,1.0
12,Unilateral,US as Home,0.2,0.9976362613887612,0.09362688914235345,0.5726760147308438,0.2,0.01593717954147754,0.7935787194577492,0.015084386394659428,4.229464003227718,27.76307538872656,31.992539391954278,4.360989280204828,0.40040257673633584,1.1343562643237395,26.096791169144858,4.761391856941164,5.4953455445285675,27.231147433468596,26.497193745881194,2.814676788007793,7.9528173227499535,2.663121218884311,0.1515555691234824,0.3798563596642886,0.020546217072047186,38.5271174082271,176.55671820544225,28.185538537427025,154.42187236994678,5.99686810757553,26.47012607627512,-0.2368264585252493,-0.03283175484550352,-0.11596592259960632,-0.08762573029088877,0.05545850118148287,-0.0328706112734416,-0.0248375665314029,0.015719745881195735,-0.2834506080457224,2.2355764465256436,0.013868126457451613,0.20634943780270695,0.05959824034895559,1.0,1.0
18,Unilateral,US as Home,0.30000000000000004,0.9970539102477172,0.14039082953369633,0.506579430172295,0.30000000000000004,0.015956890032536933,0.7935787194577492,0.014697389985487572,4.099778928811277,27.75497112299063,31.854750051801908,4.252125251789798,0.3910724735620666,1.1060391590392462,26.105513199875574,4.643197725351865,5.358164410829044,27.21155235891482,26.49658567343764,2.818572583531344,7.942472204720576,2.5947921346749223,0.22378044885642237,0.36134110847901535,0.02973136508305123,38.47700088212765,176.56034797520576,28.061442996327333,154.39758514691127,6.094615977672347,26.469253335499413,-0.348902153572984,-0.040914504336572684,-0.09727205879842911,-0.10548059668900438,0.035874264780163825,-0.04097487700937208,-0.04443264108518008,0.01511167343764086,-0.4212399481980924,2.211238685727669,0.020658599003604672,0.3598632697968178,0.032729731931264675,1.0,1.0
24,Unilateral,US as Home,0.4,0.9968446720945461,0.18716132838884036,0.41105784133631673,0.4,0.015983414214819233,0.7935787194577492,0.0143289713613626,3.9668159448045897,27.752058690898775,31.718874635703365,4.149024383661242,0.3824701102163627,1.07922113493868,26.108158890941514,4.531494493877605,5.228245518599922,27.187380025880195,26.490629001157878,2.8236418533487972,7.932298641096889,2.529717251521435,0.2939246018273622,0.34417820694700874,0.03829190326935396,38.427715444743264,176.56206080555785,27.94126568849506,154.36713420505717,6.190274066022682,26.471459230652187,-0.4566790988200094,-0.04381805144080542,-0.07877598054872251,-0.12314320967690175,0.01643286425862124,-0.04388730910122618,-0.06860497411980404,0.009155001157878928,-0.5571153642966351,2.1867008466708624,0.027355866318956368,0.5471454081661532,-0.029726501857946164,1.0,1.0
30,Unilateral,US as Home,0.5,0.9969946519257191,0.23396616285685834,0.33248808621864345,0.5,0.016016230394609282,0.7935787194577492,0.013977721163818088,3.8302701359706552,27.754146324332602,31.584416460303256,4.051171535372657,0.3745206248721096,1.0537681965556571,26.10495614510738,4.4256921602447665,5.104939731928314,27.15872434166304,26.479476769979488,2.829826056157395,7.922284419644044,2.4676504811318023,0.36217557502559233,0.32823002299490706,0.046290601877202485,38.37920193437228,176.56195758702313,27.824731529754317,154.33076692922643,6.283980762295133,26.476691443862318,-0.5600891425759709,-0.041736848625513225,-0.06044140394053801,-0.1406367548122349,-0.002887950313116709,-0.04179967566739862,-0.0972606583369604,-0.001997230020510443,-0.6915735396967442,2.1619556000652285,0.033961759875510644,0.768399159471489,-0.12672367848566046,1.0,1.0
36,Unilateral,US as Home,0.6000000000000001,0.9974944852451715,0.2808323026990479,0.28434072843744107,0.6000000000000001,0.016054869475781972,0.7935787194577492,0.013642373967264794,3.689791627167635,27.76110258472555,31.450894211893186,3.958106765527849,0.3671581447846119,1.029560706493598,26.09606948539467,4.325264910312461,4.987667472021447,27.125630191888266,26.46322763017928,2.837072818195253,7.912417638264086,2.4083706015742807,0.42870221662097197,0.3133762462264596,0.053781898558152276,38.33140269175929,176.56011420146726,27.711582255787473,154.28865859235455,6.375868938843041,26.48492979573044,-0.6590534324533011,-0.03479975580359756,-0.042229539620363375,-0.15798748459355527,-0.022114244289848733,-0.03484341527445167,-0.13035480811173272,-0.018246369820719366,-0.8250957881068146,2.1369936702409893,0.04047805614114941,1.02389879328021,-0.2576344772272589,1.0,1.0
42,Unilateral,US as Home,0.7000000000000001,0.9983393418106734,0.32778648900024976,0.2501958356883134,0.7000000000000001,0.016098907647320602,0.7935787194577492,0.013321789594912738,3.544974923448924,27.77285662745058,31.317831550899502,3.869416867025294,0.36032433545597925,1.006491183620594,26.08159940990109,4.229741202481273,4.875908050645888,27.088090593521684,26.44192374535707,2.8453355647751275,7.902686542864762,2.3516780185660493,0.4936575462090781,0.2995112079370224,0.06081312751895685,38.28426077465679,176.55658225682222,27.60157279082326,154.24091248957882,6.466067614620448,26.496188475413696,-0.7534814769505513,-0.023070198116263423,-0.024097655842931942,-0.17522613993116773,-0.04127736355094319,-0.023089372549421228,-0.16789440647831455,-0.03955025464292916,-0.9581584491004982,2.1118035131089687,0.046906480509915305,1.3139947306776554,-0.42224479457452146,1.0,1.0
48,Unilateral,US as Home,0.8,0.9995288985377155,0.3748556047927363,0.22002359079071732,0.8,0.016147959839112082,0.7935787194577492,0.013014938629199209,3.395343472953955,27.789397873298043,31.184741346251997,3.7847288819265885,0.3539672454616267,0.9844626161930767,26.061582780258792,4.138696127388215,4.769191498119666,27.04604539645187,26.415550025720417,2.8545731896823137,7.893079438938146,2.2973922627821994,0.557180926900114,0.286541750268329,0.0674254951932977,38.23771952947126,176.5513899693596,27.494468721011938,154.18756092430993,6.55470288843101,26.51051740257146,-0.8432707085503505,-0.006546584225357323,-0.006000581700117211,-0.19238475376539563,-0.06041150571243195,-0.006548126701957813,-0.20993960354812913,-0.06592397427958119,-1.0912486537480035,2.0863711305581365,0.053248681167955225,1.6391507455688452,-0.6207427542042324,1.0,1.0
54,Unilateral,US as Home,0.9,1.0010678677601077,0.42206757305775333,0.20907134974554764,0.9,0.01620167427226098,0.7935787194577492,0.012720887476173622,3.240331394038545,27.810783237302612,31.051114631341157,3.7037029820978105,0.34804019546932863,0.9633866100078645,26.035984982183493,4.051743177567139,4.667089592105675,26.99937159219136,26.38402517765282,2.8647499346554244,7.88358441075836,2.2453493646944476,0.6194005699609768,0.2743852795924098,0.07365491587691879,38.19172123092735,176.5445402544428,27.390041688161233,154.12855713148556,6.641900603997762,26.528008956562246,-0.9283042025945637,0.014845158701690068,0.012113262852903244,-0.20950164757547093,-0.07955815329512157,0.014837237302611328,-0.25661340780863995,-0.09744882234717878,-1.224875368658843,2.0606793237354397,0.05950625575547408,1.9999404823051619,-0.853761887385393,1.0,1.0
