,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cey_prime,Cex_prime,Cem_prime,Ceystar_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,Vgx_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Cex1_prime,Cex2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality,region_scenario,conv
222,puretp,US as Home,3.7,0.9599384579322678,0.683907461202905,0.00015325776902764778,0.683907461202905,0.012233804767850806,0.746396163967231,0.012233804767850806,4.38938881337561,27.23348088608233,31.62286969945794,1.6851224060332417,0.12750805524360753,1.5705356959929486,28.23970620870463,1.8126304612768491,3.2556581020261905,29.810241904697577,28.367214263948235,2.162087673257807,9.70853167092535,2.162087673257807,0.0,0.12750805524360753,0.0,38.282274522341524,176.73060133667923,27.75614534939866,155.6610476897635,4.277699193946852,27.317983625911726,-0.08883389040769006,-0.5511601180287463,-0.8611968016471865,3.910852108834561,2.887278595357023,-0.5624651139176713,2.554256904697578,1.885740263948236,-0.65312030054206,1.9443646208103722,0.0,4.0754837685567,-2.1801191270036724,1.0,1.0
228,puretp,US as Home,3.8000000000000003,0.9595431904534162,0.7002009050627476,0.0001557799222040624,0.7002009050627476,0.012185899240858795,0.745643569579291,0.012185899240858795,4.38848502559996,27.227873434074834,31.616358459674792,1.6526388808871464,0.12470434508934669,1.576180217244488,28.26283258815516,1.7773432259764932,3.2288190981316345,29.839012805399648,28.387536933244505,2.153643630278746,9.736024670567932,2.153643630278746,0.0,0.12470434508934669,0.0,38.277092717744225,176.73243375077905,27.7447767524349,155.68299324379473,4.255370618957217,27.326385853336436,-0.08970129242625766,-0.5565418186020075,-0.8611967912345416,3.9158646115165734,2.8895873176482585,-0.5680725659251671,2.5830278053996487,1.906062933244506,-0.6596315403252078,1.9359862580757983,0.0,4.2453786393799815,-2.2433449611072787,1.0,1.0
234,puretp,US as Home,3.9000000000000004,0.9591621409434161,0.7164107962706916,0.0001591915701751884,0.7164107962706916,0.012139281606604803,0.7449069779371311,0.012139281606604805,4.387613571279094,27.222466591436955,31.61008016271605,1.6212177914320192,0.12200324636014737,1.5816941004704053,28.285164855833763,1.7432210377921664,3.202911891902424,29.866858956304167,28.40716810219391,2.1454261993180324,9.76292808648261,2.145426199318033,0.0,0.1220032463601474,-2.4857802571026185e-17,38.27203114978383,176.7341980229487,27.733635268112412,155.70453953032955,4.233569756378282,27.334484617912313,-0.09053732444651866,-0.5617288874655701,-0.8611967813872485,3.920761956232915,2.891824079440313,-0.5734794085630455,2.610873956304168,1.925694102193912,-0.6659098372839516,1.9276444381213484,0.0,4.416962588086414,-2.3059010546574243,1.0,1.0
240,puretp,US as Home,4.0,0.9587947527113335,0.732538428490653,0.00016234138160829047,0.732538428490653,0.012093900912162543,0.7441858886814541,0.012093900912162543,4.3867731961689085,27.21725257634888,31.604025772517787,1.5908114887649953,0.1193996557497412,1.587081357475926,28.306732439470583,1.7102111445147365,3.1778928462409213,29.89381379694651,28.426132095220325,2.1374264223943134,9.789260481574242,2.1374264223943134,0.0,0.1193996557497412,0.0,38.267085545505424,176.73589670680653,27.72271457548677,155.7256989589445,4.212277585061006,27.342291132819696,-0.09134322605950862,-0.5667290155258905,-0.8611967720654272,3.9255494400798785,2.893990506766672,-0.5786934236511208,2.6378287969465113,1.9446580952203263,-0.6719642274822135,1.919338752220208,0.0,4.590128929073703,-2.3678067556642093,1.0,1.0
246,puretp,US as Home,4.1000000000000005,0.9584403158106618,0.7485849518731316,0.00016412244242264065,0.7485849518731316,0.012049708542776509,0.7434798170562728,0.01204970854277651,4.385962293725314,27.21222142118422,31.598183714909535,1.5613757357640676,0.11688883933990551,1.5923464353578822,28.32757343244976,1.678264575103973,3.1537221711219496,29.919919867807643,28.444462271789668,2.1296357644851707,9.815039888357838,2.129635764485171,0.0,0.11688883933990554,-4.807582631837208e-17,38.262252021358336,176.73753327102938,27.71200786192458,155.7464799477708,4.191476853682028,27.349820629010313,-0.09212057135608484,-0.5715519690568455,-0.8611967632284067,3.9302304012304843,2.896090394806052,-0.5837245788157794,2.6639348678076438,1.9629882717896692,-0.6778062850904654,1.9110690194689486,0.0,4.764845375839614,-2.4290433077031532,1.0,1.0
252,puretp,US as Home,4.2,0.9580982751063801,0.7645513798956465,0.00016675018990541953,0.7645513798956465,0.01200665866195133,0.74278830255403,0.012006658661951329,4.3851796098826386,27.20736534523023,31.592544955112867,1.5328683193564514,0.11446632260744007,1.597493208353841,28.347717518788436,1.6473346419638915,3.130361527710292,29.945210727142275,28.462183841395877,2.122046170040664,9.840283397966656,2.122046170040664,2.2648539972330632e-14,0.11446632260744004,3.5468380203047924e-17,38.25752675977621,176.73911033761223,27.7015090558729,155.76689282016613,4.171150590625457,27.35708463072395,-0.09287059324659176,-0.5762053975152724,-0.8611967548421862,3.934809019774788,2.8981259813259475,-0.5885806547697712,2.6892257271422757,1.9807098413958784,-0.683445044887133,1.9028349397737976,1.1102230246251565e-16,4.941038678302734,-2.489617293377733,1.0,1.0
258,puretp,US as Home,4.3,0.9577680480702984,0.780438756251945,0.0001693443824355804,0.780438756251945,0.011964707670051884,0.7421109018383066,0.011964707670051882,4.384423826418819,27.202676169722867,31.587099996141685,1.5052495629594955,0.11212791731257761,1.6025255802860343,28.36719605136215,1.617377480272073,3.10777514324553,29.969721631648184,28.479323968674727,2.11464997997886,9.865007475918924,2.1146499799788594,0.0,0.11212791731257758,2.326439393860066e-17,38.25290617649019,176.74063071945406,27.691212087250143,155.78694642704025,4.151282877885661,27.3640955037682,-0.09359458328597978,-0.5806973142120357,-0.8611967468744866,3.9392887347024454,2.9001000994138804,-0.5932698302771335,2.7137366316481852,1.9978499686747284,-0.6888900038583152,1.894636292592406,0.0,5.118661576712082,-2.54952380506745,1.0,1.0
264,puretp,US as Home,4.4,0.95744904240927,0.7962481056260313,0.0001721985946213846,0.7962481056260313,0.011923813985801689,0.7414471865914641,0.01192381398580169,4.383693601336419,27.198145568386423,31.58183916972284,1.478482014950265,0.10986968954387774,1.607447441132165,28.386041074278562,1.5883517044941429,3.08592945608243,29.99348851541073,28.49591076382244,2.1074398918670867,9.889228035578888,2.107439891867087,0.0,0.10986968954387775,6.868171907079111e-17,38.24838687774421,176.74209731689254,27.68111093025288,155.8066486030109,4.131858659297158,27.3708660020758,-0.0942938530616007,-0.5850358567468296,-0.8611967392949588,3.9436724642650116,2.9020159250088633,-0.5978004316135781,2.7375035154107294,2.0144367638224416,-0.6941508302771595,1.8864728951787904,0.0,5.297685802992076,-2.6087507282206173,1.0,1.0
270,puretp,US as Home,4.5,0.9571408116058544,0.8119803265821606,0.00017407687770344698,0.8119803265821606,0.011883938336877111,0.7407967495322028,0.011883938336877113,4.3829879250522765,27.193767277373016,31.576755202425293,1.4525298075305444,0.10768790748235726,1.612262138561937,28.40427664979782,1.5602177150129017,3.0647919460924813,30.016538788359757,28.511964557280177,2.1004090007312097,9.912960170112315,2.10040900073121,0.0,0.10768790748235729,-1.1266855085208014e-17,38.24396550668981,176.74351222552372,27.67120025258869,155.82600909741552,4.1128630268923105,27.37740535531697,-0.09496939338560145,-0.5892271725048219,-0.8611967320786073,3.947963971379465,2.903875156561037,-0.6021787226269844,2.7605537883597577,2.030490557280178,-0.6992347975747073,1.8783444343709856,0.0,5.478040542688974,-2.667310608399448,1.0,1.0
276,puretp,US as Home,4.6000000000000005,0.9568428716740607,0.8276363308633465,0.00017702395593556319,0.8276363308633465,0.011845043331772777,0.7401591987181747,0.011845043331772775,4.382305701106544,27.18953449381793,31.571840194924476,1.427359245381025,0.10557907649875631,1.6169730829103783,28.421929030419975,1.5329383218797814,3.0443323282914037,30.03890211333035,28.52750810691873,2.0935507360127437,9.936218418808691,2.093550736012743,2.267455373839091e-14,0.1055790764987563,0.0,38.239638924265,176.74487778335663,27.661474687301986,155.84503610609755,4.094282056003553,27.383723858218534,-0.09562227613320211,-0.5932779118181083,-0.8611967252011513,3.9521662766516994,2.90568014387121,-0.6064115061820701,2.7829171133303525,2.046034106918732,-0.7041498050755237,1.870250696079153,1.1102230246251565e-16,5.659682736516393,-2.7252032203864323,1.0,1.0
