,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cey_prime,Cex_prime,Cem_prime,Ceystar_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,Vgx_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Cex1_prime,Cex2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality,region_scenario,conv
420,puretp,US as Home,7.0,0.982535675443987,0.4851278495894441,0.07301100179298776,0.4851278495894441,0.012064635729421957,0.7437187405858844,0.01206463572942196,4.440752010649029,27.552158203282215,31.992910213931243,3.979282933308391,0.2981595076429489,1.473809149531208,26.24165886082699,4.27744244095134,5.453092082839599,27.7154680103582,26.53981836846994,0.381133865945566,1.7528381666984445,0.3811338659455661,0.0,0.29815950764294896,0.0,6.839509727342557,31.590996569925196,-0.8100405993527079,5.731264788874569,7.288318275831733,26.220963831914162,-0.038949174579237696,-0.24165587659950716,-0.8611981805672706,1.6231572615594592,0.2061057388808793,-0.24378779671778616,0.45948301035820194,0.05834436846994251,-0.2830797860687575,-0.2706783532723739,0.0,46.21561395454759,17.540068619147068,1.0,1.0
426,puretp,US as Home,7.1000000000000005,0.9824235465380846,0.48880308336917183,0.07319000354142327,0.48880308336917183,0.012040122764908425,0.7433261565328506,0.012040122764908427,4.440498609737504,27.55058600515306,31.991084614890564,3.974873092571385,0.29740332623507776,1.4759845582081357,26.24282363841699,4.272276418806463,5.45085765077952,27.718808196625126,26.540226964652067,0.38036028813595246,1.7553948187382236,0.3803602881359525,0.0,0.2974033262350778,6.122134058124256e-17,6.839009363113735,31.59106394201666,-0.8215120051614099,5.734488618281544,7.2979811286031175,26.219115563407144,-0.0391981358080825,-0.24320052920500426,-0.8611981649721835,1.6244803391390805,0.2062192142472167,-0.2453599948469396,0.46282319662512705,0.058752964652068584,-0.2849053851094361,-0.2725561418583028,0.0,46.92054946626018,17.64778125623579,1.0,1.0
432,puretp,US as Home,7.2,0.9823131516306396,0.4924299238500591,0.0711517185157105,0.4924299238500591,0.012015993234166272,0.7429385559650179,0.012015993234166274,4.4402491133737865,27.549038032362013,31.9892871457358,3.9705253423706366,0.29665934975181923,1.478132194858782,26.24397034081309,4.267184692122456,5.448657537229419,27.722102535671873,26.54062969056491,0.3795988077300571,1.7579188256988592,0.3795988077300572,0.0,0.2966593497518193,3.061098402131156e-17,6.838516107688378,31.59113028215645,-0.8328049902067689,5.73766438848167,7.307493452723819,26.217293538846107,-0.03944323313888103,-0.24472120867937272,-0.8611981498114424,1.6257861710799106,0.20633101374846524,-0.24690796763798772,0.46611753567187364,0.05915569056491066,-0.28670285426419895,-0.2744093136254909,0.0,47.62607608564488,17.753732204998215,1.0,1.0
438,puretp,US as Home,7.300000000000001,0.9822045115243776,0.49600931179218827,0.07343221626889646,0.49600931179218827,0.011992238026286609,0.7425558416183801,0.011992238026286607,4.440003569234911,27.547514580715994,31.987518149950905,3.966238296001304,0.2959272768369461,1.4802525876853376,26.245099094368346,4.26216557283825,5.446490883686642,27.725351682053684,26.54102637120529,0.3788491366409514,1.7604108252236648,0.3788491366409513,0.0,0.2959272768369461,3.061129301540568e-17,6.838029793684952,31.59119555586922,-0.8439239630358354,5.7407917387388165,7.316859046564753,26.215498527286442,-0.03968442103771049,-0.24621763251239265,-0.8611981350753142,1.6270796681679798,0.20644084057129672,-0.2484314192840067,0.4693666820536855,0.05955237120529233,-0.2884718500490955,-0.27623840191760085,0.0,48.332082148507304,17.857968208851567,1.0,1.0
444,puretp,US as Home,7.4,0.9820974624396108,0.4995421656800989,0.07354839983883676,0.4995421656800989,0.011968848513803667,0.7421779219318667,0.011968848513803667,4.439761607777751,27.546013357425252,31.985774965203003,3.9620107769044814,0.2952068319541665,1.4823462843429347,26.246210912617375,4.257217608858648,5.444357061247416,27.72855719696031,26.541417744571543,0.3781110041618036,1.76287142741017,0.37811100416180365,0.0,0.2952068319541665,0.0,6.837550300654645,31.591259904887963,-0.8548724374077273,5.743874667890002,7.3260806984090205,26.213727276651312,-0.039922063721554775,-0.2476920604483454,-0.8611981207299408,1.6283518780854023,0.20654941124423348,-0.24993264257474834,0.4725721969603107,0.0599437445715445,-0.2902150347969972,-0.2780438053230009,0.0,49.0387619429815,17.960522068068457,1.0,1.0
450,puretp,US as Home,7.5,0.9819920691408055,0.5030294095763519,0.06920642712636965,0.5030294095763519,0.011945816263170003,0.7418047064950826,0.011945816263170006,4.439523375986099,27.5445352744346,31.9840586504207,3.957841465471801,0.2944977339064941,1.4844137633291545,26.247305690827485,4.252339199378295,5.442255228800955,27.73171945415664,26.541803424733978,0.3773841431032954,1.7653012225251081,0.37738414310329554,0.0,0.2944977339064942,-1.8367139209320465e-16,6.837077463968132,31.591323254050348,-0.8656546613213687,5.746911765852551,7.335162128495702,26.211981484991597,-0.04015601800547887,-0.24914360411202105,-0.8611981067730657,1.629610711018932,0.20665620468962687,-0.2514107255653997,0.4757344541566404,0.060329424733978954,-0.29193134957930056,-0.2798260449419885,0.0,49.74593461508562,18.06143991355379,1.0,1.0
456,puretp,US as Home,7.6000000000000005,0.9818882719654957,0.5064718872123832,0.0709347933982471,0.5064718872123832,0.011923133404966285,0.7414361121487058,0.011923133404966283,4.439288739588184,27.543079498669574,31.982368238257756,3.953729224836001,0.2937997264598652,1.486455497630817,26.248383916327114,4.247528951295866,5.440184722466818,27.734839413957932,26.54218364278698,0.37666830552119185,1.7677007600801096,0.37666830552119185,0.0,0.29379972645986513,9.183658525693111e-17,6.83661115544779,31.59138564735843,-0.8762741651744904,5.749904556505673,7.3441062783454765,26.210260133129562,-0.04038641690995803,-0.250573088814355,-0.861198093186314,1.6308546448212344,0.20676138725805995,-0.252866501330427,0.47885441395793293,0.06070964278698199,-0.2936217617422443,-0.28158553384333984,0.0,50.453625498670085,18.16075734153476,1.0,1.0
462,puretp,US as Home,7.7,0.9817860707686341,0.5098704764367672,0.07265870805673608,0.5098704764367672,0.011900792149728624,0.741072055241891,0.011900792149728629,4.439057698826224,27.541646031632986,31.98070373045921,3.9496728785033284,0.29311255330515307,1.4884719464303746,26.249445784497563,4.242785431808482,5.438144824933703,27.73791773092794,26.542558337802717,0.3759632453175309,1.7700705893863828,0.37596324531753106,0.0,0.2931125533051532,-9.183746148509485e-17,6.8361512352016955,31.59144707237863,-0.8867346584630379,5.752853156096114,7.3529163222876885,26.20856348765956,-0.04061326131804887,-0.25198052003416915,-0.8611980799597844,1.6320864890785927,0.20686480918233358,-0.25429996836701463,0.48193273092794087,0.06108433780271838,-0.29528626954078874,-0.2833227199025278,0.0,51.16176081134694,18.258513216728296,1.0,1.0
468,puretp,US as Home,7.800000000000001,0.981685316954519,0.5132259778403984,0.0726724000144664,0.5132259778403984,0.011878784461366953,0.7407124463343696,0.011878784461366955,4.43882991831338,27.540232792454024,31.979062710767405,3.9456713008996744,0.29243595911302983,1.490463641473364,26.25049222047213,4.238107260012704,5.436134942373038,27.740955861945494,26.542928179585157,0.37526871027174685,1.7724113050321364,0.37526871027174696,0.0,0.2924359591130299,6.122555125594106e-17,6.835697587388966,31.591507657388945,-0.8970394416947661,5.755761204194056,7.361594886758339,26.206888595520287,-0.0408368815777762,-0.25336794737951224,-0.8611980670650525,1.6332983849308558,0.20696709872637895,-0.25571320754597693,0.4849708619454951,0.06145417958515864,-0.29692728923259537,-0.2850379935805125,0.0,51.87053144306349,18.354738153210683,1.0,1.0
474,puretp,US as Home,7.9,0.9815861376433801,0.5165392715753114,0.07277241014778488,0.5165392715753114,0.011857103249297691,0.7403572097283995,0.011857103249297693,4.438605685962217,27.538841567454575,31.97744725341679,3.9417233311949222,0.2917697036619944,1.492430963152719,26.251522781934597,4.233493034856917,5.434154294347641,27.743953745087317,26.54329248559659,0.37458447492892066,1.77472339744827,0.3745844749289207,0.0,0.29176970366199445,-9.183917899942096e-17,6.835250058712635,31.591567270117825,-0.9071923490762109,5.758625793040327,7.3701454233937245,26.20523846147262,-0.041056996064800816,-0.2547336235430985,-0.8611980545096443,1.634502096172393,0.20706745115766198,-0.25710443254542525,0.48796874508731847,0.061818485596592865,-0.2985427465832089,-0.28673183318760753,0.0,52.579641699846,18.449475559150724,1.0,1.0
