,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Ced_prime,Cedstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCed,delta_UCedstar,leak,leakstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,region_scenario,conv
199,Unilateral,EU28 as Home,3.3,0.9659506,1.152246381,0.000493592,2.118196981,0.026650074,0.643065646,0.013975455,0,32.20677751,32.20677751,0.423048475,3.928358243,0.936031928,0.340290896,0.519545638,0.170628528,0.169662368,26.05950221,7.336666667,2.409498875,2.185222577,4.594721453,20.55466667,172.4093333,15.31985116,148.8785868,3.0832,25.69750208,-0.2886,-0.55311465,-0.393919237,-2.522432924,0.470522061,-0.562722488,-3.603352156,0.672151345,-1.428522488,0.151772783,-2.314142761,0.534915738,-0.672581515,0.131454754,0,0,14.86984536,-8.064723645,0,32.20677751,0,0,2,1
205,Unilateral,EU28 as Home,3.4,0.96517995,1.186369378,0.00049617,2.151549327,0.026873609,0.643065646,0.013840332,0,32.19392742,32.19392742,0.416490574,3.931494849,0.921521996,0.338608654,0.511491883,0.166359363,0.172249292,26.07431999,7.336666667,2.386202462,2.247058479,4.633260942,20.55466667,172.4093333,15.36365486,148.8458282,3.0832,25.69059279,-0.2886,-0.565522251,-0.399322554,-2.495252217,0.477616619,-0.575572579,-3.596588122,0.688423498,-1.441372579,0.155673081,-2.362311411,0.549650343,-0.686581232,0.134483351,0,0,15.56798297,-8.274129618,0,32.19392742,0,0,2,1
211,Unilateral,EU28 as Home,3.5,0.964429122,1.220472272,0.000503977,2.184901394,0.027101004,0.643065646,0.01370861,0,32.18140292,32.18140292,0.410132932,3.934555598,0.907455156,0.337052437,0.503684067,0.162260801,0.174791637,26.08852173,7.336666667,2.363492288,2.308973725,4.672466013,20.55466667,172.4093333,15.40838252,148.8125039,3.0832,25.68362809,-0.2886,-0.577605948,-0.404497051,-2.46935925,0.484305093,-0.588097081,-3.590194207,0.704129761,-1.453897081,0.15953886,-2.409738725,0.564019297,-0.700365488,0.137436376,0,0,16.27226965,-8.484345809,0,32.18140292,0,0,2,1
217,Unilateral,EU28 as Home,3.6,0.963697052,1.25455605,0.0005083,2.218253102,0.027332213,0.643065646,0.013580149,0,32.16918662,32.16918662,0.403966526,3.937544473,0.89381144,0.335616322,0.496111106,0.158323537,0.177292785,26.10213516,7.336666667,2.341344511,2.370984156,4.712328667,20.55466667,172.4093333,15.45403103,148.7786206,3.0832,25.67660891,-0.2886,-0.589383233,-0.409459043,-2.444663405,0.490614139,-0.600313383,-3.584153733,0.719295955,-1.466113383,0.163370605,-2.456447088,0.578043849,-0.713940787,0.14031784,0,0,16.98258413,-8.695322806,0,32.16918662,0,0,2,1
223,Unilateral,EU28 as Home,3.7,0.962982792,1.288621667,0.000511741,2.251604459,0.027567193,0.643065646,0.013454821,0,32.15726304,32.15726304,0.397982866,3.940465015,0.880572067,0.334294773,0.488762576,0.154538912,0.179755861,26.11518504,7.336666667,2.319736693,2.433104682,4.752841375,20.55466667,172.4093333,15.50059775,148.7441848,3.0832,25.6695361,-0.2886,-0.600869689,-0.414223037,-2.421084508,0.496567305,-0.612236958,-3.578452382,0.733944829,-1.478036958,0.167168776,-2.502457878,0.59174259,-0.727313345,0.143131314,0,0,17.69878631,-8.907029459,0,32.15726304,0,0,2,1
229,Unilateral,EU28 as Home,3.8,0.962285474,1.322669967,0.000514562,2.284955441,0.027805903,0.643065646,0.013332501,0,32.14561804,32.14561804,0.39217395,3.943320461,0.867719328,0.333082614,0.481628648,0.150898847,0.182183766,26.12769402,7.336666667,2.298647612,2.495349554,4.793997167,20.55466667,172.4093333,15.5480806,148.7092024,3.0832,25.66241036,-0.2886,-0.612079568,-0.41880212,-2.398550444,0.502185774,-0.623881964,-3.573077336,0.748097091,-1.489681964,0.170933827,-2.547791601,0.605132348,-0.74048912,0.145880064,0,0,18.42073029,-9.119446127,0,32.14561804,0,0,2,1
235,Unilateral,EU28 as Home,3.9,0.961604319,1.356701902,0.000519194,2.318306221,0.028048306,0.643065646,0.013213073,0,32.13423886,32.13423886,0.386532201,3.946113723,0.855236464,0.33197499,0.474700019,0.147395788,0.184579203,26.13968244,7.336666667,2.278057126,2.557732602,4.835789728,20.55466667,172.4093333,15.59647818,148.6736787,3.0832,25.65523227,-0.2886,-0.623025705,-0.423208037,-2.376996813,0.507488429,-0.635261136,-3.568017536,0.761771158,-1.501061136,0.174666214,-2.592468129,0.618227991,-0.753473888,0.148567027,0,0,19.14825615,-9.332567824,0,32.13423886,0,0,2,1
241,Unilateral,EU28 as Home,4,0.960938569,1.390718139,0.000526765,2.351656708,0.028294368,0.643065646,0.013096427,0,32.12311314,32.12311314,0.381050501,3.948847641,0.843107719,0.330967373,0.467967945,0.144022687,0.186944686,26.15117017,7.336666667,2.257946202,2.620266936,4.878213139,20.55466667,172.4093333,15.64578948,148.6376188,3.0832,25.64800232,-0.2886,-0.633720547,-0.427451711,-2.356363474,0.512493001,-0.646386862,-3.563261887,0.774985182,-1.512186862,0.178366375,-2.636506293,0.631044145,-0.766273122,0.151195065,0,0,19.88122475,-9.546386721,0,32.12311314,0,0,2,1
247,Unilateral,EU28 as Home,4.1,0.96028736,1.424719539,0.000536613,2.3850069,0.028544058,0.643065646,0.012982457,0,32.11222671,32.11222671,0.375722183,3.951525508,0.831318349,0.330055571,0.461424241,0.140772976,0.189282595,26.16217993,7.336666667,2.2382968,2.682965138,4.921261938,20.55466667,172.4093333,15.69601395,148.6010274,3.0832,25.64072091,-0.2886,-0.644178193,-0.431544099,-2.336588689,0.517218059,-0.657273292,-3.558795826,0.787761012,-1.523073292,0.182034743,-2.679923661,0.643598572,-0.778891928,0.153767459,0,0,20.6195892,-9.760862101,0,32.11222671,0,0,2,1
253,Unilateral,EU28 as Home,4.2,0.959650098,1.458706688,0.000561313,2.418356786,0.028797345,0.643065646,0.012871065,0,32.10156984,32.10156984,0.370540865,3.954149548,0.819854226,0.329235582,0.455061066,0.137640474,0.191595108,26.17272732,7.336666667,2.219091795,2.745839315,4.96493111,20.55466667,172.4093333,15.74715152,148.5639086,3.0832,25.63338837,-0.2886,-0.654408457,-0.435493922,-2.317625155,0.521677458,-0.667930164,-3.55461161,0.800112454,-1.533730164,0.185671743,-2.722737784,0.655902196,-0.791335407,0.156286454,0,0,21.36318044,-9.976012724,0,32.10156984,0,0,2,1
259,Unilateral,EU28 as Home,4.3,0.959026124,1.492680176,0.000569351,2.451706299,0.029054205,0.643065646,0.012762157,0,32.09113176,32.09113176,0.365500537,3.956722248,0.808702058,0.328503683,0.448871042,0.134619397,0.193884286,26.1828296,7.336666667,2.200314905,2.808901195,5.0092161,20.55466667,172.4093333,15.7992026,148.5262663,3.0832,25.62600492,-0.2886,-0.6644221,-0.439309799,-2.299425194,0.525885402,-0.67836824,-3.550699353,0.812055535,-1.54416824,0.189277799,-2.764965249,0.667967835,-0.803608381,0.158754543,0,0,22.11189037,-10.19183675,0,32.09113176,0,0,2,1
265,Unilateral,EU28 as Home,4.4,0.958414694,1.526640759,0.000579507,2.485055453,0.029314611,0.643065646,0.012655642,0,32.08090023,32.08090023,0.360595577,3.959246476,0.797849404,0.327856422,0.442847263,0.131704348,0.196152074,26.19250651,7.336666667,2.181950715,2.87216188,5.054112595,20.55466667,172.4093333,15.85216785,148.4881043,3.0832,25.61857075,-0.2886,-0.674231273,-0.443000431,-2.281939502,0.529856878,-0.688599766,-3.547046227,0.823609408,-1.554399766,0.192853316,-2.806621446,0.679810955,-0.815715321,0.161174572,0,0,22.86569245,-10.40830358,0,32.08090023,0,0,2,1
271,Unilateral,EU28 as Home,4.5,0.957815451,1.560589049,0.00060115,2.518404501,0.029578542,0.643065646,0.012551435,0,32.07086948,32.07086948,0.35582052,3.961723518,0.787284171,0.327290438,0.436983018,0.128890208,0.19840023,26.20176722,7.336666667,2.163984535,2.935632182,5.099616716,20.55466667,172.4093333,15.90604837,148.4494258,3.0832,25.61108598,-0.2886,-0.683841892,-0.44657178,-2.265137195,0.533600668,-0.698630522,-3.543649766,0.834781172,-1.564430522,0.196398699,-2.847722346,0.691436809,-0.82766087,0.163547864,0,0,23.62435072,-10.62547422,0,32.07086948,0,0,2,1
277,Unilateral,EU28 as Home,4.6,0.957227646,1.594525448,0.000608459,2.551753094,0.029845976,0.643065646,0.012449456,0,32.06102712,32.06102712,0.351170343,3.964156297,0.776995244,0.326802709,0.431272137,0.126172223,0.200630485,26.21063169,7.336666667,2.14640239,2.999322511,5.145724901,20.55466667,172.4093333,15.96084562,148.4102338,3.0832,25.60355067,-0.2886,-0.693266163,-0.450031815,-2.248972345,0.537130953,-0.708472882,-3.540496176,0.845590693,-1.574272882,0.199914345,-2.888281951,0.702861488,-0.839449097,0.165877302,0,0,24.38789105,-10.84330669,0,32.06102712,0,0,2,1
283,Unilateral,EU28 as Home,4.7,0.956650904,1.628450622,0.00061692,2.585101526,0.030116896,0.643065646,0.012349627,0,32.05136708,32.05136708,0.346640152,3.966546191,0.766971799,0.326390276,0.425708612,0.123545879,0.202844397,26.21910961,7.336666667,2.12919097,3.063242948,5.192433918,20.55466667,172.4093333,16.01656142,148.3705312,3.0832,25.59596483,-0.2886,-0.702510235,-0.453385943,-2.23341641,0.540456014,-0.718132922,-3.537581781,0.856046074,-1.583932922,0.203400646,-2.928314827,0.714091123,-0.851084236,0.168164285,0,0,25.1561303,-11.06184811,0,32.05136708,0,0,2,1
289,Unilateral,EU28 as Home,4.8,0.95608463,1.66236494,0.00062414,2.61844957,0.030391282,0.643065646,0.012251875,0,32.04187953,32.04187953,0.342225402,3.968895515,0.757203778,0.326050438,0.42028686,0.121006962,0.205043476,26.22721682,7.336666667,2.112337619,3.127403128,5.239740747,20.55466667,172.4093333,16.0731978,148.3303204,3.0832,25.58832845,-0.2886,-0.711583824,-0.456640596,-2.218432846,0.543587075,-0.727620475,-3.534896319,0.866162774,-1.593420475,0.206857982,-2.967834126,0.725138089,-0.862570109,0.170411103,0,0,25.92904562,-11.28108482,0,32.04187953,0,0,2,1
295,Unilateral,EU28 as Home,4.9,0.95552834,1.696269134,0.000630581,2.651797475,0.030669121,0.643065646,0.01215613,0,32.03255653,32.03255653,0.337921743,3.971206127,0.747681554,0.325780619,0.415001538,0.118551492,0.207229127,26.23496608,7.336666667,2.095830262,3.191812407,5.287642669,20.55466667,172.4093333,16.13075713,148.2896037,3.0832,25.58064144,-0.2886,-0.720494807,-0.459801263,-2.20399112,0.54653339,-0.736943474,-3.532432384,0.875952824,-1.602743474,0.210286728,-3.006852798,0.73601187,-0.87391048,0.1726196,0,0,26.70656377,-11.50102747,0,32.03255653,0,0,2,1
2,Unilateral,OECD37 as Home,0,1,0,0.512500022,0,0.057913184,0.779596854,0.057913184,9.30397,24.33133,33.6353,2.5272,2.1635,8.7523,1.0261,2.4744,1.0261,0,16.6918,16.496,6.840666667,0,6.840666667,74.84466667,118.1193333,55.41093333,108.6084667,11.2267,17.7179,0,0,,inf,,0,-2.1635,0,0,0,0,0,0,0,0,0,-1.90E-14,-1.90E-14,9.30397,24.33133,0,0,3,1
8,Unilateral,OECD37 as Home,0.1,0.994629999,0.039023557,0,0.1,0.057933978,0.779596854,0.056666171,8.990030586,24.26591243,33.25594301,2.444919857,2.175180723,8.467344121,0.99311295,2.39383891,0.971317306,0.021795644,16.78154851,16.496,6.693370306,0.14975254,6.843122846,74.84466667,118.1193333,55.41339657,108.6063789,11.2267,17.71711572,-0.303465452,-0.06524185,-0.17244331,-5.678853027,0.180416284,-0.065417575,-2.154312584,0.068442178,-0.379356989,0.005850698,-0.371599578,0.056339583,-0.083649376,0.011649304,0,0,0.025395857,-0.025290051,8.990030586,24.26591243,0,0,3,1
14,Unilateral,OECD37 as Home,0.2,0.990245626,0.077730369,1.21E-05,0.2,0.057994094,0.779596854,0.055488457,8.668064984,24.21237075,32.88043574,2.366345322,2.184811468,8.195221655,0.962377633,2.316906009,0.920562766,0.041814866,16.85477422,16.496,6.554259575,0.2959641,6.850223675,74.84466667,118.1193333,55.42054519,108.6003432,11.2267,17.71491237,-0.593432557,-0.118378587,-0.157590249,-2.858818304,0.159715226,-0.118959248,-2.158019775,0.120563316,-0.754864264,0.011637384,-0.738326885,0.097769721,-0.166201974,0.021207188,0,0,0.101201132,-0.100513779,8.668064984,24.21237075,0,0,3,1
20,Unilateral,OECD37 as Home,0.3,0.98679224,0.116222412,6.80E-06,0.3,0.058090437,0.779596854,0.054374154,8.337388448,24.17011472,32.50750317,2.291175366,2.192457452,7.93489006,0.93364717,2.243306555,0.873420699,0.060226471,16.91202948,16.496,6.422638858,0.438964809,6.861603668,74.84466667,118.1193333,55.43205022,108.5906702,11.2267,17.71148629,-0.869641638,-0.16014945,-0.142947091,-1.927974895,0.138973699,-0.161215276,-2.174363969,0.156734097,-1.127796827,0.017360005,-1.100744527,0.124849415,-0.24778444,0.028765373,0,0,0.226997504,-0.225057483,8.337388448,24.17011472,0,0,3,1
26,Unilateral,OECD37 as Home,0.4,0.98422797,0.154596167,5.17E-06,0.4,0.058220274,0.779596854,0.053318024,7.997216238,24.13869017,32.13590641,2.219131046,2.198169596,7.685383292,0.906702213,2.172767435,0.829525288,0.077176925,16.95375412,16.496,6.297889472,0.57905051,6.876939982,74.84466667,118.1193333,55.44762141,108.5776343,11.2267,17.70700211,-1.131811203,-0.191118655,-0.128478493,-1.469379664,0.118198401,-0.192639828,-2.20317845,0.177225925,-1.49939359,0.023018686,-1.459429145,0.137988683,-0.328526578,0.034394742,0,0,0.402512634,-0.398823604,7.997216238,24.13869017,0,0,3,1
32,Unilateral,OECD37 as Home,0.5,0.982522619,0.192944622,4.00E-06,0.5,0.058381182,0.779596854,0.052315401,7.646636391,24.11776881,31.7644052,2.149953621,2.201984929,7.44580527,0.881346932,2.105035312,0.788553719,0.092793212,16.98027884,16.496,6.179460304,0.716486046,6.89594635,74.84466667,118.1193333,55.46700174,108.5614789,11.2267,17.70159852,-1.379639266,-0.211692205,-0.114149226,-1.199632306,0.097392276,-0.213561193,-2.244385845,0.182210703,-1.870894801,0.028613654,-1.814972316,0.137456486,-0.408561557,0.038146644,0,0,0.62765655,-0.622195233,7.646636391,24.11776881,0,0,3,1
38,Unilateral,OECD37 as Home,0.6,0.981657773,0.231359056,3.13E-06,0.6,0.058571003,0.779596854,0.05136212,7.284579807,24.10715187,31.39173167,2.083400582,2.203924892,7.215316125,0.857404711,2.039872744,0.750219518,0.107185193,16.99181251,16.496,6.066859415,0.851508462,6.918367877,74.84466667,118.1193333,55.48996269,108.5424206,11.2267,17.69539291,-1.612799957,-0.222118998,-0.09992035,-1.02426778,0.076548642,-0.224178133,-2.298014748,0.171742109,-2.243568326,0.03414519,-2.167993839,0.123369918,-0.488028898,0.040051862,0,0,0.90250341,-0.896076309,7.284579807,24.10715187,0,0,3,1
44,Unilateral,OECD37 as Home,0.7,0.981627283,0.269931127,2.60E-06,0.7,0.058787805,0.779596854,0.050454466,6.909777363,24.10677749,31.01655486,2.019242564,2.203993345,6.993121515,0.834714617,1.97705516,0.714267248,0.120447369,16.98842711,16.496,5.959647844,0.984328444,6.943976289,74.84466667,118.1193333,55.51629987,108.5206535,11.2267,17.68848516,-1.830941409,-0.222486499,-0.085748133,-0.90280558,0.055650729,-0.224552506,-2.364217727,0.145735075,-2.618745143,0.039613537,-2.519153575,0.09567965,-0.567077139,0.040119059,0,0,1.227294064,-1.221940707,6.909777363,24.10677749,0,0,3,1
50,Unilateral,OECD37 as Home,0.8,0.982437987,0.308755043,2.22E-06,0.8,0.059029847,0.779596854,0.049589109,6.520702703,24.11673006,30.63743276,1.957259633,2.20217462,6.778459753,0.813128002,1.916367219,0.680467482,0.13266052,16.9700432,16.496,5.857432473,1.115133646,6.972566118,74.84466667,118.1193333,55.54582952,108.4963521,11.2267,17.68096069,-2.03368209,-0.212712759,-0.071584205,-0.815009264,0.034673259,-0.214599944,-2.443289576,0.103945827,-2.997867242,0.045018907,-2.869169793,0.054153483,-0.645867967,0.038333012,0,0,1.602459833,-1.601901814,6.520702703,24.11673006,0,0,3,1
56,Unilateral,OECD37 as Home,0.9,0.984111765,0.347930339,2.09E-06,0.9,0.05929555,0.779596854,0.048763076,6.115491083,24.13726513,30.25275621,1.897237327,2.19842916,6.570588105,0.792505185,1.85759894,0.648612616,0.143892569,16.93639684,16.496,5.759862086,1.244088718,7.003950804,74.84466667,118.1193333,55.57838488,108.4696751,11.2267,17.67289306,-2.22060679,-0.19252114,-0.057372464,-0.749644167,0.013578888,-0.194064872,-2.535704222,0.045931182,-3.382543788,0.050361367,-3.218842867,-0.001660957,-0.724581551,0.034650197,0,0,2.028631024,-2.038845718,6.115491083,24.13726513,0,0,3,1
62,Unilateral,OECD37 as Home,1,0.986688397,0.387565363,2.02E-06,1,0.059583467,0.779596854,0.04797371,5.691823048,24.16884295,29.86066599,1.838961672,2.192688194,6.368765528,0.772711944,1.80054082,0.618512697,0.154199247,16.88699911,16.496,5.666622678,1.371336737,7.037959415,74.84466667,118.1193333,55.61381302,108.4407678,11.2267,17.6643461,-2.391261266,-0.161404364,-0.043047101,-0.699977816,-0.007683062,-0.162487053,-2.642160067,-0.029000749,-3.774634005,0.055640806,-3.569089929,-0.072484518,-0.803424343,0.028993056,0,0,2.506675671,-2.536614885,5.691823048,24.16884295,0,0,3,1
68,Unilateral,OECD37 as Home,1.1,0.990230732,0.427782127,1.91E-06,1.1,0.059892254,0.779596854,0.047218643,5.246753272,24.21218867,29.45894194,1.782212329,2.184844329,6.172228936,0.753615269,1.744977124,0.589991265,0.163624004,16.82106451,16.496,5.577434669,1.49699849,7.074433159,74.84466667,118.1193333,55.65197147,108.4097651,11.2267,17.65537574,-2.545144997,-0.118558895,-0.028527567,-0.661738847,-0.029182338,-0.119141333,-2.763658369,-0.121875894,-4.176358061,0.060856826,-3.92099791,-0.159391383,-0.882641018,0.021239729,0,0,3.03771886,-3.100318854,5.246753272,24.21218867,0,0,3,1
74,Unilateral,OECD37 as Home,1.2,0.994832323,0.468723141,1.72E-06,1.2,0.06022064,0.779596854,0.046495781,4.776440119,24.26838034,29.04482046,1.726753794,2.174738346,5.980162721,0.735078297,1.690677266,0.562881017,0.17219728,16.73741027,16.496,5.492050692,1.621171114,7.113221806,74.84466667,118.1193333,55.69272465,108.3767948,11.2267,17.64603175,-2.681704323,-0.062786941,-0.013713091,-0.63209354,-0.051012773,-0.062949663,-2.901612468,-0.234173091,-4.590479545,0.066008621,-4.275899133,-0.263930917,-0.962531491,0.011209258,0,0,3.623230764,-3.736779908,4.776440119,24.26838034,0,0,3,1
80,Unilateral,OECD37 as Home,1.3,1.000630928,0.510562398,1.59E-06,1.3,0.060567386,0.779596854,0.045803299,4.275711519,24.33900445,28.61471597,1.672320779,2.162135848,5.791648131,0.716952602,1.637381504,0.537018173,0.17993443,16.63427808,16.496,5.410255188,1.74392406,7.154179248,74.84466667,118.1193333,55.73593926,108.341981,11.2267,17.63635935,-2.800322755,0.007676871,0.001528597,-0.609100534,-0.073304912,0.00767445,-3.058040417,-0.368033471,-5.020584032,0.071094757,-4.63550017,-0.388342142,-1.043479921,-0.001364583,0,0,4.265097591,-4.455308995,4.275711519,24.33900445,0,0,3,1
86,Unilateral,OECD37 as Home,1.4,1.007831742,0.553523276,1.47E-06,1.4,0.060931243,0.779596854,0.045139651,3.737313596,24.42642253,28.16373613,1.618594086,2.146687695,5.605579701,0.699066054,1.584777306,0.512234445,0.18683161,16.50903184,16.496,5.331865473,1.865292347,7.19715782,74.84466667,118.1193333,55.78147832,108.3054492,11.2267,17.62640097,-2.900311898,0.095464661,0.017379407,-0.591401458,-0.096245684,0.095092533,-3.235890853,-0.52661441,-5.471563871,0.076112859,-5.00210161,-0.535919427,-1.126004185,-0.016877969,0,0,4.965759246,-5.26902402,3.737313596,24.42642253,0,0,3,1
92,Unilateral,OECD37 as Home,1.5,1.01675127,0.597911395,1.38E-06,1.5,0.061310868,0.779596854,0.044503617,3.150498951,24.53427398,27.68477293,1.565156634,2.127855714,5.420512981,0.681201209,1.532456305,0.488343883,0.192857326,16.35758977,16.496,5.256737611,1.985261217,7.241998828,74.84466667,118.1193333,55.82919095,108.2673343,11.2267,17.61619875,-2.980908452,0.20464141,0.034105211,-0.578041892,-0.120115966,0.202943979,-3.439653924,-0.714753306,-5.95052707,0.081058959,-5.379004605,-0.711700139,-1.210847394,-0.035941176,0,0,5.728449658,-6.197304043,3.150498951,24.53427398,0,0,3,1
98,Unilateral,OECD37 as Home,1.6,1.027909456,0.6441811,1.34E-06,1.6,0.061704676,0.779596854,0.043894429,2.498086462,24.66853051,27.16661697,1.511401403,2.104757367,5.234345717,0.663050934,1.479824165,0.465116621,0.197934312,16.17323649,16.496,5.184780709,2.103734447,7.288515156,74.84466667,118.1193333,55.87889346,108.2277955,11.2267,17.60579838,-3.041293859,0.341895259,0.052128155,-0.568375251,-0.145370426,0.337200512,-3.67663934,-0.940355205,-6.468683026,0.085926205,-5.771362085,-0.923904503,-1.299169503,-0.059554849,0,0,6.557596963,-7.270900514,2.498086462,24.66853051,0,0,3,1
104,Unilateral,OECD37 as Home,1.7,1.042255156,0.693094112,1.28E-06,1.7,0.06211051,0.779596854,0.043312086,1.749276696,24.84007342,26.58935011,1.456306259,2.075787285,5.043538015,0.644111037,1.425880107,0.442215994,0.201895044,15.9437275,16.496,5.115994669,2.220457354,7.336452023,74.84466667,118.1193333,55.93032649,108.1870491,11.2267,17.59525755,-3.08071145,0.519454864,0.072203667,-0.562038114,-0.172833215,0.508743417,-3.960092388,-1.217774173,-7.045949887,0.09070177,-6.188254713,-1.18744979,-1.393014627,-0.089540309,0,0,7.459631522,-8.544334213,1.749276696,24.84007342,0,0,3,1
110,Unilateral,OECD37 as Home,1.8,1.061881782,0.746209248,1.21E-06,1.8,0.062524631,0.779596854,0.042758415,0.836893588,25.07286336,25.90975695,1.397717237,2.037420772,4.840630172,0.623341027,1.368515167,0.418999547,0.20434148,15.64213184,16.496,5.050595487,2.33477227,7.385367757,74.84466667,118.1193333,55.98302481,108.1454707,11.2267,17.58467065,-3.099066223,0.764362276,0.095984627,-0.55906141,-0.204323029,0.741533364,-4.319052988,-1.578506357,-7.725543047,0.095357072,-6.649255682,-1.53507672,-1.496788812,-0.129902166,0,0,8.444907006,-10.13487711,0.836893588,25.07286336,0,0,3,1
116,Unilateral,OECD37 as Home,1.9,1.08035965,0.799789008,1.18E-06,1.880148658,0.062950757,0.779596854,0.042225564,0,25.29006972,25.29006972,1.344149033,2.002573866,4.655110628,0.604561436,1.316066147,0.397919767,0.206641669,15.3676091,16.496,4.987655436,2.448046013,7.43570145,74.84466667,118.1193333,56.03747044,108.1026871,11.2267,17.57394042,-3.101323333,0.997013622,0.114884754,-0.556728167,-0.228472497,0.958739724,-4.646024754,-1.906655599,-8.345230276,0.099946307,-7.087986555,-1.857168498,-1.595549861,-0.167225557,0,0,9.528480173,-11.65664661,0,25.29006972,0,0,3,1
122,Unilateral,OECD37 as Home,2,1.07527397,0.838608962,1.15E-06,1.913882933,0.063414172,0.779596854,0.041682908,0,25.23047434,25.23047434,1.32045694,2.012045357,4.573059225,0.599387512,1.292869045,0.385882323,0.213505189,15.4326567,16.496,4.923557276,2.566882425,7.490439701,74.84466667,118.1193333,56.096926,108.0561596,11.2267,17.56244421,-3.101323333,0.932780772,0.106979535,-0.54780128,-0.218601849,0.899144337,-4.604174254,-1.83731043,-8.404825663,0.104733142,-7.287634108,-1.790292701,-1.640491767,-0.157017063,0,0,10.64748234,-11.81190198,0,25.23047434,0,0,3,1
128,Unilateral,OECD37 as Home,2.1,1.070382147,0.877233743,1.14E-06,1.94761589,0.063892326,0.779596854,0.041158057,0,25.17301748,25.17301748,1.297586456,2.021240737,4.493853252,0.594588195,1.270476388,0.374424108,0.220164087,15.49527167,16.496,4.861562285,2.68535669,7.546918975,74.84466667,118.1193333,56.15853336,108.0081522,11.2267,17.5507562,-3.101323333,0.8711395,0.099463411,-0.539328714,-0.209198806,0.841687482,-4.563951947,-1.770299402,-8.462282518,0.109474751,-7.483785624,-1.725671891,-1.684646693,-0.147152035,0,0,11.77429964,-11.96926698,0,25.17301748,0,0,3,1
134,Unilateral,OECD37 as Home,2.2,1.065672327,0.915674543,1.12E-06,1.98134687,0.064384806,0.779596854,0.040650085,0,25.11757416,25.11757416,1.275495956,2.030173764,4.417348551,0.59014127,1.248847418,0.36350733,0.22663394,15.5555662,16.496,4.801560893,2.803529516,7.605090409,74.84466667,118.1193333,56.22225604,107.9587065,11.2267,17.53888809,-3.101323333,0.811924573,0.092306817,-0.531278708,-0.200231705,0.786244164,-4.525286381,-1.705518765,-8.517725836,0.114171659,-7.676557925,-1.663178912,-1.728040937,-0.13761135,0,0,12.90866054,-12.12852337,0,25.11757416,0,0,3,1
140,Unilateral,OECD37 as Home,2.3,1.061133642,0.953941966,1.10E-06,2.015075608,0.064891232,0.779596854,0.040158127,0,25.06402937,25.06402937,1.254146489,2.038857231,4.343410225,0.586026286,1.227943999,0.353097262,0.232929024,15.61364468,16.496,4.7434512,2.921457832,7.664909032,74.84466667,118.1193333,56.28806123,107.9078607,11.2267,17.52685015,-3.101323333,0.754984928,0.085483169,-0.523622637,-0.191671909,0.732699374,-4.488111326,-1.642871807,-8.571270626,0.118824391,-7.866062769,-1.602696554,-1.770699656,-0.128377353,0,0,14.05030324,-12.28947929,0,25.06402937,0,0,3,1
146,Unilateral,OECD37 as Home,2.4,1.056756036,0.992045597,1.11E-06,2.048801633,0.065411254,0.779596854,0.039681379,0,25.0122763,25.0122763,1.233501541,2.047303187,4.271911816,0.5822244,1.207730379,0.343161919,0.239062481,15.66960527,16.496,4.687138049,3.039195649,7.726333698,74.84466667,118.1193333,56.35591978,107.8556497,11.2267,17.51465137,-3.101323333,0.700181319,0.078968391,-0.516334468,-0.183493309,0.680946303,-4.452364355,-1.582267148,-8.623023697,0.123433498,-8.052407427,-1.544115506,-1.812646998,-0.119433578,0,0,15.19897999,-12.45196402,0,25.0122763,0,0,3,1
152,Unilateral,OECD37 as Home,2.5,1.052530198,1.029994544,1.13E-06,2.082524741,0.06594455,0.779596854,0.039219091,0,24.96221569,24.96221569,1.213527024,2.055522971,4.202735271,0.578718265,1.188173184,0.33367188,0.245046385,15.72354036,16.496,4.632532874,3.156793455,7.789326329,74.84466667,118.1193333,56.42580545,107.802106,11.2267,17.5022997,-3.101323333,0.647385274,0.072740639,-0.509390465,-0.175672038,0.63088569,-4.417986453,-1.5236184,-8.67308431,0.127999516,-8.235693304,-1.487333709,-1.853905789,-0.110764661,0,0,16.35445852,-12.61582319,0,24.96221569,0,0,3,1
158,Unilateral,OECD37 as Home,2.6,1.048447585,1.067797148,1.14E-06,2.116244733,0.066490826,0.779596854,0.03877056,0,24.91375623,24.91375623,1.194190805,2.063527096,4.135769301,0.575491802,1.169240949,0.32459994,0.250891862,15.77553559,16.496,4.57955275,3.274299343,7.853852093,74.84466667,118.1193333,56.49769513,107.7472591,11.2267,17.48980207,-3.101323333,0.596479182,0.066780176,-0.502769186,-0.168186453,0.582426231,-4.384923462,-1.466845513,-8.721543769,0.132523001,-8.416018926,-1.432257367,-1.894498208,-0.102356438,0,0,17.51650907,-12.78092535,0,24.91375623,0,0,3,1
