,regionbase,tax_sce,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Ced_prime,Cedstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCed,delta_UCedstar,leak,leakstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,conv
20,OECD37 as Home,purete,2.0,1.2409462502058561,0.0,0.5,1.3333333333166237,0.057913183842328936,0.7795968539285809,0.05791318384232893,0.0,27.1045583117457,27.1045583117457,2.036510444816423,1.7434276461539766,7.052924329758933,0.8268690121186021,1.9939622683815117,0.826869012118602,3.9793110614901997e-16,13.45086461015621,16.496,6.840666666666665,0.0,6.840666666666666,74.84466666666667,118.11933333333336,55.41093333333333,108.6084666666667,11.2267,17.717900000000004,-3.101323333333333,3.1013233334822647,0.42464216839772057,-0.6341462689845467,-0.5910873398214399,2.7732283117456973,-4.141445475308306,-3.860238731571215,-6.530741688254302,0.0,-2.4235548093462183,-3.824837374875552,-0.5455572620787721,-0.4670438178646023,0.0,0.0,7.750038006085261,-9.701417065095857,0.0,27.1045583117457,1
21,OECD37 as Home,purete,2.1,1.2409462502119533,0.0,0.5,1.3999999999802009,0.057913183842328936,0.7795968539285809,0.057913183842328936,0.0,27.104558311812283,27.104558311812283,2.036510444806417,1.7434276461454108,7.05292432972428,0.8268690121145394,1.9939622683717149,0.8268690121145394,0.0,13.450864610090122,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666665,118.11933333333334,55.41093333333332,108.60846666666666,11.2267,17.717900000000004,-3.101323333333333,3.101323333564894,0.42464216841224567,-0.6341462690039437,-0.5910873398395198,2.7732283118122822,-4.141445475392757,-3.8602387316499325,-6.530741688187717,0.0,-2.4235548094013724,-3.824837374962596,-0.5455572620911889,-0.46704381787523225,0.0,0.0,8.622610759126385,-9.701417065426966,0.0,27.104558311812283,1
22,OECD37 as Home,purete,2.2,1.240946250218542,0.0,0.5,1.4666666666453738,0.057913183842328936,0.7795968539285809,0.05791318384232894,0.0,27.104558311884237,27.104558311884237,2.036510444795604,1.743427646136154,7.0529243296868325,0.8268690121101492,1.993962268361128,0.8268690121101494,0.0,13.450864610018703,16.496000000000002,6.840666666666667,0.0,6.840666666666666,74.84466666666665,118.11933333333334,55.41093333333332,108.60846666666666,11.226699999999997,17.7179,-3.101323333333333,3.1013233336541854,0.4246421684279418,-0.6341462690249041,-0.5910873398590571,2.7732283118842354,-4.141445475484016,-3.860238731734995,-6.530741688115764,0.0,-2.423554809460984,-3.8248373750566746,-0.5455572621046069,-0.46704381788671917,0.0,0.0,9.495183512107118,-9.701417065784893,0.0,27.104558311884237,1
23,OECD37 as Home,purete,2.3000000000000003,1.240946250222393,0.0,0.5,1.5333333333144679,0.057913183842328936,0.7795968539285809,0.05791318384232892,0.0,27.104558311926297,27.104558311926297,2.0365104447892843,1.7434276461307439,7.052924329664946,0.8268690121075832,1.9939622683549403,0.826869012107583,1.989655530718586e-16,13.450864609976962,16.496,6.840666666666664,0.0,6.840666666666666,74.84466666666665,118.11933333333333,55.41093333333334,108.6084666666667,11.2267,17.7179,-3.101323333333333,3.1013233337063753,0.42464216843711705,-0.6341462690371559,-0.5910873398704772,2.773228311926296,-4.141445475537356,-3.8602387317847153,-6.530741688073704,0.0,-2.423554809495817,-3.824837375111648,-0.5455572621124493,-0.46704381789343297,0.0,0.0,10.367756265309158,-9.701417065994146,0.0,27.104558311926297,1
24,OECD37 as Home,purete,2.4000000000000004,1.2409462502195654,0.0,0.5,1.5999999999877974,0.057913183842328936,0.7795968539285809,0.05791318384232893,0.0,27.104558311895417,27.104558311895417,2.0365104447939246,1.7434276461347162,7.052924329681018,0.8268690121094675,1.993962268359484,0.8268690121094674,3.9793110614462395e-16,13.450864610007615,16.496000000000002,6.840666666666665,0.0,6.840666666666666,74.84466666666667,118.11933333333336,55.410933333333325,108.60846666666669,11.226700000000001,17.717900000000007,-3.101323333333333,3.101323333668056,0.4246421684303807,-0.6341462690281597,-0.5910873398620916,2.7732283118954157,-4.1414454754981875,-3.860238731748204,-6.530741688104584,0.0,-2.4235548094702346,-3.8248373750712745,-0.5455572621066911,-0.4670438178885034,0.0,0.0,11.240329019096748,-9.701417065840506,0.0,27.104558311895417,1
25,OECD37 as Home,purete,2.5,1.2409462502093216,0.0,0.5,1.6666666666621055,0.057913183842328936,0.7795968539285809,0.057913183842328936,0.0,27.104558311783542,27.104558311783542,2.0365104448107356,1.743427646149108,7.0529243297392386,0.8268690121162932,1.9939622683759437,0.8268690121162932,0.0,13.450864610118648,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666667,118.11933333333334,55.41093333333334,108.6084666666667,11.226700000000003,17.717900000000004,-3.101323333333333,3.10132333352923,0.4246421684059759,-0.6341462689955708,-0.5910873398317157,2.773228311783541,-4.141445475356303,-3.8602387316159543,-6.530741688216459,0.0,-2.4235548093775603,-3.824837374925016,-0.5455572620858294,-0.46704381787064403,0.0,0.0,12.112901773565907,-9.701417065284083,0.0,27.104558311783542,1
26,OECD37 as Home,purete,2.6,1.2409462501970565,0.0,0.5,1.7333333333330152,0.057913183842328936,0.7795968539285809,0.057913183842328936,0.0,27.104558311649594,27.104558311649594,2.036510444830864,1.7434276461663394,7.0529243298089455,0.8268690121244654,1.9939622683956508,0.8268690121244654,0.0,13.450864610251589,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666665,118.11933333333334,55.41093333333333,108.60846666666669,11.226699999999997,17.7179,-3.101323333333333,3.101323333363008,0.42464216837675595,-0.6341462689565519,-0.5910873397953462,2.773228311649593,-4.141445475186423,-3.86023873145761,-6.530741688350407,0.0,-2.423554809266608,-3.824837374749912,-0.5455572620608514,-0.4670438178492608,0.0,0.0,12.985474528251483,-9.701417064617827,0.0,27.104558311649594,1
27,OECD37 as Home,purete,2.7,1.240946250192092,0.0,0.5,1.7999999999999492,0.057913183842328936,0.7795968539285809,0.057913183842328936,0.0,27.10455831159538,27.10455831159538,2.0365104448390112,1.743427646173314,7.052924329837161,0.8268690121277734,1.993962268403628,0.8268690121277734,0.0,13.450864610305402,16.495999999999995,6.840666666666666,0.0,6.840666666666666,74.84466666666664,118.11933333333333,55.410933333333325,108.60846666666669,11.2267,17.717900000000004,-3.101323333333333,3.101323333295729,0.4246421683649294,-0.6341462689407584,-0.5910873397806251,2.7732283115953784,-4.14144547511766,-3.8602387313935154,-6.530741688404621,0.0,-2.4235548092216868,-3.8248373746790176,-0.5455572620507413,-0.4670438178406056,0.0,0.0,13.858047282288673,-9.701417064348108,0.0,27.10455831159538,1
28,OECD37 as Home,purete,2.8000000000000003,1.2409462502017938,0.0,0.5,1.86666666666789,0.057913183842328936,0.7795968539285809,0.05791318384232893,0.0,27.104558311701332,27.104558311701332,2.0365104448230897,1.7434276461596838,7.052924329782022,0.826869012121309,1.9939622683880394,0.8268690121213089,3.9793110615032273e-16,13.450864610200243,16.496,6.840666666666665,0.0,6.840666666666666,74.84466666666665,118.11933333333334,55.41093333333332,108.60846666666666,11.226700000000001,17.717900000000004,-3.101323333333333,3.1013233334272097,0.4246421683880423,-0.6341462689716229,-0.5910873398093933,2.773228311701331,-4.141445475252038,-3.8602387315187663,-6.530741688298669,0.0,-2.4235548093094543,-3.8248373748175313,-0.5455572620704991,-0.46704381785752,0.0,0.0,14.730620034944481,-9.701417064875066,0.0,27.104558311701332,1
29,OECD37 as Home,purete,2.9000000000000004,1.2409462502280382,0.0,0.5,1.9333333333442675,0.057913183842328936,0.7795968539285809,0.05791318384232893,0.0,27.104558311987947,27.104558311987947,2.03651044478002,1.7434276461228126,7.052924329632861,0.8268690121038218,1.9939622683458695,0.8268690121038217,3.9793110614190696e-16,13.450864609915774,16.496,6.840666666666665,0.0,6.840666666666666,74.84466666666665,118.11933333333333,55.41093333333331,108.60846666666666,11.2267,17.717900000000004,-3.101323333333333,3.101323333782882,0.4246421684505657,-0.6341462690551151,-0.5910873398872166,2.773228311987946,-4.141445475615548,-3.8602387318575957,-6.5307416880120535,0.0,-2.4235548095468844,-3.8248373751922427,-0.545557262123946,-0.4670438179032751,0.0,0.0,15.603192785973285,-9.701417066300698,0.0,27.104558311987947,1
30,OECD37 as Home,purete,3.0,1.2409462501948836,0.0,0.5,2.0000000000000084,0.057913183842328936,0.7795968539285809,0.05791318384232893,0.0,27.104558311625865,27.104558311625865,2.03651044483443,1.7434276461693923,7.0529243298212965,0.8268690121259135,1.9939622683991427,0.8268690121259133,3.979311061525386e-16,13.450864610275145,16.496,6.840666666666665,0.0,6.840666666666666,74.84466666666665,118.11933333333336,55.410933333333325,108.60846666666667,11.226700000000001,17.717900000000004,-3.101323333333333,3.1013233333335606,0.4246421683715797,-0.634146268949639,-0.591087339788902,2.7732283116258643,-4.141445475156324,-3.8602387314295505,-6.530741688374135,0.0,-2.423554809246947,-3.824837374718883,-0.5455572620564263,-0.46704381784547244,0.0,0.0,16.475765542752256,-9.701417064499749,0.0,27.104558311625865,1
31,OECD37 as Home,purete,3.1,1.2409462501948951,0.0,0.5,2.066666666666684,0.057913183842328936,0.7795968539285809,0.057913183842328936,0.0,27.10455831162599,27.10455831162599,2.036510444834411,1.743427646169376,7.052924329821231,0.8268690121259057,1.993962268399124,0.8268690121259057,0.0,13.45086461027502,16.495999999999995,6.840666666666666,0.0,6.840666666666666,74.84466666666665,118.11933333333333,55.41093333333332,108.60846666666666,11.2267,17.717900000000004,-3.101323333333333,3.1013233333337173,0.42464216837160684,-0.6341462689496756,-0.5910873397889367,2.7732283116259886,-4.141445475156484,-3.8602387314297033,-6.530741688374011,0.0,-2.4235548092470434,-3.8248373747190354,-0.5455572620564498,-0.4670438178454926,0.0,0.0,17.348338296326236,-9.70141706450032,0.0,27.10455831162599,1
