,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cec_prime,Cecstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCec,delta_UCecstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,region_scenario,conv
46,EPC_hybrid,OECD37 as Home,2.3000000000000003,0.9473768350812144,1.566047875438659,0.603590519108933,2.3000000000000003,0.04345806609913501,0.7795968539285809,0.033099765162891315,4.298239782464236,21.837925075301943,26.13616485776618,1.0054806900301214,2.2837797166684197,3.4822208940133876,0.4910053285165641,0.9844734961263585,0.23332905879231436,0.07578040093338288,17.88920527597224,16.496,3.9097001280205044,1.2235086955212013,5.133208823541695,74.84466666666665,118.11866666666664,53.9595941666771,110.05923916665621,11.226700000000003,17.7178,-2.795539823714748,-2.428390438279837,-0.332492331103041,-0.3275072633468779,0.10435741006317031,-2.4934049246980585,-2.456021227901399,0.782590321157226,-7.499135142233822,0.06831475829239286,-10.347045896558466,0.5081305549123288,-2.329184389872587,0.11696062406722374,13.92323921768758,-9.121837466205896,4.298239782464236,21.837925075301943,0.0,0.0,3.0,1.0
48,EPC_hybrid,OECD37 as Home,2.4000000000000004,0.9492172561841627,1.6370903573778595,0.6100121226757743,2.4000000000000004,0.04319914124583707,0.7795968539285809,0.03259193101250219,4.015906384813979,21.922854356142697,25.938760740956674,0.9771459533981766,2.2793517352367103,3.3840909021552936,0.4820884025086828,0.9567307482939409,0.22327480171693337,0.07551577304518806,17.85935321422926,16.495999999999995,3.849715435288742,1.2529095298145256,5.10262496510328,74.84466666666664,118.11866666666666,53.93359788700444,110.08523544632887,11.226699999999997,17.717799999999997,-2.851925380855207,-2.347852226891474,-0.3129296899288052,-0.32659042627806173,0.09606828823823317,-2.4084756438573045,-2.5136160374767975,0.7393933519746518,-7.696539259043327,0.07058065547821057,-10.66796082914576,0.46575221141475937,-2.4014243372867514,0.11276158499341227,14.938406378668265,-9.741634356860414,4.015906384813979,21.922854356142697,0.0,0.0,3.0,1.0
50,EPC_hybrid,OECD37 as Home,2.5,0.9513142948999618,1.7088082358906953,0.6162248366158973,2.5,0.04295257735556687,0.7795968539285809,0.03210486533058421,3.723012755776935,22.019826585799624,25.74283934157656,0.9500314255256697,2.274327224555708,3.290186786019436,0.4735357334749914,0.9301827157805941,0.21383510585324605,0.07518440417305458,17.82457692040954,16.496,3.7921838863614985,1.281317280774922,5.073501167136418,74.84466666666665,118.11866666666661,53.90884265873261,110.10999067460065,11.226700000000001,17.717799999999997,-2.902610591793033,-2.255702798473733,-0.29287487315294536,-0.32625317695587003,0.0875569620613455,-2.311503414200377,-2.5749403638098656,0.6910398784402432,-7.892460658423442,0.0728036917061814,-10.98389101988921,0.41904399903569395,-2.4725421883068064,0.1079869683297558,15.979846431491252,-10.382956056406268,3.723012755776935,22.019826585799624,0.0,0.0,3.0,1.0
52,EPC_hybrid,OECD37 as Home,2.6,0.9536832704800358,1.7812735503535808,0.622237683442789,2.6,0.042717541603845215,0.7795968539285809,0.03163729796736355,3.4179501150898943,22.129631267641706,25.5475813827316,0.9240365263968787,2.2686777329237975,3.2001602128772557,0.4653077332808635,0.9047309199574377,0.20495508879054467,0.0747923132991336,17.784666740388676,16.496,3.736955452841026,1.3087836046830286,5.045739057524058,74.84466666666665,118.11866666666667,53.885244865562115,110.1335884677712,11.226700000000001,17.7178,-2.947564773600862,-2.1511139187721313,-0.2722274149915853,-0.32645823434268273,0.0787925788160726,-2.2016987323582953,-2.6403023396538856,0.6372522065933381,-8.0877186172684,0.07498495751266188,-11.295358544222324,0.3677266109423742,-2.542655465360136,0.10260583997526966,17.047394432833347,-11.048219244691447,3.4179501150898943,22.129631267641706,0.0,0.0,3.0,1.0
54,EPC_hybrid,OECD37 as Home,2.7,0.9563464947451844,1.8545728731155697,0.6280588966504961,2.7,0.0424932848028825,0.7795968539285809,0.03118808561003464,3.098646217693662,22.253400792379345,25.352047010073008,0.899065276967842,2.262359941598871,3.1136787842694065,0.45736587684570035,0.8802813870406887,0.19658488590585765,0.0743442207520704,17.739294880815905,16.496000000000002,3.683895088143145,1.335355055060269,5.01925014320341,74.84466666666667,118.11866666666663,53.86272928838956,110.15610404494373,11.226700000000003,17.717799999999997,-2.9867567067697673,-2.0329121040322042,-0.25085907796702106,-0.32718108881125596,0.06973355757247805,-2.077929207620656,-2.710123732143405,0.5776206992604749,-8.283252989926993,0.07712540097734921,-11.60292475841377,0.31140050041365686,-2.611890533234458,0.09657226305495407,18.14105127342664,-11.7405476017587,3.098646217693662,22.253400792379345,0.0,0.0,3.0,1.0
56,EPC_hybrid,OECD37 as Home,2.8000000000000003,0.9593363204894629,1.9288144283574753,0.6336959261263495,2.8000000000000003,0.042279136148068316,0.7795968539285809,0.030756206177242736,2.762366536993807,22.392759891277493,25.1551264282713,0.8750235772869391,2.2553091692557934,3.030416609484203,0.4496712057839347,0.8567419830796147,0.1886786242112568,0.07384347576596534,17.68796443868419,16.496,3.6328820653810086,1.361073124247292,4.9939551896282985,74.84466666666665,118.11866666666666,53.84122857785071,110.1776047554826,11.226700000000001,17.717800000000004,-3.0201551070580908,-1.8994280801985512,-0.22860028657730963,-0.3284123319740572,0.0603224461618702,-1.9385701087225087,-2.784993578236193,0.5115448137239191,-8.480173571728702,0.07922579442542432,-11.907222340213158,0.24949211073674069,-2.6803898116264526,0.08981875231596939,19.260915361562315,-12.464105349118963,2.762366536993807,22.392759891277493,0.0,0.0,3.0,1.0
58,EPC_hybrid,OECD37 as Home,2.9000000000000004,0.9626996927402389,2.004139061778389,0.6391553167391352,2.9000000000000004,0.042074498825639885,0.7795968539285809,0.030340755623131304,2.4053733853522505,22.550050323753197,24.955423709105446,0.8518157548741807,2.2474298229404286,2.9500423517668923,0.44218235940085143,0.8340190344494589,0.18119334518239616,0.07329187158931598,17.62993441536981,16.496,3.583809599863439,1.3859741020893706,4.969783701952815,74.84466666666665,118.11866666666667,53.82068281332655,110.19815052000678,11.226699999999997,17.717800000000004,-3.047732606589077,-1.7482689880305824,-0.20521947739225485,-0.3301598380137034,0.05047843805916006,-1.781279676246804,-2.865746550180731,0.43814659771109277,-8.679876290894555,0.0812866898409832,-12.209002527145023,0.1811743006529168,-2.7483224087755875,0.08224657408470076,20.407250719754064,-13.224592890025585,2.4053733853522505,22.550050323753197,0.0,0.0,3.0,1.0
60,EPC_hybrid,OECD37 as Home,3.0,0.9665064872690174,2.0807393880085714,0.6444425361563433,3.0,0.04187885109762376,0.7795968539285809,0.029940955222218266,2.0223217417904653,22.728741838342824,24.75106358013329,0.8293390502234366,2.238577835223349,2.8722001302906706,0.4348523341181868,0.8120119285663467,0.1740876444333177,0.07268920601636414,17.564081685566045,16.496,3.536585709574792,1.4100883436083973,4.946674053183187,74.84466666666664,118.11866666666664,53.801039611872355,110.21779372146092,11.226700000000001,17.7178,-3.0694745464054036,-1.5759023771859526,-0.1803855824990777,-0.3324547261329997,0.0400835635250828,-1.6025881616571773,-2.9536063858676087,0.35611185490758146,-8.88423641986671,0.08330832444141667,-12.509217898500479,0.10522056978887952,-2.815902756205334,0.0737079415447336,21.580554445855853,-14.0301449488017,2.0223217417904653,22.728741838342824,0.0,0.0,3.0,1.0
62,EPC_hybrid,OECD37 as Home,3.1,0.9708657663078422,2.1588965134421194,0.6495615915214408,3.1,0.04169175528771674,0.7795968539285809,0.0295561744047957,1.6050971271960814,22.934233211313668,24.53933033850975,0.8074734702172115,2.2285264091946217,2.7964743800973806,0.42762247013160715,0.7906031792914958,0.1673195412058146,0.0720323281557459,17.488631701099195,16.495999999999995,3.4911359124619277,1.433438633116117,4.924574545578051,74.84466666666664,118.11866666666667,53.782255030407995,110.2365783029253,11.226700000000001,17.7178,-3.0853995560447327,-1.3768453990767953,-0.15359514605696675,-0.33536447823964405,0.02895574526160762,-1.3970967886863335,-3.05046511960931,0.263380580425423,-9.095969661490251,0.08529044443190203,-12.809182503702935,0.019721030432272503,-2.8834266546142735,0.06397129746047035,22.781628718123127,-14.89307437889529,1.6050971271960814,22.934233211313668,0.0,0.0,3.0,1.0
64,EPC_hybrid,OECD37 as Home,3.2,0.9759613228940293,2.239059233441375,0.654514098407039,3.2,0.04151288431088563,0.7795968539285809,0.029185992234586393,1.1402796490390834,23.175604082760636,24.31588373179972,0.7860602917783865,2.2168911300544702,2.722315405085459,0.42040959410527867,0.7696373796994459,0.16084238450559585,0.0713129428404267,17.40056969470761,16.496,3.447410488093032,1.4560360561963623,4.9034465442893955,74.84466666666665,118.11866666666667,53.764296229312656,110.25453710402068,11.226700000000001,17.717800000000004,-3.0956141201139356,-1.141891187013779,-0.12401269392622094,-0.33902262058770427,0.01678972312904075,-1.1557259172393657,-3.159492925592943,0.1564704188673609,-9.319416268200282,0.08723190843539963,-13.110919193719747,-0.07853835396187227,-2.9513494603372807,0.052645410876606805,24.011698586707976,-15.83366833978098,1.1402796490390834,23.175604082760636,0.0,0.0,3.0,1.0
