,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cec_prime,Cecstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCec,delta_UCecstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,region_scenario,conv
0,Unilateral,EU28 as Home,0.0,1.0,0.0,0.5,0.0,0.022199107550248634,0.6430656460819928,0.022199107550248634,0.8658,32.7695,33.6353,0.8961,3.7945999999999995,1.9827,0.5741,1.1005,0.5741,0.0,25.287300000000002,7.336666666666666,3.8273333333333333,0.0,3.8273333333333333,20.554666666666662,172.40933333333334,14.488533333333331,149.53086666666667,3.0831999999999997,25.861400000000003,0.0,0.0,,inf,,0.0,-3.794599999999999,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.8658,32.7695,0.0,0.0,2.0,1.0
1,Unilateral,EU28 as Home,0.1,0.9974173338994633,0.03594690955264334,0.003473124537176372,0.1,0.022206104750864195,0.6430656460819928,0.021742640985458375,0.8364561227094691,32.7271563040269,33.56361242673637,0.8671675968137037,3.804425560928224,1.918684515347093,0.5557705649384429,1.0649681288845898,0.5441402984288588,0.01163026650958409,25.352596333707655,7.336666666666666,3.7486342372088877,0.07990547881775935,3.8285397160266466,20.554666666666662,172.4093333333333,14.489742811367188,149.5298412413773,3.0831999999999997,25.86101440759186,-0.028360583970716075,-0.042289004375493364,-0.5906699591766499,-52.51726855870224,0.7922218173777986,-0.04234369597310206,-3.7648355374077553,0.05679245957431789,-0.07168757326363107,0.0053769327661411515,-0.10118985073573306,0.0467610026460018,-0.02940977725878586,0.009812861919516023,0.017555767542181522,-0.0173207762744527,0.8364561227094691,32.7271563040269,0.0,0.0,2.0,1.0
2,Unilateral,EU28 as Home,0.2,0.9950627408755285,0.07173006613796407,0.001473179047776804,0.2,0.022226379741312027,0.6430656460819928,0.021310432898480055,0.8060745978219027,32.68850414547444,33.494578743296344,0.8399944012363649,3.8134278816039626,1.8585614321296067,0.5389368943974834,1.0315967398288355,0.5166116762478405,0.022325218149642865,25.41206063118096,7.336666666666665,3.6741175290716805,0.15791778454144126,3.832035313613122,20.554666666666662,172.40933333333334,14.49325940072095,149.52686998342884,3.0831999999999997,25.85992732508142,-0.05570010748702266,-0.0807958232943767,-0.5755765434651384,-26.56842837087209,0.7704977181289493,-0.08099585452556113,-3.738742628990206,0.10842540718240556,-0.14072125670365665,0.010697230581229955,-0.1993498065103416,0.08884490137842131,-0.057938947072495285,0.018781325856384368,0.06931891358480047,-0.06760498694418567,0.8060745978219027,32.68850414547444,0.0,0.0,2.0,1.0
3,Unilateral,EU28 as Home,0.30000000000000004,0.992918160680816,0.10737180828664465,0.001064976816176367,0.30000000000000004,0.022258954652960822,0.6430656460819928,0.020900453732994862,0.7745353956435042,32.65325966872339,33.4277950643669,0.8144216719169141,3.8216644133068827,1.8019795211579794,0.5234391312958098,1.000190882652119,0.4912477683835263,0.032191362912283514,25.466099091993836,7.336666666666666,3.6034332944698217,0.23421823794404453,3.837651532413866,20.554666666666662,172.40933333333334,14.49893069213383,149.5220961974482,3.0831999999999997,25.858230653161062,-0.08198236285539243,-0.11582848983269954,-0.5601810430289513,-17.908538001836366,0.747946722920107,-0.11624033127660738,-3.7161100253540447,0.15520263659652755,-0.20750493563310357,0.015961734342138434,-0.29467300927210177,0.12659002951859244,-0.0856436441387947,0.026968353364836235,0.15411183154766353,-0.14874630621471532,0.7745353956435042,32.65325966872339,0.0,0.0,2.0,1.0
4,Unilateral,EU28 as Home,0.4,0.9909686818917336,0.14289238862078235,0.0009454822310791665,0.4,0.02230296592914232,0.6430656460819928,0.020510901402323433,0.7416935499899479,32.621188489021826,33.36288203901177,0.7903084731187205,3.8291825658467897,1.7486269497293687,0.5091383831233438,0.9705774742407679,0.46781801231964015,0.04132037080370366,25.51504859735063,7.336666666666666,3.536270836840315,0.3089686503591435,3.845239487199459,20.554666666666662,172.40933333333334,14.50662238056323,149.51564643588046,3.0832,25.856001895836755,-0.10716666269283903,-0.14764128043075014,-0.5444263309223716,-13.570228317538675,0.7245100345248153,-0.14831151097817497,-3.6967739284086036,0.1973695463207612,-0.27241796098822846,0.021171278548657968,-0.3873383225630013,0.16027015170503855,-0.11257585328512759,0.03442593051626261,0.2709273682295941,-0.25920618325242817,0.7416935499899479,32.621188489021826,0.0,0.0,2.0,1.0
5,Unilateral,EU28 as Home,0.5,0.9892022400625802,0.17831052319627064,0.0008800286689287746,0.5,0.022357648260280687,0.6430656460819928,0.02014016910328087,0.7073711912156675,32.59210122579385,33.29947241700951,0.7675290825076183,3.83602042769327,1.6982255461308502,0.49591331985877424,0.9426021150537149,0.44612186319380637,0.04979145666496788,25.55918182482288,7.336666666666666,3.472353128317252,0.3823141031388921,3.854667231456144,20.554666666666662,172.40933333333334,14.51621573896273,149.50763285326227,3.0832,25.853306704998133,-0.1312069005006416,-0.17644015303278623,-0.5282436083017555,-10.959838460403166,0.700107984821429,-0.17739877420615358,-3.6806160601234055,0.23511557237492298,-0.33582758299048976,0.026326698738450616,-0.4775125813526682,0.1900993244147847,-0.13878406335953816,0.04119599452297386,0.4189361395428224,-0.3979770910061766,0.7073711912156675,32.59210122579385,0.0,0.0,2.0,1.0
6,Unilateral,EU28 as Home,0.6000000000000001,0.9876094547814709,0.21364386780609357,0.0008158876285170936,0.6000000000000001,0.022422320973512683,0.6430656460819928,0.019786820130443607,0.6713458770959037,32.56585121808835,33.23719709518425,0.7459708815370868,3.8422070400689243,1.6505261319312374,0.48365742059112876,0.9161264983055061,0.4259841454749885,0.05767327511614026,25.59870935416436,7.336666666666666,3.4114324674763616,0.45438494335297663,3.8658174108293384,20.554666666666662,172.40933333333334,14.527605473048936,149.49815520079505,3.0832,25.85020093028997,-0.1540503535968751,-0.20238581133642294,-0.5115480933401008,-9.21260333236591,0.6746341500540199,-0.20364878191165303,-3.667564147530136,0.26857381482441056,-0.39810290481575095,0.03142881429854971,-0.5653523469313582,0.21623376898550878,-0.16431377727205174,0.047310875724249496,0.5975078870253595,-0.5645724656412725,0.6713458770959037,32.56585121808835,0.0,0.0,2.0,1.0
7,Unilateral,EU28 as Home,0.7000000000000001,0.986184033071196,0.24890939559426328,0.0007731877320709762,0.7000000000000001,0.022496376783916937,0.6430656460819928,0.019449565037760807,0.6333334611107626,32.5423415033959,33.17567496450667,0.7255320943782886,3.8477605322637123,1.6053035191650848,0.47227639327361853,0.8910256331473123,0.4072509219469065,0.06502547132671209,25.633767485277662,7.336666666666665,3.3532865417836484,0.5252987819469362,3.8785853237305847,20.55466666666666,172.4093333333333,14.540697949981947,149.48730247482897,3.0831999999999997,25.846732264273296,-0.17563578625451512,-0.22558747020028772,-0.49422568194154254,-7.957806035628997,0.6479290461089575,-0.2271584966040976,-3.6576068815750276,0.2978044108149902,-0.4596250354933318,0.03647843591535371,-0.651007520686701,0.23875925266714565,-0.18920856230129504,0.0527915971831138,0.8061192430826033,-0.7591580249116836,0.6333334611107626,32.5423415033959,0.0,0.0,2.0,1.0
8,Unilateral,EU28 as Home,0.8,0.9849220727171188,0.2841242264421869,0.000738242893687009,0.8,0.022579271912426282,0.6430656460819928,0.019127244221950057,0.5929600459306241,32.521513600271604,33.11447364620223,0.7061208179080274,3.852690588537407,1.5623543640957989,0.461686628311686,0.8671866533955853,0.38978666103028775,0.07189996728139825,25.664434900550724,7.336666666666667,3.297715424810261,0.5951617927631985,3.8928772175734596,20.554666666666666,172.40933333333334,14.555409633432827,149.47515436506254,3.0831999999999993,25.84294159588861,-0.19589143130453102,-0.24611447230750683,-0.47614026809535365,-7.0095885498743815,0.6198075712680914,-0.2479863997283971,-3.6507784460536925,0.3228121173998133,-0.5208263537977729,0.041476343959143236,-0.7346206855533456,0.2577077023281397,-0.21350985869367903,0.05765042786685656,1.0446804007339616,-0.9824071205339666,0.5929600459306241,32.521513600271604,0.0,0.0,2.0,1.0
9,Unilateral,EU28 as Home,0.9,0.9838246979921353,0.3193060060384033,0.0007057732760556853,0.9,0.022670518557150885,0.6430656460819928,0.018818809500664314,0.5497187116346673,32.50339123591632,33.053109947550986,0.6876516662744523,3.856987944848619,1.5214897430223815,0.45181227961679793,0.8445046967247345,0.37347041130655045,0.07834186831024742,25.690662882289363,7.336666666666666,3.2445384001365336,0.6640705906228126,3.9086089907593466,20.554666666666662,172.4093333333333,14.571665906151186,149.4617823578545,3.083199999999999,25.838864076337043,-0.2147305029199853,-0.26395364453480424,-0.4570822929115352,-6.264676638914766,0.5899501465371704,-0.26610876408368256,-3.6472324209859046,0.3434631067547791,-0.5821900524490147,0.046423325226736645,-0.8163376405527809,0.2729865031759247,-0.23726004141779558,0.0618806301708056,1.3129689058252831,-1.2361896658086362,0.5497187116346673,32.50339123591632,0.0,0.0,2.0,1.0
