,regionbase,tax_sce,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Ced_prime,Cedstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCed,delta_UCedstar,leak,leakstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,conv
1180,OECD37 as Home,PC_hybrid,18.0,0.8224547270617056,10.987941446774782,0.8926598056056366,10.987941446774782,0.03479427968197786,0.7795968539285809,0.012275267496140115,8.43770430912042,16.45848481461413,24.89618912373455,0.2139809675139005,2.630539929813888,0.7410674350949317,0.3079478489126576,0.20951033001598426,0.01841529774011052,0.039569228098463895,20.79314261238313,16.496000000000002,1.4499464131324062,2.6599307067163633,4.10987711984877,74.84466666666667,118.11933333333333,53.08976221853811,110.92963778146188,11.226700000000001,17.717900000000004,-0.7881134018049959,-7.196647575964874,-0.9008748483518764,0.26358435140914105,0.44057461286668337,-7.87284518538587,2.303492872212999,3.8502303911096725,-8.73911087626545,0.23373891837502347,-27.71849973372696,2.747257138466508,-6.239606698947582,0.42288169288149696,0.345661721058257,0.892659805605636,179.70657782236287,-30.46737682073538,8.43770430912042,16.45848481461413,1
1181,OECD37 as Home,PC_hybrid,18.1,0.8223751259236395,11.047779153616952,0.8931527684236545,11.047779153616952,0.03478330180823555,0.7795968539285809,0.012237903755828752,8.437295978366295,16.45529910559113,24.892595083957424,0.21290371973984235,2.630794550808056,0.7373366675684639,0.30771277312747236,0.2084555888430935,0.018266818598063766,0.039434804881308655,20.795391783870432,16.496000000000002,1.4455330330359883,2.6630473876849154,4.108580420720911,74.84466666666668,118.11933333333333,53.088660024279434,110.93073997572054,11.226700000000001,17.7179,-0.7884492191120018,-7.1992675506188935,-0.9008688924129891,0.2636417385301528,0.44065299524598484,-7.876030894408871,2.3049419235215787,3.852499107805958,-8.742704916042577,0.2342673337893576,-27.77516123327494,2.748636186426647,-6.252361554929981,0.4230910969873721,0.346559384308590,0.893152768423653,180.87445141311872,-30.554052484336424,8.437295978366295,16.45529910559113,1
1182,OECD37 as Home,PC_hybrid,18.2,0.8222963268196956,11.107615572564765,0.8936412216437553,11.107615572564765,0.0347724335794144,0.7795968539285809,0.012200842889622735,8.436891742349829,16.452145798392614,24.889037540742443,0.21183727267343813,2.631046654881129,0.7336433054842245,0.30748014183809186,0.20741142272204624,0.018120277505586646,0.039301372578198414,20.797618743143435,16.496,1.4411554282269776,2.666141244551062,4.107296672778043,74.84466666666665,118.11933333333334,53.087568838527986,110.93183116147199,11.226700000000001,17.717900000000004,-0.7887816368301025,-7.201860627786443,-0.9008629958580303,0.263698560555475,0.44073060439463063,-7.879184201607387,2.306376820746607,3.854745539862652,-8.746262459257558,0.23479296608929312,-27.83153773873949,2.7500014773240844,-6.265052256971544,0.4232984111731066,0.347454561263656,0.893641221643754,182.04280275934636,-30.640323304173013,8.436891742349829,16.452145798392614,1
1183,OECD37 as Home,PC_hybrid,18.3,0.8222183176820255,11.167450722632692,0.8941252268977262,11.167450722632692,0.03476167335924463,0.7795968539285809,0.01216408092007017,8.436491539747632,16.44902440094153,24.88551594068916,0.21078146456773783,2.6312962791917327,0.7299867886737148,0.3072499171291025,0.20637767328522102,0.017975639578459462,0.039168920200023494,20.799823817841595,16.496,1.4368131288914083,2.669212553853663,4.106025682745069,74.84466666666665,118.11933333333333,53.086488496999976,110.93291150300003,11.226700000000001,17.717900000000004,-0.7891107063500189,-7.204427219698181,-0.9008571578027386,0.2637548257962742,0.4408074517059813,-7.882305599058473,2.3077977703185475,3.856970014162428,-8.74978405931084,0.23531584257616844,-27.887632106904352,2.75135321609897,-6.277679448152057,0.4235036665900044,0.348347262624515,0.894125226897726,183.21162702183517,-30.72619302152802,8.436491539747632,16.44902440094153,1
1184,OECD37 as Home,PC_hybrid,18.400000000000002,0.8221410866838114,11.227284622462493,0.8946048446987633,11.227284622462493,0.03475101954388639,0.7795968539285809,0.012127613941779022,8.43609531045549,16.44593443107915,24.882029741534637,0.20973613689171008,2.631543460170193,0.7263665681059331,0.30702206186484615,0.20535418531372565,0.017832870731419315,0.03903743691518506,20.80200732918818,16.496,1.4325056737269768,2.672261587450525,4.104767261177497,74.84466666666667,118.11933333333333,53.085418838667536,110.93398116133247,11.226700000000001,17.717900000000004,-0.789436478031308,-7.206967730201254,-0.900851377380336,0.26381054240143487,0.44088354835051213,-7.885395568920853,2.3092049746720953,3.8591728512232137,-8.753270258465363,0.23583599016042112,-27.943447151754917,2.7526916036388314,-6.290243761917129,0.4237068937729614,0.349237499023590,0.894604844698764,184.38091943456445,-30.81166532644638,8.43609531045549,16.44593443107915,1
1185,OECD37 as Home,PC_hybrid,18.5,0.8220646222332725,11.287117290332304,0.8950801344667488,11.287117290332304,0.03474047056112961,0.7795968539285809,0.012091438119755575,8.435702995558163,16.442875416316237,24.8785784118744,0.208701134250659,2.631788233536312,0.7227821056117611,0.3067965396694892,0.20434080665947715,0.017691937655978884,0.03890691204696479,20.804169592146643,16.496,1.428232609746782,2.675288612620143,4.103521222366922,74.84466666666665,118.11933333333334,53.08435970567854,110.93504029432145,11.226700000000001,17.717900000000004,-0.7897590012281321,-7.209482554971486,-0.9008456537410947,0.26386571836150147,0.44095890528123705,-7.888454583683764,2.3105986323424297,3.8613543653524403,-8.7567215881256,0.23635343536893216,-27.998985645329903,2.754016836878402,-6.302745822269922,0.42390812265565275,0.350125281025384,0.895080134466748,185.55067530323802,-30.896743858657644,8.435702995558163,16.442875416316237,1
1186,OECD37 as Home,PC_hybrid,18.6,0.821988912967854,11.346948744165473,0.8955511545528422,11.346948744165473,0.034730024869617133,0.7795968539285809,0.012055549687789217,8.435314537300082,16.439846893591813,24.875161430891893,0.20767630430899423,2.6320306343166076,0.7192328736164967,0.30657331490768885,0.20333738816958508,0.017552807798967618,0.03877733507093906,20.806310915572475,16.496,1.4239934920885369,2.678293892160732,4.102287384249263,74.84466666666667,118.11933333333337,53.08331094327853,110.93608905672147,11.226700000000003,17.717900000000004,-0.7900783243142583,-7.211972081719009,-0.9008399860519147,0.26392036151250675,0.4410335332389748,-7.891483106408188,2.3119789380586653,3.863514864796766,-8.760138569108108,0.23686820435220235,-28.054250318551993,2.7553291088964467,-6.315186243958118,0.42410738258526154,0.351010619127181,0.895551154552843,186.72089000385105,-30.981432208478658,8.435314537300082,16.439846893591813,1
1187,OECD37 as Home,PC_hybrid,18.7,0.8219139477485865,11.406779001539132,0.8960179622634165,11.406779001539132,0.03471968095809108,0.7795968539285809,0.012019944946882296,8.43492987905699,16.43684840903908,24.871778288096067,0.20666149771527312,2.6322706968610636,0.7157183548802567,0.30635235266586125,0.2023437836129597,0.017415449341768825,0.03864869561243865,20.808431602360592,16.496,1.4197878838291056,2.6812776844866404,4.101065568315746,74.84466666666665,118.11933333333333,53.08227239973504,110.93712760026494,11.226700000000001,17.7179,-0.7903944947072561,-7.214436690387745,-0.9008343734959257,0.2639744795396899,0.44110744275747044,-7.894481590960922,2.313346082834613,3.865654651887514,-8.763521711903934,0.2373803228913609,-28.10924386203795,2.756628609009644,-6.327565632656285,0.424304702336779,0.351893523759737,0.896017962263416,187.89155898129118,-31.065733917695464,8.43492987905699,16.43684840903908,1
1188,OECD37 as Home,PC_hybrid,18.8,0.8218397156546087,11.466608079692513,0.8964806138833467,11.466608079692513,0.03470943734466097,0.7795968539285809,0.011984620263723383,8.434548965308341,16.433879517758186,24.868428483066527,0.2056565680294378,2.6325084548593964,0.7122380422459831,0.30613361873400197,0.2013598496090697,0.017279831180226485,0.03852098344405181,20.81053194958859,16.496,1.4156153558041635,2.6842402437222885,4.099855599526458,74.84466666666667,118.11933333333336,53.08124392626415,110.93815607373585,11.226700000000001,17.717900000000004,-0.7907075588920409,-7.216876753349009,-0.9008288152720905,0.2640280799811132,0.44118064416836333,-7.8974504822418155,2.3147002540570547,3.867774023181987,-8.766871516933474,0.2378898164050134,-28.16396892688882,2.75791552286379,-6.339884585143759,0.42450011012689487,0.352774005287960,0.896480613883347,189.0626777479782,-31.149652480427253,8.434548965308341,16.433879517758186,1
1189,OECD37 as Home,PC_hybrid,18.900000000000002,0.8217662059778547,11.526435995535039,0.8969391646986837,11.526435995535039,0.034699292576093235,0.7795968539285809,0.011949572069202554,8.434171741610525,16.43093978359589,24.865111525206416,0.2046613716521721,2.6327439413568468,0.708791438394787,0.3059170795880616,0.20038544555877438,0.017145922905197,0.038394188483171776,20.812612248655725,16.496,1.4114754864328263,2.6871818197935946,4.098657306226415,74.84466666666665,118.11933333333333,53.08022537695911,110.93917462304088,11.226700000000001,17.717900000000004,-0.7910175624436924,-7.219292635589208,-0.9008233105948222,0.26408117023116223,0.44125314760601114,-7.900390216404112,2.3160416355713416,3.8698732696006317,-8.770188474793585,0.23839670995593376,-28.21842812546091,2.7591900325224588,-6.352143689478192,0.4246936336274739,0.353652074011573,0.896939164698685,190.23424188253338,-31.233191343969658,8.434171741610525,16.43093978359589,1
