,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cec_prime,Cecstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCec,delta_UCecstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,region_scenario,conv
0,Unilateral,EU28 as Home,0.0,1.0,0.0,0.5,0.0,0.022199107550248634,0.6430656460819928,0.022199107550248634,0.8658,32.7695,33.6353,0.8961,3.7945999999999995,1.9827,0.5741,1.1005,0.5741,0.0,25.287300000000002,7.336666666666666,3.8273333333333333,0.0,3.8273333333333333,20.554666666666662,172.40933333333334,14.488533333333331,149.53086666666667,3.0831999999999997,25.861400000000003,0.0,0.0,,inf,,0.0,-3.794599999999999,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.8658,32.7695,0.0,0.0,2.0,1.0
1,Unilateral,EU28 as Home,0.1,0.997166188801202,0.0690824942313621,0.0,0.1,0.02222434741533382,0.6430656460819928,0.02134326694588834,0.8510636447637242,32.58403800285002,33.43510164761375,0.8404230778990162,3.8053837390554586,1.8595099169181777,0.5391534992950849,1.0321231974421015,0.5176716957103515,0.021481803584733433,25.35850848708861,7.336666666666666,3.6797784252959778,0.1519064963501123,3.83168492164609,20.554666666666666,172.4093333333333,14.492906348596101,149.5271678166008,3.0831999999999997,25.860034953756646,-0.014486958023385805,-0.18519933929634458,-0.9263912261982964,-18.940057549293186,0.23499556753785705,-0.18546199714997869,-3.791768315469291,0.0470457254391512,-0.20019835238625205,0.010284943291839599,-0.1977767498962963,0.03568064671318875,-0.05748175453492161,0.010768445061613067,0.04973349785139991,-0.04766450700698688,0.8510636447637242,32.58403800285002,0.0,0.0,2.0,1.0
2,Unilateral,EU28 as Home,0.2,0.9946828943427812,0.13784525309139956,0.00018478089117846853,0.2,0.02229539615851272,0.6430656460819928,0.020570259019027495,0.8360813889137847,32.421948658939655,33.25803004785344,0.7912386125061661,3.8148841420533457,1.7506849648655005,0.509531144249881,0.9717197779969151,0.4697240397953062,0.03980710445457473,25.419970510795523,7.336666666666664,3.546504643964518,0.29742974412721507,3.843934388091733,20.55466666666666,172.4093333333333,14.505297389524898,149.516755770122,3.083199999999999,25.856380984255196,-0.028710190430677147,-0.3466281784619021,-0.9212271984102461,-10.047738203478605,0.23427733005465715,-0.34755134106034546,-3.790709711207562,0.08838579709874494,-0.37726995214656256,0.020364003341890147,-0.3837117393065404,0.06613331433050094,-0.11152182459541735,0.02023011975763506,0.19104697973460277,-0.17604236135247817,0.8360813889137847,32.421948658939655,0.0,0.0,2.0,1.0
3,Unilateral,EU28 as Home,0.30000000000000004,0.9924909491033902,0.20634479430809247,0.00015514359143616724,0.30000000000000004,0.022406366246058646,0.6430656460819928,0.019867803910850742,0.8208385569774573,32.27921204924687,33.10005060622433,0.7474752119610197,3.82330942506631,1.653854595195975,0.48421856195727986,0.9179739658108492,0.4285901781741232,0.055628383783156626,25.473219703216156,7.336666666666666,3.425394827067169,0.43767183983830105,3.8630666669054703,20.554666666666662,172.4093333333333,14.524791606433492,149.50049333313035,3.083199999999999,25.850959891442287,-0.0426669889899937,-0.488449464622256,-0.9159990771677781,-7.083065156281013,0.2330646081815586,-0.49028795075312814,-3.7912063309729973,0.12474769023974375,-0.5352493937756719,0.030242748159193256,-0.5591410037139086,0.0922837237504789,-0.16250851499352362,0.02860136398086508,0.4137352484675956,-0.3674733244405922,0.8208385569774573,32.27921204924687,0.0,0.0,2.0,1.0
4,Unilateral,EU28 as Home,0.4,0.9905439018866034,0.27462627552727303,0.00012576367489600468,0.4,0.02255256249599128,0.6430656460819928,0.01922599827839661,0.8053197566755023,32.152686962065644,32.958006718741146,0.708284158942048,3.830824653781375,1.5671409462497474,0.46243905708308153,0.8698434515296551,0.3929994857565989,0.06943957132648267,25.51947380840066,7.336666666666666,3.3147415458461738,0.5735307190460041,3.8882722648921777,20.554666666666662,172.4093333333333,14.550663273787844,149.4790685748416,3.0832,25.844153336070164,-0.05635378586305229,-0.6139013336379849,-0.910703021869512,-5.600354890601676,0.231417501992332,-0.6168130379343566,-3.7930827400696856,0.15673751926511414,-0.677293281258855,0.03992675330352713,-0.7251891318095111,0.11485305341434007,-0.21076867573122235,0.036052839419445024,0.7092728431574096,-0.6087602677511047,0.8053197566755023,32.152686962065644,0.0,0.0,2.0,1.0
5,Unilateral,EU28 as Home,0.5,0.9888046302919788,0.34272617288944796,0.00011217990985208306,0.5,0.02273019711965099,0.6430656460819928,0.018636760859500005,0.7895084033557968,32.039873872683856,32.82938227603965,0.6729847978242608,3.837562935844579,1.489038007639953,0.4435890661125575,0.8264923222917074,0.36196888565263813,0.08162018045991937,25.55971574763658,7.336666666666666,3.2131515152791557,0.7057466166551111,3.918898131934267,20.554666666666662,172.4093333333333,14.58233090782321,149.45303658785585,3.0832,25.836244419865768,-0.06976647653407847,-0.7255495738128017,-0.9053357503179105,-4.710396380683753,0.22938786937860298,-0.7296261273161448,-3.796191930071714,0.18486774959371743,-0.8059177239603486,0.04942151358111757,-0.8828104150433099,0.13441476454624998,-0.2565796616892553,0.042721540342311744,1.070577540237379,-0.8898476445390271,0.7895084033557968,32.039873872683856,0.0,0.0,2.0,1.0
6,Unilateral,EU28 as Home,0.6000000000000001,0.9872433251977901,0.41067436697645937,0.00010086861747014028,0.6000000000000001,0.022936182899272264,0.6430656460819928,0.01809342629450572,0.7733865767115676,31.938772961054937,32.7121595377665,0.6410248631962339,3.843631963011517,1.4183238436102814,0.4271931186610863,0.7872423411979194,0.33472738490044485,0.09246573376064145,25.594741999908052,7.336666666666667,3.119475565151535,0.8349364377233922,3.9544120028749274,20.554666666666666,172.40933333333334,14.619324648331103,149.4228497975563,3.0832000000000006,25.827445712806202,-0.0829003881325072,-0.825439719460569,-0.8998923489228888,-4.116833585323613,0.22701537864954657,-0.8307270389450636,-3.8004156588940283,0.20956708158065496,-0.9231404622334978,0.05873240197437468,-1.032821958381678,0.15142460573560274,-0.3001789559243064,0.04871788220922636,1.49159077914806,-1.2030979079632147,0.7733865767115676,31.938772961054937,0.0,0.0,2.0,1.0
7,Unilateral,EU28 as Home,0.7000000000000001,0.9858356016270771,0.4784955393517998,8.576512271907981e-05,0.7000000000000001,0.02316798078726848,0.6430656460819928,0.017590443295521802,0.7569346018183902,31.847754045762027,32.60468864758042,0.6119517470624675,3.8491204758046718,1.353997019195128,0.4128721620986041,0.7515376605761025,0.3106629897515577,0.1022091723470464,25.62520925393032,7.336666666666666,3.032756601618717,0.9616195205937049,3.9943761222124223,20.554666666666666,172.40933333333334,14.661262197157502,149.38888029611942,3.0832,25.8179185128235,-0.09575043738191932,-0.9152334865500101,-0.8943681360330206,-3.69261708262672,0.2243347031747668,-0.9217459542379736,-3.8056530854935815,0.2312018918335923,-1.0306113524195837,0.06786465283195942,-1.175928099252001,0.1662534641696675,-0.3417712667811744,0.054132514837632435,1.9672223192924694,-1.542578926298356,0.7569346018183902,31.847754045762027,0.0,0.0,2.0,1.0
8,Unilateral,EU28 as Home,0.8,0.9845615277820603,0.5462104187098229,7.597027554774073e-05,0.8,0.023423485567303493,0.6430656460819928,0.01712314802771126,0.7401308698019626,31.765488462463615,32.50561933226558,0.5853909168233986,3.8541014379753027,1.29522884810373,0.4003205957766517,0.7189183171120972,0.28928448686331326,0.11103610891333843,25.651658284113097,7.336666666666667,2.9521905360256797,1.086236994976054,4.038427531001734,20.554666666666666,172.40933333333328,14.707830739501567,149.3514365986485,3.0832,25.80778633178428,-0.10831103834139819,-0.9962814324356092,-0.8887569436325187,-3.3742485886913847,0.22137257457595164,-1.0040115375363854,-3.8118233987748056,0.2500803178650486,-1.1296806677344193,0.07682334291428061,-1.3127407111973377,0.17920054271777475,-0.3815344289387439,0.059039750251170656,2.4930339565095454,-1.9037512059233281,0.7401308698019626,31.765488462463615,0.0,0.0,2.0,1.0
9,Unilateral,EU28 as Home,0.9,0.9834045395019289,0.6138365148201328,6.803849938213303e-05,0.9,0.02370093888278282,0.6430656460819928,0.016687591201586055,0.7229513232048068,31.690875139772878,32.41382646297768,0.561029906898019,3.8586358386365336,1.2413279727783755,0.3892896324867051,0.6890005719688315,0.2701937005268577,0.11909593195984743,25.674541376394853,7.336666666666664,2.8770964740046505,1.2091665981500141,4.086263072154665,20.554666666666662,172.40933333333334,14.758773170501703,149.31077638866853,3.0831999999999997,25.79714449040302,-0.12057621906171699,-1.0696996845056848,-0.8830521722611937,-3.1264353552397415,0.21815196108765136,-1.078624860227123,-3.818858051636319,0.2664668475180889,-1.2214735370223195,0.08561337801831781,-1.4437941123734517,0.19051258642759158,-0.41962373640952627,0.06350152254144847,3.065234762113966,-2.283069840182777,0.7229513232048068,31.690875139772878,0.0,0.0,2.0,1.0
