,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cey_prime,Cex_prime,Cem_prime,Ceystar_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,Vgx_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Cex1_prime,Cex2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,region_scenario,conv
304,Unilateral,World as Home,4.3,1.6388758365396445,2.665936047277171,0.0,4.3,0.36507723481182336,0.9990676280767985,0.1936084445635654,7.394129791831347,0.128018586015455,7.5221483778468015,7.467457549271141,0.008980661266192229,0.006968945405670275,0.03874135823367423,7.476438210537333,7.474426494676811,0.0457103036393445,0.04772201949986646,0.2433848207740341,0.1999999933333333,0.12907229508498733,0.11431252568904672,0.004497489039075504,0.004483172227116724,94.50588050373656,81.83162307334756,182.379740324945,0.5297895576754045,32.175999999,0.09020048278071022,-3.05845333343228,0.036602189082900416,0.0011318879815158957,-0.002193181828126147,-0.0021119130230731827,0.028018586015454983,-0.054289695360655504,-0.05227797950013355,-24.753850622153198,0.19614333342077306,-46.9683831585542,-0.07298256677907433,29.094595291205135,-20.526966280428425,2.0534183252689253,0.11137616983344584,5.340711466562421,0.016642416182009147,4.0,1.0
311,Unilateral,World as Home,4.4,1.6564061960351693,2.747385563052872,2.7999762053928838e-05,4.4,0.36696333143666043,0.9990676280767985,0.19247816294674694,7.224785668094489,0.12870144505929876,7.353487113153788,7.299617040395292,0.00884021985552293,0.006812309584777008,0.03821747731614571,7.308457260250815,7.306429349980069,0.045029786900922714,0.04705769717166863,0.24464221851135146,0.1999999933333333,0.12831877401464353,0.11632344449670792,0.004370736216325163,0.004469483639197766,93.54147647625759,80.85218151447577,182.38127280716012,0.5287207695986844,32.175999999,0.0899547627185388,-2.7936147521247863,0.037727290344967454,0.001151627299431524,-0.002205644934533661,-0.002124276319686446,0.028701445059298752,-0.05497021209907729,-0.05294230182833137,-24.92251188684621,0.19922898154394442,-47.69983050739996,-0.07427998933814751,30.128746123542182,-20.992766324613275,1.8230235017538943,0.11197025720158992,5.401762166340594,0.01673118785770884,4.0,1.0
318,Unilateral,World as Home,4.5,1.6736928132128965,2.829230125078968,0.0005848943694329332,4.5,0.36884876828814944,0.9990676280767985,0.19137282736608702,7.062625436757889,0.12937128016731136,7.191996716925201,7.138918529259628,0.008705857864907627,0.006662338976509374,0.0377100995127506,7.147624387124536,7.145580868236138,0.04437243848925998,0.04641595737765823,0.24589917639977443,0.19999999333333332,0.12758188363490583,0.1183172927648686,0.004249968921852213,0.004455888943055414,92.60377893316583,79.90161008662791,182.38281024010524,0.527652355393525,32.175999999000005,0.08971019438573637,-2.5251199832029325,0.03884259395072705,0.0011709168192481532,-0.00221765091084664,-0.002136183891934068,0.02937128016731136,-0.055627560510740026,-0.053584041622341774,-25.0840022830748,0.2022730584303144,-48.416087192338566,-0.07554618032588221,31.16897300282458,-21.453172512700938,1.6004042296332222,0.11255301374556088,5.462221207124667,0.016818266421750477,4.0,1.0
325,Unilateral,World as Home,4.6000000000000005,1.690737074489867,2.911452382519455,0.00047428031259950725,4.6000000000000005,0.37073355462649304,0.9990676280767985,0.19029130796983598,6.907222242415046,0.1300283459284885,7.037250588343535,6.984936257033124,0.008577219417768117,0.006518636244822294,0.03721846812111257,6.993513476450892,6.991454893277946,0.043737104365934865,0.045795687538880685,0.24715570061277173,0.1999999933333333,0.12686087071128194,0.12029482990148975,0.004134799487168037,0.004442419930600079,91.69145339298318,78.97842698537534,182.38435260305775,0.5265843098124774,32.175999999,0.0894667385918948,-2.253071855133898,0.03994791506529635,0.0011897715940074097,-0.002229226810949161,-0.002147662418794316,0.030028345928488492,-0.05626289463406514,-0.05420431146111932,-25.238748411656463,0.20527713693775151,-49.11769875354546,-0.07678215623745785,32.21498110643112,-21.908391606283207,1.3851221623183718,0.11312466095778499,5.522100080096674,0.016903684970703506,4.0,1.0
332,Unilateral,World as Home,4.7,1.7075445480131688,2.9940357627000966,0.0004746341293129406,4.7,0.37261733877548775,0.9990676280767985,0.18923275258879863,6.758179088869985,0.13067304802495305,6.888852136894938,6.837275527709366,0.008453962725456307,0.006380833042804872,0.03674180305753564,6.845729490434822,6.8436563607521705,0.04312263610034051,0.04519576578299195,0.24841155669954287,0.1999999933333333,0.12615516713098074,0.12225638956856213,0.00402487542891218,0.004429087296544127,90.80342965001722,78.08142856072612,182.38589957995248,0.5255168321387217,32.175999999000005,0.08922440443060398,-1.9775633867741087,0.04104335024242385,0.0012082117061184984,-0.0022403999632711353,-0.002158739361793137,0.030673048024953048,-0.056877362899659493,-0.05480423321700806,-25.38714686310506,0.2082421267443666,-49.80518820192311,-0.07798908494699697,33.26649517738259,-22.35862459663863,1.1767687023037388,0.11368555178170917,5.5814103865662466,0.0169874962432439,4.0,1.0
339,Unilateral,World as Home,4.800000000000001,1.7241157616244476,3.0769691657112714,0.06293710421340204,4.800000000000001,0.37450028812763103,0.9990676280767985,0.18819607997884236,6.615128533930206,0.13130558867102526,6.746434122601231,6.695570174761181,0.00833578579130938,0.006248587648455958,0.03627944941632174,6.70390596055249,6.701818762409637,0.042528037064777695,0.04461523520763112,0.24966685625508542,0.19999999333333335,0.12546405206458772,0.12420280419049773,0.003919865760942282,0.004415920030367097,89.93847232745848,77.20925399871048,182.38745128056846,0.5244498275165106,32.175999999000005,0.08898313569785435,-1.6986790147207742,0.04212867833903039,0.001226248423009355,-0.0022511923807249073,-0.0021694362617751006,0.03130558867102526,-0.05747196193522231,-0.05538476379236889,-25.52956487739877,0.21116967706870415,-50.47905653564928,-0.07916784561033269,34.323254717592896,-22.804065992648024,0.9749647723760357,0.11423586214379199,5.64016376155417,0.017069726527233285,4.0,1.0
346,Unilateral,World as Home,4.9,1.7404568307585535,3.160237166473964,0.06322968595405645,4.9,0.37638205547473935,0.9990676280767985,0.18718055529426536,6.477728559487874,0.13192637457152204,6.609654934059396,6.559480252480157,0.008222392373056437,0.0061215828101451025,0.035830704173069675,6.567702644853214,6.565601835290303,0.04195228698321478,0.04405309654612611,0.2509213678072792,0.19999999333333332,0.1247870356149732,0.126134332192306,0.0038194709880636224,0.004402921384992813,89.09566108594447,76.36086944550681,182.38900739163563,0.5233834926971459,32.175999999,0.08874294377095776,-1.4164956872637688,0.04320405326007236,0.0012439003579745715,-0.0022616275955645317,-0.0021797768435636218,0.03192637457152203,-0.05804771201678523,-0.0559469024538739,-25.666344065940603,0.21406055623670206,-51.13978328778856,-0.08031953748265504,35.38501546580153,-23.244904003574238,0.7793567549400856,0.11477594587722417,5.698371804547788,0.017150428694297865,4.0,1.0
353,Unilateral,World as Home,5.0,1.75656935774929,3.243827376011481,0.0637776681889127,5.0,0.3782627546292984,0.9990676280767985,0.18618524607046125,6.345662282026757,0.13253563135056512,6.478197913377323,6.428689904335483,0.00811352023148786,0.005999523757275387,0.035394972388108105,6.436803424566971,6.434689428092758,0.04139449614538349,0.04350849261959597,0.25217516723111394,0.1999999933333333,0.12412349613907253,0.1280516710920414,0.0037234094437258755,0.004390110787761984,88.27393391453487,75.5351064767506,182.39056798036736,0.5223177631868863,32.175999999,0.08850378242310109,-1.131083772467564,0.044269342946786285,0.0012611784718130998,-0.0022717247356793565,-0.002189779903749139,0.032535631350565114,-0.05860550285461651,-0.05649150638040404,-25.797801086622677,0.21691617775588035,-51.78782723029372,-0.08144500368605287,36.451545505703066,-23.681320030619073,0.5896162531996441,0.11530599927499166,5.756046028827114,0.017229632075573466,4.0,1.0
360,Unilateral,World as Home,5.1000000000000005,1.7724578741906623,3.3277297142187994,0.0633522079185784,5.1000000000000005,0.38014223014326237,0.9990676280767985,0.18520941692606027,6.218634338663453,0.13313368747956555,6.351768026143018,6.302905421175892,0.008008917360385096,0.0058821363881158256,0.0349716499717207,6.310914338536278,6.308787557564008,0.040853786359836525,0.04298056733210579,0.25342815089456006,0.19999999333333326,0.12347294338264407,0.129955207511916,0.003631423587141533,0.004377493773243563,87.47241372483657,74.73099044450937,182.39213289186884,0.5212527270729572,32.175999999,0.08826564118081875,-0.8425078637324699,0.04532461756439824,0.0012780972177334352,-0.002281503073314262,-0.0021994647295572574,0.03313368747956555,-0.05914621264016348,-0.057019431667894215,-25.92423097385698,0.21973747525601128,-52.423627083549775,-0.08254518410561712,37.52262710742858,-24.113488926262963,0.4054365219814958,0.11582630810722203,5.8131978166819565,0.017307379372343522,4.0,1.0
367,Unilateral,World as Home,5.2,1.7879812402271993,3.412077326654263,0.04855157080341846,5.2,0.3820348903238663,0.9990676280767985,0.1842450233210077,6.096378921791925,0.1337154157241116,6.230094337516037,6.181853451561862,0.007908762467168791,0.005769165599608113,0.03456216931101344,6.189762214029031,6.18762261716147,0.040331334910621554,0.04247093177818223,0.2546899243356783,0.19999999333333326,0.12283001431903831,0.13185991001663996,0.0035431335841482918,0.004365628883020499,86.68428427794672,73.94160993251148,182.3937141587847,0.5201802196480068,32.175999999,0.08802667504213868,-0.5508274431413671,0.046360218281297536,0.0012944613044166848,-0.00229090388153513,-0.002208756730369269,0.0337154157241116,-0.05966866408937845,-0.057529067221817776,-26.045904662483963,0.2225468269440034,-53.04760232870072,-0.08361433282116093,38.59805154035092,-24.54157313871886,0.2265405324314965,0.11633241167997711,5.869838389360429,0.01738300404413451,4.0,1.0
374,Unilateral,World as Home,5.300000000000001,1.8038058109869493,3.496197349377624,0.0015711918427726498,5.300000000000001,0.3838743628548232,0.9990676280767985,0.18332464134578513,5.978603324490921,0.13430583795900122,6.112909162449922,6.065279402170914,0.007810965802105698,0.005660373794557581,0.03415698226666697,6.07309036797302,6.0709397759654715,0.03981735606122455,0.041967948068772666,0.255916239344053,0.19999999333333326,0.12221642634169248,0.1336998130023605,0.003458953399943412,0.004352012402162286,85.93581615205139,73.19315777864634,182.395256146141,0.5191378518908882,32.17599999899999,0.08779521231015353,-0.2560975473167666,0.047420550319972665,0.00131123036965475,-0.0023002880513141636,-0.00221808858554382,0.03430583795900122,-0.060182642938775455,-0.05803205093122734,-26.163089837550075,0.22524767014098668,-53.66015384466535,-0.08468342855021536,39.67762704768992,-24.96576063521757,0.05262455779591145,0.11684607902433107,5.9259787666950094,0.01745975893467016,4.0,1.0
381,Unilateral,World as Home,5.4,1.7838131377634499,3.5477875190009263,0.0015842024922099237,5.4,0.3870057313227313,0.9990676280767985,0.1817944664379171,5.943617231760363,0.133559467570197,6.077176699330559,6.029333791009893,0.007851943659246841,0.005626827838641293,0.034364264371093266,6.037185734669141,6.034960618848535,0.039991092209734555,0.04221620803034011,0.25800381830178265,0.1999999933333333,0.12119630974664829,0.13680750855513438,0.003409753961773634,0.004442189697473207,84.69940771835883,71.95936934073214,182.3978927584996,0.517363409776818,32.17599999899999,0.08740290905952,-0.1623351545301297,0.046081710974802945,0.0012809532880926277,-0.0022905192493607655,-0.002205587346885565,0.03355946757019698,-0.06000890679026545,-0.057783790969659896,-26.19882230066944,0.22978084311452662,-53.851410790486234,-0.0838808649413083,40.854991004692785,-25.098036293735394,0.0,0.11619673678607138,5.943617231760363,0.01736273078412561,4.0,1.0
388,Unilateral,World as Home,5.5,1.7491891624855307,3.5835196780832654,0.0015888682337208899,5.5,0.3907257677895593,0.9990676280767985,0.18003326106013837,5.944235253990134,0.13225691522508498,6.076492169215219,6.028080116333652,0.00795459401326329,0.0056256578567140374,0.03483180888520617,6.036034710346915,6.033705774190366,0.04045746674192021,0.04278640289846946,0.260483842588201,0.19999999333333332,0.1200221728398705,0.14046166974833052,0.003376018510616489,0.004578575502646803,83.28855506360844,70.5554999098238,182.40104405392012,0.5152553891333624,32.175999999000005,0.08693954318660196,-0.15903976417032695,0.04378078759182872,0.0012312031456707673,-0.002272658513866242,-0.0021837661476247247,0.032256915225084976,-0.059542532258079796,-0.057213596101530546,-26.19950683078478,0.2350653791302898,-53.85810181674409,-0.08227913901513931,42.07477598586621,-25.101358820814063,0.0,0.11506351624582392,5.944235253990134,0.017193398979261046,4.0,1.0
395,Unilateral,World as Home,5.6000000000000005,1.7154607657456835,3.618344759160702,0.0015847939222805062,5.6000000000000005,0.3945179094050358,0.9990676280767985,0.1782970690612368,5.94484608695452,0.130975599473554,6.075821686428074,6.026841409452867,0.008059942791075986,0.005624501843362925,0.03529559501624335,6.034901352243943,6.03246591129623,0.04092009685960628,0.043355537807319336,0.26301193697323777,0.1999999933333333,0.11886471151884406,0.1441472254543937,0.003342774056668506,0.004717168734407481,81.91047822805133,69.18841179889196,182.40427761515033,0.5131065089060813,32.175999999,0.08647003307111922,-0.15578203468549212,0.04156116738896763,0.0011822667878475905,-0.002254942836199426,-0.002161987703928184,0.030975599473553994,-0.05907990214039373,-0.05664446119268067,-26.200177313571924,0.2403457241650585,-53.86471432478097,-0.0806846015884766,43.294581722653575,-25.104687743409386,0.0,0.11394877154199198,5.94484608695452,0.01702682793156202,4.0,1.0
402,Unilateral,World as Home,5.7,1.6826014328323127,3.652286863543563,0.0015615582880331054,5.7,0.39838117574463794,0.9990676280767985,0.17658557555921367,5.945449463889998,0.12971512760014975,6.075164591490148,6.025618197448967,0.008167999748913541,0.005623360290482511,0.035755277898846936,6.03378619719788,6.03124155773945,0.04137863818932945,0.04392327764776048,0.2655874478405508,0.19999999333333332,0.1177237158622386,0.1478637319783122,0.0033100144554726084,0.004857985293440933,80.56430933142674,67.8570128660278,182.4075937421699,0.5109173246688651,32.175999999,0.08599449221867518,-0.15256341279967245,0.03941961985334606,0.0011341290562295403,-0.0022373852640216203,-0.0021402647136316466,0.029715127600149743,-0.058621360810670556,-0.056076721352239525,-26.20083440850985,0.2456205652172685,-53.8712454513487,-0.0790973196923292,44.51441108803424,-25.108019976348906,0.0,0.11285216101213028,5.945449463889998,0.016862966588019467,4.0,1.0
409,Unilateral,World as Home,5.800000000000001,1.6505864803775308,3.685372763828548,0.0015163024316495765,5.800000000000001,0.4023144516163265,0.9990676280767985,0.17489849605686567,5.946045869317025,0.1284751524761707,6.0745210217931955,6.024409484551905,0.00827876890084629,0.005622232268778313,0.03621049545190218,6.032688253452751,6.030031716820683,0.04183272772068049,0.04448926435274847,0.268209631728788,0.19999999333333326,0.11659899620525381,0.15161063552353418,0.0032777333041194676,0.0050010355967268225,79.24922820077282,66.5602686147924,182.41099262243446,0.5086884683638635,32.17599999899999,0.08551304541531395,-0.14938133728517222,0.0373531165805364,0.001086776574201464,-0.0022199996247425587,-0.002118610816283831,0.02847515247617069,-0.05816727127931952,-0.055510734647251536,-26.201477978206803,0.2508885166948016,-53.87770046495242,-0.077517410766847,45.73425916309665,-25.11135819468531,0.0,0.11177338265426852,5.946045869317025,0.01670176982190219,4.0,1.0
416,Unilateral,World as Home,5.9,1.6193892049819203,3.7176268667245687,0.0015283499558531653,5.9,0.4063168525584717,0.9990676280767985,0.17323542227721614,5.946634991951037,0.1272552240570862,6.073890216008124,6.02321588844709,0.008392263167420463,0.0056211183547003295,0.03666092991593858,6.03160815161451,6.02883700680179,0.0422820482706389,0.04505319308335904,0.2708778989968688,0.1999999933333333,0.11549028036324128,0.15538761863362752,0.0032459227818939394,0.005146340385526524,77.96434192395178,65.29708315917557,182.41447464594754,0.5064204411859947,32.17599999899999,0.08502578427044001,-0.1462374917950413,0.03535857870520031,0.0010401920044594928,-0.0022027979200141237,-0.002097037546466894,0.02725522405708619,-0.0577179507293611,-0.054946805916640966,-26.202108783991875,0.2561486067579908,-53.884076019836506,-0.07594484353056005,46.95412952937343,-25.1146990193362,0.0,0.110712044929665,5.946634991951037,0.016543179127421204,4.0,1.0
423,Unilateral,World as Home,6.0,1.5889881423560674,3.749072495991876,0.0015128991525477859,6.0,0.4103868951945666,0.9990676280767985,0.17159617005964423,5.947216904442,0.1260550729782847,6.073271977420284,6.022037248709251,0.008508477262063403,0.0056200183985329515,0.03710619879359548,6.030545725971314,6.0276572671077835,0.042726217192128435,0.04561467605565889,0.2735912607271318,0.19999999333333326,0.11439744556245501,0.15919381516467676,0.003214578851183473,0.00529389841087993,76.70895350722503,64.06656313423083,182.41803968286771,0.5041140837152712,32.175999999,0.08453286852702432,-0.14313151156021853,0.033433338748774355,0.0009943649359790761,-0.002185794698334908,-0.002075559650622455,0.026055072978284688,-0.05727378180787157,-0.05438532294434112,-26.202727022579715,0.2613991825682759,-53.890372925662206,-0.07437980973672548,48.174021227300365,-25.118042174992468,0.0,0.10966791349110767,5.947216904442,0.01638715948717701,4.0,1.0
430,Unilateral,World as Home,6.1000000000000005,1.5593566606195537,3.779735937094065,0.001534340877124168,6.1000000000000005,0.4145238036123908,0.9990676280767985,0.16998024381343443,5.947791577496934,0.1248742031253675,6.072665780622302,6.020873611647745,0.00862742665988218,0.0056189324434940185,0.03754600889704281,6.029501038307627,6.026492544091239,0.043164941340536826,0.04617343555692499,0.2763491996447685,0.19999999333333332,0.113320161409088,0.16302903823568052,0.003183691763340576,0.005443734896541605,75.48214879938378,62.86761166012089,182.42168822156884,0.50176983563528,32.175999999000005,0.08403436753421717,-0.14006357551355286,0.03157447346103362,0.000949276296916787,-0.0021690010650031706,-0.0020541876482824553,0.02487420312536749,-0.05683505765946318,-0.053826563443075015,-26.203333219377697,0.2666396145434847,-53.8965908885188,-0.07282219287120614,49.39393519828241,-25.121386456772893,0.0,0.10864055671906972,5.947791577496934,0.016233646406297774,4.0,1.0
