,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cey_prime,Cex_prime,Cem_prime,Ceystar_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,Vgx_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Cex1_prime,Cex2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality,region_scenario,conv
0,Unilateral,US as Home,2.0,1.0187952984122228,0.4407461226566049,0.0009499952249590781,2.0,0.016157506168250547,0.7935787194577492,0.015366476392589576,0.0,28.055946540142724,28.055946540142724,2.175172686092505,0.2023201636256236,0.5657938150994578,25.112661767989305,2.3774928497181285,2.740966501191963,25.678455583088763,25.31498193161493,14.158207537552844,39.528956191187724,13.47192284449345,0.6862846930593944,0.19282903869368434,0.009491124931939281,191.49650675943712,876.7360985655955,162.63252760223867,875.696385961098,4.000554187626076,25.87577322565162,-1.4933482666666666,0.26244014253402737,0.06161086790123165,-0.3738182869246065,-0.27641707472475163,0.2600005401427232,-1.5775294169112364,-1.1664920683850681,-4.220043459857276,13.190498332101992,0.012669097310494926,2.602217112747116,-1.7968052582088907,1.0,1.0
1,Unilateral,EU28 as Home,2.0,0.9822786483685548,0.4289657112998625,0.3179077456038779,2.0,0.018211651959498427,0.7443193822124692,0.0172823522642052,0.0,31.06126532234658,31.06126532234658,1.49201911852808,0.26062658825511903,0.5125224185915014,28.796097752317365,1.752645706783199,2.0045415371195814,29.308620170908867,29.056724340572483,17.095569867100885,33.50055291228698,16.202342344974518,0.8932275221263704,0.24787840687991036,0.012748181375208655,131.02499656440213,937.5734761949436,112.08665102877669,924.9693728990139,2.8288978998080228,28.648131243677927,-0.31192706,-0.27646142751611413,-0.22963030331571188,0.4041226760518911,0.6132079203685085,-0.278936677653423,0.4908961709088686,0.7448763405724819,-1.2147206776534247,15.914148155575994,0.013241997065634226,1.377987024883471,-0.4729193378791972,2.0,1.0
2,Unilateral,OECD37 as Home,2.0,1.0069709900744075,0.5147950147605096,0.018321852142990445,2.0,0.050182799538689114,0.8194978536383585,0.04735922193137745,0.0,23.732793548248047,23.732793548248047,4.917628783072502,0.40394869644574766,1.0831542101220524,17.32806137224391,5.3215774795182496,6.000782993194554,18.411215582365962,17.732010068689657,30.728380066880973,82.19382659339483,28.99792432240006,1.7304557444809152,0.38213604496097714,0.02181265148477051,455.36204224573197,612.3852211318289,395.72317379776143,644.7535052787333,9.131787608931962,18.05234146880865,-2.875165,0.08257720550361623,0.009632277890099834,-0.19436943642209112,-0.08928554475800753,0.08229054824804649,-1.6605384176340365,-0.7627849313103425,-8.543207451751954,28.418171290522434,0.015104543708430618,2.221911079215626,-1.5225558586967223,3.0,1.0
3,Unilateral,China as Home,2.0,1.0369560778626528,0.46944527253172075,0.008968652353172846,2.0,0.08082827185437802,0.920722352568248,0.07701599098462843,0.0,25.206487922028497,25.206487922028497,3.2634973055342034,0.8722390170794388,0.28099935671262616,20.78975222312429,4.135736322613642,3.5444966622468295,21.070751579836916,21.66199124020373,64.92265968297619,20.899153103918575,61.93989464525767,2.982765037718524,0.8328122418942326,0.03942677518520617,263.6197609687146,804.3169424888126,301.3627485294934,738.3120781743158,5.339434558476973,22.853493245000593,-2.5075814,0.46159161743966487,0.06411228358511892,-0.27221017816225934,-0.37287785345027447,0.45324192202849645,-1.9243904201630855,-2.636060759796269,-7.069502077971503,60.43832087153324,0.01302756410821515,3.174309484690132,-2.1781637362172246,5.0,1.0
4,Unilateral,OECD and China as Home,2.0,1.0414988787236732,0.6627868415952514,0.24654272060896623,2.0,0.1346066685599989,0.9238958298235058,0.1263022869776858,0.0,16.458998342817843,16.458998342817843,6.991066194137044,0.49203058258838916,0.5758758446343242,8.400025739051376,7.483096776725433,7.566942038771368,8.975901583685701,8.892056321639766,46.758383883552206,54.69317030227611,43.95814276203547,2.8002411215167355,0.4628444914006,0.02918609118778911,718.6618900966339,348.0930160428652,697.9454904891396,346.2977280944302,12.896231263159013,9.567833927140729,-5.382748333333333,0.3380901063198588,0.020942042559968448,-0.11475008607210072,-0.10272500508321318,0.33124034281784276,-1.8150024163142984,-1.6248016783602335,-15.817002657182158,42.81277790384414,0.018140727216693686,2.389854496772707,-2.000895423701641,6.0,1.0
5,Unilateral,US and EU as Home,2.0,0.9965486111574875,0.47307721524269647,0.1125569080972431,2.0,0.03386185307052966,0.7920029009761621,0.03204176955453683,0.0,26.8137665092292,26.8137665092292,3.60638571164161,0.35563169121082133,0.9471149222533612,21.904633997000538,3.9620174028524313,4.553500633894972,22.8517489192539,22.26026568821136,25.260412674234114,67.07771509272567,23.888481767509056,1.3719309067250585,0.33729737992281117,0.01833431128801014,322.4935060767557,745.6246696222215,274.7800909633328,764.2210349027765,6.6919421321016594,22.343004560786245,-1.8052751333333332,-0.04631240844216369,-0.008493340637296948,-0.17318401106811046,-0.04706334343081573,-0.0463924907707991,-0.9459690807460994,-0.2570703117886417,-5.462219490770803,23.43637966676025,0.014181199707092307,2.0858549488904967,-1.2950722916205515,7.0,1.0
0,purete,US as Home,2.0,1.0621974005160277,0.0,1.0,1.0621974005160277,0.015920602214279298,0.7935787194577492,0.015920602214279298,0.0,28.647325086796183,28.647325086796183,4.081422255755322,0.37420204947051544,1.061636845607867,23.130062703460187,4.455624305225837,5.143059101363189,24.191699549068055,23.504264752930702,13.954737648619709,39.590546549727755,13.954737648619707,0.0,0.37420204947051544,0.0,191.79487888071026,876.5207157869696,161.4263273547328,876.4601643129927,5.462944008168277,24.966168921603487,-1.4933482666666666,0.87772274631083,0.2346259870119789,-0.8444663600052363,-0.8204695992280704,0.8513790867961823,-3.064285450931944,-2.977209247069297,-3.628664913203817,13.39989915123779,0.0,2.1551884006145547,-1.6273740970774928,1.0,1.0
1,purete,EU28 as Home,2.0,1.0119537450425073,0.0,1.0,1.0119537450425073,0.01793157380221561,0.7443193822124692,0.017931573802215613,0.0,31.526961930008948,31.526961930008948,2.882107686039856,0.49589449699892907,0.9900307466217649,27.158928357292684,3.378002183038785,3.872138432661621,28.14895910391445,27.654822854291613,16.80851721563348,33.5574380222137,16.808517215633483,0.0,0.4958944969989292,-1.858035141402955e-16,131.2474815888204,937.3698818090708,111.0801821332271,925.6333580313964,3.918424988254952,27.98540155588752,-0.31192706,0.18787506496170409,0.2493376881882807,-0.8928483380961774,-0.8771749427441426,0.18675993000894664,-0.6687648960855483,-0.6570251457083884,-0.7490240699910551,16.167535976070887,0.0,0.6619084917682183,-0.47940196956928427,2.0,1.0
2,purete,OECD37 as Home,2.0,1.1337354215468545,0.0,1.0,1.1337354215468545,0.04923433442991369,0.8194978536383585,0.049234334429913706,0.0,25.18234906288056,25.18234906288056,8.811534625131667,0.7104510353121526,1.9408237685001553,13.71954062677678,9.52198566044382,10.752358393631823,15.660364395276936,14.429991662088932,30.128768395042925,82.30634753180905,30.12876839504293,-6.36259383235515e-14,0.7104510353121528,-2.983501227036755e-16,455.98541952886023,611.9462920318742,393.01243127413636,646.3691613393836,12.190329576027034,16.359792679935993,-2.875165,1.6332060434483107,0.21594604252638405,-0.6218784969754833,-0.5730198456229424,1.531846062880561,-4.4113896047230625,-4.0648033379110675,-7.093651937119439,28.8598369106053,0.0,1.7292724498752645,-1.3798578501450833,3.0,1.0
3,purete,China as Home,2.0,1.1130790700812883,0.0,1.0,1.1130790700812883,0.07965173832255106,0.920722352568248,0.07965173832255106,0.0,26.11530883984312,26.11530883984312,5.943398185493949,1.5659659049763,0.5117488725909677,18.094193910179204,7.50936409047025,6.455147058084917,18.60594278277017,19.660159815155502,64.04327652753956,20.92898348287856,64.04327652753956,0.0,1.5659659049763,0.0,263.99603829114653,804.0411656578696,298.7517981298858,740.2169871225772,7.185089084651123,21.8833124047028,-2.5075814,1.4383858927794082,0.22108964973743825,-0.7124535588071337,-0.7528213300242264,1.3620628398431194,-4.38919921722983,-4.637892184844496,-6.16068116015688,61.38985694842937,0.0,2.611998358224953,-2.0523868514544614,5.0,1.0
