,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cey_prime,Cex_prime,Cem_prime,Ceystar_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,Vgx_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Cex1_prime,Cex2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality,region_scenario,conv
0,Unilateral,US as Home,0.0,0.9999999601392799,0.0,0.4117980700743724,0.0,0.015920602214279298,0.7935787194577492,0.015920602214279298,4.480044710711093,27.795945446016784,32.27599015672788,4.598403188794533,0.421601047309481,1.1961110491081832,26.059875069928353,5.020004236104014,5.794514237902717,27.255986119036535,26.481476117237833,2.8106735366943973,7.974073342868902,2.8106735366943973,0.0,0.421601047309481,0.0,38.63009137952803,176.54316707778085,28.446689537350498,154.450581851362,5.794514006929207,26.481475061667126,-8.928890498111007e-08,-5.5398320598358e-07,3.5346820317889325,-7.139996698626788,-13.509005875918419,-5.539832166334691e-07,1.1190365363233923e-06,2.1172378339429088e-06,1.567278786751558e-07,2.283672266839984,0.0,0.00010837427018423068,0.00010837427018423068,1.0,1.0
6,Unilateral,US as Home,0.1,0.998761240845877,0.03409174525788559,0.5927385498332018,0.1,0.01592513897218859,0.7935787194577492,0.01560814410679614,4.3270205718046535,27.778724423723475,32.10574499552813,4.447821656074566,0.4079292609030151,1.1569426187459004,26.093051945240042,4.8557509169775805,5.604764274820466,27.249994563985943,26.500981206143056,2.8134268684953,7.966344256816066,2.7555699174680464,0.05785695102725344,0.40018811310158964,0.007741147801425509,38.59264811964526,176.55161979038778,28.419902061466132,154.44885660190226,5.788897517656007,26.4817959842878,-0.14785691288653946,-0.0172109084820913,-0.10115760124621724,-0.03518714709215092,0.11458313389912186,-0.017221576276526207,-0.005990436014055689,0.019507206143057232,-0.17024500447187307,2.2663586798584308,0.0050940224383139165,0.09501138631945921,0.05094081889499878,1.0,1.0
12,Unilateral,US as Home,0.2,0.9979098092712991,0.06812380401786963,0.13982967922044892,0.2,0.01593830418537295,0.7935787194577492,0.01531159424238621,4.1691712206046105,27.766881390098554,31.936052610703165,4.305295885449258,0.3952359226710997,1.1198696083924347,26.11565119298199,4.700531808120358,5.425165493841693,27.235520801374424,26.510887115653087,2.8176307219647456,7.958790966982089,2.7032434015169144,0.11438732044783106,0.38036934780737186,0.0148665748637278,38.55605649777819,176.5580607285276,28.395241144150212,154.4443378275132,5.783408774091777,26.48138651209875,-0.2898007944661914,-0.029034229315989077,-0.08549989149933504,-0.06019990524697965,0.08652509720666551,-0.02906460990144666,-0.020464198625575136,0.029413115653088795,-0.3399373892968356,2.248872446611664,0.01013617988212756,0.23222506440753157,0.05622890309195701,1.0,1.0
18,Unilateral,US as Home,0.30000000000000004,0.9974325348171766,0.10213537732526434,0.08510993504918762,0.30000000000000004,0.015959488706024504,0.7935787194577492,0.015029667908559733,4.0059916098794925,27.760240505327776,31.766232115207266,4.170117675455636,0.3834184330971849,1.0847078046241085,26.127988233842764,4.55353610855282,5.254825480079744,27.212696038466873,26.511406666939948,2.8231822832827866,7.951399306767611,2.6534697504045512,0.16971253287823587,0.3619789720720062,0.02143946102517867,38.52024788438149,176.56255250831714,28.372559086564287,154.43715410203166,5.778037481804185,26.480310412271294,-0.4256608174761726,-0.03565964854548623,-0.0700440262669852,-0.08492063158714404,0.05871937998981548,-0.03570549467222506,-0.04328896153312556,0.029932666939949115,-0.5097578847927338,2.23119982794058,0.015127389400724556,0.4118521604029003,0.015975888410083624,1.0,1.0
24,Unilateral,US as Home,0.4,0.9973216896961112,0.13616460820104415,0.05527918248343395,0.4,0.015988152536030316,0.7935787194577492,0.01476121967274317,3.836881262438945,27.758697958535652,31.595579220974596,4.0416459551627035,0.37238609419588775,1.0512904556376674,26.130256190482665,4.414032049358592,5.092936410800371,27.18154664612033,26.502642284678554,2.829990053256814,7.944155510502353,2.6060487183091308,0.22394133494768315,0.3448716658256754,0.0275144283702123,38.48515559219536,176.5651317604864,28.351720796418892,154.42740263507216,5.7727736377037395,26.478619300024015,-0.555248322447565,-0.03719814940974447,-0.05474346176246809,-0.1094020791179857,0.03111103664300612,-0.03724804146434835,-0.07443835387966757,0.021168284678555693,-0.6804107790254044,2.2133247949779236,0.02006854714783446,0.6341515804861981,-0.07038807297124834,1.0,1.0
30,Unilateral,US as Home,0.5,0.9975750761924513,0.17024941424228807,0.0393158936600293,0.5,0.01602381523070219,0.7935787194577492,0.0145052255746748,3.6611162886241866,27.76222401867838,31.423340307302567,3.919296579790542,0.36205815353754905,1.0194656169435008,26.12252052241328,4.281354733328091,4.938762196734043,27.141986139356778,26.48457867595083,2.8379721918141807,7.937046014378469,2.5608009532494105,0.2771712385647701,0.328919413966425,0.033138739571124044,38.450713911874765,176.56580819504953,28.332601525645735,154.41514971497173,5.767607385388176,26.4763539241253,-0.6783539082984348,-0.033681086431671114,-0.03954963170740955,-0.13369952703856097,0.0036412092532491893,-0.03372198132161941,-0.11399886064322118,0.0031046759508299715,-0.8526496926974332,2.195228529744358,0.024960510832627958,0.8995658479685791,-0.2040423280256806,1.0,1.0
36,Unilateral,US as Home,0.6000000000000001,0.9981967149669873,0.20442873658804617,0.032178819705701335,0.6000000000000001,0.01606604805776493,0.7935787194577492,0.014260766089819596,3.477811721704267,27.7708726846158,31.248684406320066,3.802530910823477,0.3523619263132676,0.9890931808882301,26.10470007612863,4.154892837136745,4.791624091711707,27.09379325701686,26.457062002441898,2.847055128402007,7.930057098262626,2.5175649872340315,0.3294901411679754,0.31400862950428127,0.038353296808986345,38.41685637676189,176.56456086966907,28.31508432315544,154.40042841360022,5.76252875485831,26.47354474415805,-0.7947423939465627,-0.025050704816690052,-0.024406871274189848,-0.15788071629411585,-0.023763131154240096,-0.025073315384201322,-0.16219174298313987,-0.02441199755810075,-1.0273055936799338,2.17688840851123,0.029804122852904125,1.20871850764956,-0.386885683107536,1.0,1.0
42,Unilateral,US as Home,0.7000000000000001,0.9991978711794307,0.23874350648108583,0.02785150874810501,0.7000000000000001,0.016114467203574775,0.7935787194577492,0.01402701353844361,3.285865940074176,27.784795798886226,31.070661738960403,3.6908461355658377,0.34323121251013405,0.9600423586314183,26.076540824646816,4.0340773480759715,4.650888494197256,27.036583183278236,26.41977203715695,2.8571723065602193,7.92317453267974,2.4761949873555804,0.38097731920463934,0.30003782780336197,0.043193384706772135,38.38351405271238,176.5613328379643,28.299057668450143,154.38323480447124,5.757527405991947,26.470212065861993,-0.904147160488527,-0.011145728865898326,-0.009250758879708108,-0.18202660952505106,-0.05119100317935885,-0.011150201113775182,-0.2194018167217635,-0.061701962843049074,-1.2053282610395968,2.158276822562911,0.034600196929737925,1.5624436522277882,-0.6216821253876426,1.0,1.0
48,Unilateral,US as Home,0.8,1.0005985470356358,0.27323874267851167,0.02544977253264135,0.8,0.016168727685834154,0.7935787194577492,0.013803222125132977,3.083876479774867,27.80426334614596,30.888139825920824,3.5837660666563806,0.3346048580991815,0.9321892869664598,26.037579367077367,3.9183709247555623,4.51595535362284,26.969768654043826,26.372184225176547,2.8682630001943377,7.9163831653994565,2.4365589412792796,0.43170405891505825,0.286915639966787,0.047689218132394524,38.350613535329515,176.55602355367873,28.28441299368361,154.36352216105126,5.752592328129013,26.466365686587093,-1.0062630423367571,0.008319835183276439,0.005992971216418586,-0.206230003282649,-0.07874753115621046,0.008317346145958027,-0.2862163459561735,-0.10928977482345203,-1.3878501740791762,2.139359641588467,0.0393494881809322,1.9618710860879514,-0.9122617490712983,1.0,1.0
54,Unilateral,US as Home,0.9,1.0024308299399904,0.30796558291721166,0.023277443068888688,0.9,0.016228519043179408,0.7935787194577492,0.013588715472764617,2.8700149669343835,27.82970910323689,30.699724070171275,3.4808253744560638,0.32642480371590005,0.9054129269370293,25.987059954505998,3.8072501781719637,4.386238301393093,26.892472881443027,26.313484758221897,2.8802713074305437,7.909665980742205,2.398536274714602,0.4817350327159415,0.2745584648127212,0.05186633890317883,38.31807239280857,176.54847182673547,28.271040616667168,154.34118652504003,5.747711156498158,26.46200293625559,-1.100733602833538,0.03380413111542062,0.021419674559963582,-0.2306159840658809,-0.10657417546058068,0.03376310323688969,-0.3635121185569723,-0.16798924177810193,-1.5762659298287254,2.1200929101395136,0.04405275026196731,2.4084044812619814,-1.2639640995022328,1.0,1.0
60,Unilateral,US as Home,1.0,1.0047434121300394,0.3429850141086862,0.02212472061595886,1.0,0.01629356005890405,0.7935787194577492,0.013382882329078583,2.6418154314577396,27.861791822619285,30.503607254077025,3.381555812556273,0.3186343188723888,0.8795914808929309,25.92382585126821,3.700190131428662,4.261147293449204,26.80341733216114,26.242460170140596,2.8931448171005747,7.903003119788677,2.3620168521416853,0.5311279649588894,0.26288866009266093,0.05574565877972789,38.285794419379336,176.53843309222148,28.25882534058313,154.31604768567317,5.742869460233102,26.45710585250318,-1.1871368001475842,0.06600192797177595,0.03715101761780845,-0.2553442076097302,-0.13485452304769252,0.06584582261928418,-0.45256766783885993,-0.23901382985940245,-1.7723827459229753,2.100418902112298,0.048710648247908495,2.9038800825874826,-1.6842083343653724,1.0,1.0
66,Unilateral,US as Home,1.1,1.0076104749087484,0.37837393659417495,0.02109065083099121,1.1,0.016363595798774135,0.7935787194577492,0.013185166361527454,2.395816506256988,27.901515696627687,30.297332202884675,3.285458057119976,0.3111749371344097,0.8545950674962224,25.846104075062,3.596632994254386,4.140053124616198,26.700699142558225,26.157279012196412,2.9068333538873152,7.896369725431289,2.326898662101982,0.5799346917853331,0.25183168827461416,0.059343248859795514,38.2536591957409,176.5255346979817,28.247638237189676,154.2878104090968,5.738049176437776,26.451634880095707,-1.264959526133539,0.10597116058430643,0.05335419635552734,-0.28063764146146064,-0.16384591023077816,0.10556969662768623,-0.5552858574417741,-0.3241949878035868,-1.978657797115325,2.0802579534604644,0.0533238220539326,3.4506481322802847,-2.183621686152083,1.0,1.0
72,Unilateral,US as Home,1.2000000000000002,1.0111478302564623,0.41423588520131505,0.020071039005943946,1.2000000000000002,0.016438393262460754,0.7935787194577492,0.012995063125524788,2.1268831171464453,27.950448844443255,30.0773319615897,3.1919588448291947,0.30398190289374105,0.8302745726826232,25.751117130469197,3.4959407477229356,4.022233417511818,26.58139170315182,26.05509903336294,2.921286800828851,7.8897323684031715,2.293086340835141,0.6282004599937105,0.24131253036997397,0.06266937252376709,38.22150477509665,176.50919488852182,28.237323068054163,154.2559943876817,5.7332260130914285,26.44551716433016,-1.3335599935710385,0.15536323458434811,0.0702714300014405,-0.306820471880171,-0.19392509393836518,0.1545028444432539,-0.6745932968481796,-0.4263749666370593,-2.1986580384103007,2.059494480105551,0.05789281153890091,4.051838200988137,-2.7780437770949273,1.0,1.0
78,Unilateral,US as Home,1.3,1.0155474345839122,0.450722975741364,0.01930182149707131,1.3,0.016517737632739102,0.7935787194577492,0.012812115762415612,1.8267951133060873,28.011190428205627,29.837985541511713,3.1003201089134014,0.2969749078683351,0.806438014630844,25.63425286462991,3.3972950167817366,3.9067581235442455,26.440690879260753,25.931227772498247,2.9364514550544127,7.88304132409779,2.260488367872561,0.675963087181852,0.23124878794059853,0.0657261199277365,38.18909026850417,176.48844968272246,28.22766789676458,154.21978361900094,5.728363836850827,26.438620981808857,-1.3921009423101292,0.21691552633521957,0.08828713477377752,-0.33441043058829295,-0.22569533274887396,0.21524442820562584,-0.8152941207392459,-0.5502462275017521,-2.4380044584882867,2.037947139268759,0.06241802085052828,4.71171878566073,-3.4927810916148374,1.0,1.0
84,Unilateral,US as Home,1.4000000000000001,1.0211616528068126,0.4880881094778542,0.018630142276429396,1.4000000000000001,0.01660142651937245,0.7935787194577492,0.012635915516316742,1.4807867591234654,28.08851039572217,29.569297154845636,3.00942200924687,0.2900363036351856,0.7827941067588646,25.487042408306216,3.299458312882056,3.7922161160057346,26.26983651506508,25.777078711941403,2.9522617163541938,7.876211907484908,2.2290121312752382,0.7232495850789558,0.22153512129328357,0.06850118234190206,38.156005422594085,176.46153072184285,28.218337023263256,154.17765877602753,5.723401109707379,26.430692951094066,-1.4394230872642562,0.2956545668589963,0.10808924856247774,-0.3643370494366819,-0.26024204753030383,0.2925643957221702,-0.9861484849349189,-0.7043952880585955,-2.7066928451543646,2.0152969879502436,0.06689957207950936,5.4364909973864135,-4.37288260858878,1.0,1.0
