regionbase,tax_sce,region_scenario,tb,prop,te,varphi,pe,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,CeHH_prime,CeFH_prime,CeHF_prime,CeFF_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,VgFH_prime,VgHF_prime,VgFH1_prime,VgFH2_prime,CeFH1_prime,CeFH2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality
OECD37 as Home,Unilateral,3,0.39449878413733896,1.0,1.0,1.0,0.9785977138114231,0.05073590549585002,0.8194978536383585,0.04054712915967042,5.2685925574919406,23.39604673293826,28.664639290430202,8.224963079340277,0.6876387962267395,1.8116258425508154,17.940411572312538,8.912601875567017,10.036588921891093,19.752037414863352,18.628050368539277,6.255668136659655,15.868896474468585,4.999405873182278,1.2562622634773781,0.5461457968158951,0.14149299941084437,91.87470066666667,123.29863979999996,69.34788706339829,113.58256948050592,13.781205100000001,18.444821356222164,-2.219933855893615,-0.2517283849738019,-0.07045992274533278,-0.08853075677504826,0.036898926016234304,-0.25445626706174096,-0.31971658513664636,0.13325536853927744,-3.611361709569799,-2.2648921654186047,0.05702099046594097,1.959279274108697,-1.9714673945278256
OECD37 as Home,Unilateral,3,0.4351435390749813,1.0,1.1,1.1,0.981428966206887,0.0510130281859868,0.8194978536383585,0.0398920791587056,4.853115467076962,23.429866693162875,28.282982160239836,7.972530850267206,0.6709917669921339,1.7560252586612444,17.88343428431932,8.64352261725934,9.72855610892845,19.639459542980564,18.554426051311456,6.289836987411235,15.81945762090775,4.918639099062327,1.3711978883489078,0.5208316991247429,0.15016006786739095,91.87470066666664,123.29863979999996,69.38366676755214,113.55352595736709,13.781205099999998,18.436487726920312,-2.3630440260550873,-0.2185843843213284,-0.055255513607939184,-0.10826256383137918,0.014933826687138201,-0.22063630683712532,-0.4322944570194345,0.05963105131145596,-3.9930188397601647,-2.5288144185992216,0.06235931963735221,2.37303254219165,-2.4077403188203395
OECD37 as Home,Unilateral,3,0.47647380664253364,1.0,1.2000000000000002,1.2000000000000002,0.9853234916792049,0.05130762731312622,0.8194978536383585,0.039265660280822234,4.413332089396117,23.47630809224524,27.889640181641358,7.725878282143526,0.6548445208584556,1.701697699712466,17.807219678926927,8.380722803001982,9.427575981855991,19.508917378639392,18.46206419978538,6.326160659073789,15.772766285929821,4.841402503474266,1.484758155599523,0.49679280181656393,0.15805171904189164,91.87470066666664,123.29863979999996,69.42186839133288,113.52265083645392,13.7812051,18.427814318332324,-2.490032194133155,-0.1729150462707149,-0.039712854224323295,-0.12831516709818172,-0.007461948884284139,-0.1741949077547602,-0.5628366213606064,-0.03273080021461894,-4.386360818358643,-2.8033527216972747,0.06763005178171065,2.828934741331704,-2.9002083002568644
OECD37 as Home,Unilateral,3,0.5186678873633797,1.0,1.3,1.3,0.990418521239183,0.05161858587548227,0.8194978536383585,0.03866620752165422,3.944091023639396,23.536926892328218,27.481017915967612,7.483778222121894,0.6390599255604983,1.6483728736934937,17.709806894591733,8.122838147682392,9.132151095815388,19.358179768285225,18.34886682015223,6.364501426846463,15.728622590680954,4.767490793644493,1.5970106332019702,0.4738785101834491,0.16518141537704922,91.87470066666667,123.29863979999998,69.46236633836017,113.49006118384716,13.781205100000001,18.41884310817364,-2.600279724221878,-0.11303155759517661,-0.023686445954313934,-0.14881684027020295,-0.03043351296352198,-0.11357610767178272,-0.7135742317147731,-0.1459281798477683,-4.794983084032388,-3.0904225172421373,0.07283169896590337,3.328443942674295,-3.4563161808875837
OECD37 as Home,Unilateral,3,0.561955090754053,1.0,1.4000000000000001,1.4000000000000001,0.9969225517009869,0.051944759140899965,0.8194978536383585,0.03809233559118467,3.4380755919780843,23.614083358404226,27.05215895038231,7.244743071825616,0.6234776850226172,1.5957231230043405,17.58821507052974,7.868220756848234,8.840466194829958,19.18393819353408,18.211692755552356,6.40471814681158,15.68685593426042,4.696733165198198,1.707984981613381,0.4519341066885875,0.17154357833402978,91.87470066666668,123.29863979999995,69.50502940125783,113.45587697187679,13.781205100000001,18.40961388459867,-2.6930872184547687,-0.03636358741994954,-0.006971811408126257,-0.16995456563065395,-0.0541942581262316,-0.036419641595774266,-0.8878158064659196,-0.28310224444764387,-5.223842049617691,-3.392681520151589,0.07796155255888544,3.8734774906714153,-4.086688767792306
OECD37 as Home,Unilateral,3,0.6066526172801437,1.0,1.5,1.5,1.0051635738365807,0.0522848993318743,0.8194978536383585,0.037542973384245476,2.884273069629891,23.7114849394288,26.59575800905869,7.006796471113335,0.6078921198613699,1.5433131356476475,17.437756282436336,7.614688590974705,8.550109606760982,18.981069418083983,18.045648402297704,6.446656969700024,15.647325713643193,4.628997552325068,1.8176594173749565,0.43078710629385725,0.1771050135675127,91.87470066666667,123.29863979999998,69.54971071372067,113.42022897242163,13.7812051,18.400166565775653,-2.767662190404481,0.0611393142295037,0.010735797663242903,-0.19201371907071726,-0.07907172253345178,0.06098193942879959,-1.0906845819160154,-0.4491465977022955,-5.680242990941309,-3.7140463809092665,0.08301504420557795,4.46660756030728,-4.807288829462662
OECD37 as Home,Unilateral,3,0.6532441969621668,1.0,1.6,1.6,1.0156927330592,0.05263753165887937,0.8194978536383585,0.03701744611424446,2.264696439254771,23.835351144957347,26.100047584212117,6.76698309974806,0.5920054917829437,1.4904919744140077,17.250567018267102,7.358988591531004,8.257475074162068,18.74105899268111,17.842572510050047,6.490136055969261,15.609925433762028,4.564200754756135,1.9259353012131248,0.41021928444273525,0.1817862073402084,91.87470066666667,123.29863979999996,69.59623102540142,113.38327174909277,13.781205100000001,18.39054460458387,-2.8231245933491516,0.18629664928248676,0.029930301042234247,-0.21546389969800747,-0.10560676968233686,0.18484814495734625,-1.3306950073188872,-0.6522224899499527,-6.175953415787884,-4.060799338225456,0.08798459667534372,5.111416234708983,-5.644020752035591
OECD37 as Home,Unilateral,3,0.702567351015098,1.0,1.7000000000000002,1.7000000000000002,1.029554408533407,0.05300056326578321,0.8194978536383585,0.03651587208633607,1.5459081655965115,23.997446551309277,25.54335471690579,6.520135168178829,0.5753101312049655,1.4361213848201997,17.011788032702064,7.095445299383794,7.956256552999029,18.447909417522265,17.58709816390703,6.534897359304905,15.574608669597401,4.502357359356024,2.0325399999488805,0.3898996131077076,0.18541051809725798,91.87470066666667,123.29863979999999,69.64432611491,113.34522464125749,13.781205100000001,18.380805186303164,-2.8586125698735465,0.3520579634817566,0.05153152812742561,-0.2411896473092957,-0.13482021747855855,0.3469435513092769,-1.6238445824777337,-0.9076968360929705,-6.732646283094212,-4.444364518161768,0.0928552593452041,5.813227316991995,-6.644499000764867
OECD37 as Home,Unilateral,3,0.756464254227879,1.0,1.8,1.8,1.0492128206573854,0.05337021772990263,0.8194978536383585,0.03604023316913872,0.649899704108889,24.225468022601927,24.875367726710817,6.254533635654436,0.5566806426742797,1.3776201373980794,16.68653331098403,6.811214278328716,7.632153773052515,18.064153448382108,17.24321395365831,6.5804752519268295,15.541460276820517,4.443711727829648,2.136763524097182,0.36914505281449694,0.18753558985978283,91.87470066666664,123.29863979999996,69.6935030222196,113.30648343252884,13.7812051,18.37104618659585,-2.873935156903954,0.5890562119131544,0.07769132739993008,-0.27127415688382306,-0.1691181011304767,0.5749650226019263,-2.007600551617891,-1.2515810463416912,-7.400633273289184,-4.890884006677579,0.09759297328018211,6.5809732598385935,-7.918273967004634
OECD37 as Home,Unilateral,3,0.8419024240430141,1.0,1.9000000000000001,1.9000000000000001,1.0580052340048685,0.05412093006914993,0.8194978536383585,0.03516423461890113,0.0,24.326761081555837,24.326761081555837,5.944324689760986,0.5384037007007262,1.3092936856499096,16.534739005444216,6.482728390461713,7.253618375410896,17.844032691094124,17.073142706144942,6.673037062237105,15.481283138933792,4.33570229811858,2.3373347641185256,0.3423089232589411,0.19609477744178505,91.87470066666667,123.29863979999998,69.79398344646823,113.22780589376511,13.781205100000001,18.351665056276648,-2.875165,0.6957791835573366,0.08507204317569456,-0.28024331027385657,-0.17884128651803294,0.6762580815558366,-2.227721308905874,-1.4216522938550575,-7.949239918444164,-5.462913255735687,0.10663376358907689,7.420959545900028,-9.01833859063148
OECD37 as Home,Unilateral,3,0.8465070244397294,1.0,2.0,2.0,1.0573937347953208,0.054170783058017716,0.8194978536383585,0.03510976698687031,0.0,24.31972995128821,24.31972995128821,5.931857501090327,0.5378955790604723,1.3065476695326512,16.54342920160476,6.4697530801508,7.238405170622979,17.84997687113741,17.08132478066523,6.6791838679544675,15.477578886641918,4.328986513176052,2.3501973547784147,0.34106188246770974,0.19683369659276254,91.87470066666668,123.29863979999998,69.80068420772032,113.22258110890536,13.781205100000003,18.350397084357027,-2.875165,0.6883423608020888,0.08411314134359016,-0.27924854687075024,-0.17765486000676484,0.6692269512882092,-2.2217771288625876,-1.4134702193347692,-7.956271048711791,-5.487153482176465,0.10720980465984807,8.286231018867877,-9.033599247161384
OECD37 as Home,Unilateral,3,0.8853382875453809,1.0,2.1,2.1,1.0523337036472524,0.0545997662358851,0.8194978536383585,0.03465770855981902,0.0,24.26147059109843,24.26147059109843,5.828472544028863,0.5337848176233891,1.2837761557718166,16.615437073674364,6.362257361652253,7.11224869980068,17.899213229446183,17.149221891297753,6.732076910282609,15.447004483324054,4.273248324010503,2.458828586272106,0.3308027630657184,0.20298205455767074,91.87470066666667,123.2986398,69.85848471245201,113.17762202292644,13.7812051,18.339576539305785,-2.875165,0.6268867343531684,0.07623248773500696,-0.27107524205545724,-0.16789169671222998,0.6109675910984294,-2.172540770553816,-1.3455731087022471,-8.014530408901571,-5.692162639586913,0.11205542416957924,9.155412294670844,-9.1635741713457
OECD37 as Home,Unilateral,3,0.9239762464319601,1.0,2.2,2.2,1.0474649586779068,0.05504163533173615,0.8194978536383585,0.03422047089324213,0.0,24.20528125836781,24.20528125836781,5.7286354625881994,0.5299940066628932,1.2617860951432083,16.684865693973517,6.258629469251092,6.990421557731407,17.946651789116725,17.21485970063641,6.786558768770687,15.4177202866762,4.219337514452245,2.567221254318443,0.321034492698739,0.20895951396415416,91.87470066666664,123.29863979999996,69.91828013144683,113.13131244321156,13.781205099999998,18.32859055051205,-2.875165,0.5678936443611167,0.0687396262202027,-0.26331012337364357,-0.15858998210049857,0.5547782583678078,-2.1251022108832736,-1.27993529936359,-8.070719741632193,-5.897159546430009,0.11685435296516979,10.030820977854475,-9.295047222630345
OECD37 as Home,Unilateral,3,0.9624320901853163,1.0,2.3000000000000003,2.3000000000000003,1.0427759466988753,0.05549605906223496,0.8194978536383585,0.03379728213630942,0.0,24.151042613774663,24.151042613774663,5.6321677313585665,0.5265045174361783,1.240538165738294,16.75183219924163,6.158672248794745,6.872705897096861,17.992370364979923,17.278336716677806,6.842588596634039,15.389646926860502,4.167158916343789,2.6754296802902497,0.311725180606619,0.21477933682955924,91.87470066666667,123.29863979999998,69.98004150897353,113.08368708952771,13.781205100000001,18.31744824425026,-2.875165,0.5112077751145848,0.06160519106451716,-0.25592545046696635,-0.1497187093763481,0.5005396137746629,-2.0793836350200756,-1.2164582833221935,-8.124958386225337,-6.102141992411525,0.12160715760465712,10.912238324406808,-9.42785997068235
OECD37 as Home,Unilateral,3,1.0010804444821872,1.0,2.4000000000000004,2.4000000000000004,1.0382136777299982,0.05596724184188309,0.8194978536383585,0.033383577694460195,0.0,24.098152856615663,24.098152856615663,5.53802802498585,0.5232699745064341,1.2198030058075044,16.817051851315867,6.061297999492283,6.757831030793354,18.036854857123373,17.3403218258223,6.900684792461825,15.36245973143218,4.116149721384561,2.784535071077264,0.30276282929600995,0.22050714521042417,91.87470066666667,123.29863979999995,70.04435983893283,113.03430532307407,13.7812051,18.30604924353306,-2.875165,0.456176301255535,0.054739321245259244,-0.24883063456281035,-0.14117077670507214,0.44764985661566215,-2.0348991428766254,-1.1544731741776992,-8.177848143384338,-6.30906247554017,0.1263590807702404,11.79945783423634,-9.563154010071631
OECD37 as Home,Unilateral,3,1.0388371752645038,1.0,2.5,2.5,1.033895344644366,0.056441369018978664,0.8194978536383585,0.0329902366912387,0.0,24.04798385522336,24.04798385522336,5.44868568014581,0.5203624234807309,1.200124510088435,16.878811241508384,5.969048103626541,6.648810190234245,18.07893575159682,17.399173664989114,6.959144028489931,15.336846710640694,4.067651310709784,2.8914927177801477,0.29436875754392733,0.22599366593680356,91.87470066666667,123.29863979999998,70.1093606646269,112.9846149724502,13.781205100000001,18.29472586146415,-2.875165,0.4041985186661013,0.04830821912855294,-0.2421990879866204,-0.13315739572886223,0.3974808552233604,-1.9928182484031787,-1.095621335010886,-8.22801714477664,-6.5120511537608206,0.13097657908489838,12.692285638052352,-9.696949768367046
OECD37 as Home,Unilateral,3,1.0768051487314982,1.0,2.6,2.6,1.0296847125345292,0.05693172338411736,0.8194978536383585,0.03260508354493095,0.0,23.998965103579483,23.998965103579483,5.361368315920762,0.5176794860246359,1.1808920354854964,16.939025266149493,5.879047801945398,6.5422603514062585,18.119917301634988,17.45670475217413,7.019604054731517,15.311990042759863,4.020162451655348,2.9994416030761695,0.2862697698368588,0.23140971618777703,91.87470066666667,123.29863979999995,70.17687600261237,112.93322395014484,13.7812051,18.28315877662908,-2.875165,0.35362149460181325,0.04209986617675273,-0.23581348719402082,-0.12541811595559255,0.3484621035794824,-1.9518366983650104,-1.0380902478258704,-8.277035896420518,-6.716975987913747,0.13559438263570708,13.590537110598436,-9.83298789758483
OECD37 as Home,Unilateral,3,1.1146280198850467,1.0,2.7,2.7,1.0256156622059898,0.057433557707119234,0.8194978536383585,0.03223138497964264,0.0,23.951499281443184,23.951499281443184,5.276814081733903,0.515237016709459,1.162268166384519,16.997180016615584,5.792051098443362,6.439082248118422,18.1594481830001,17.512417033325043,7.081479544162607,15.288084001794063,3.974085926860087,3.1073936173025207,0.2785257090195476,0.23671130768991142,91.87470066666667,123.29863979999998,70.24627102882049,112.88062978412843,13.7812051,18.271461751992657,-2.875165,0.30484326545454676,0.03615787366254102,-0.22972015402880175,-0.1180104227121557,0.300996281443183,-1.912305816999897,-0.9823779666749566,-8.324501718556817,-6.921879450583088,0.14016836032480393,14.49403868878267,-9.9698829785571
OECD37 as Home,Unilateral,3,1.1523133898189932,1.0,2.8000000000000003,2.8000000000000003,1.0216803287537932,0.057946655064081906,0.8194978536383585,0.031868596472829656,0.0,23.90550362686596,23.90550362686596,5.194894494641973,0.5130226142448825,1.1442246032031098,17.053361914776072,5.707917108886856,6.339119097845083,18.197586517979182,17.566384529020954,7.144743750361076,15.265075335435395,3.929354597434973,3.215389152926103,0.27111540598295086,0.24190720826193163,91.87470066666664,123.29863979999996,70.31753033150693,112.82685520885971,13.7812051,18.259639433126043,-2.875165,0.2577599348404704,0.030464214430603754,-0.2239015674308849,-0.11091461230952333,0.2550006268659608,-1.874167482020816,-0.9284104709790455,-8.37049737313404,-7.126759940296518,0.14469908145773483,15.402625901638874,-10.10754462928565
OECD37 as Home,Unilateral,3,1.1898686955627915,1.0,2.9000000000000004,2.9000000000000004,1.0178713617541708,0.05847082114358434,0.8194978536383585,0.03151620484331357,0.0,23.860900487742068,23.860900487742068,5.11548810403207,0.5110247813175263,1.1267345952960928,17.107653007096392,5.626512885349596,6.242222699328163,18.234387602392484,17.61867778841392,7.209372714993037,15.242914443516234,3.885905188838734,3.323467526154303,0.2640192066063175,0.24700557471120874,91.87470066666667,123.29863979999995,70.39064131997928,112.77192058892255,13.781205100000001,18.24769574176902,-2.875165,0.2122747573795924,0.02500237370137055,-0.2183415866430945,-0.10411250707105361,0.21039748774206757,-1.8373663976075143,-0.8761172115860809,-8.415100512257933,-7.331617982796136,0.14918715741664065,16.31614299770579,-10.245893651717838
OECD37 as Home,Unilateral,3,1.227307514793921,1.0,3.0,3.0,1.0141812748901362,0.05900597395768912,0.8194978536383585,0.031173669364295317,0.0,23.817609781017264,23.817609781017264,5.038467313321637,0.509232569253542,1.1097700383103963,17.160139860131693,5.547699882575179,6.148237351632034,18.26990989844209,17.669372429385234,7.275356329057291,15.221551558955177,3.8436710301925423,3.4316852988647484,0.2572177283162534,0.2520148409372887,91.87470066666667,123.29863979999996,70.46560687350166,112.71583451696794,13.781205100000001,18.2356319078433,-2.875165,0.16829028418262282,0.019756331516356737,-0.21302444577334292,-0.09758623705679538,0.16710678101726373,-1.8018441015579079,-0.8254225706147658,-8.458391218982737,-7.536490555847035,0.1536339806584349,17.234442367077477,-10.384884451892502
OECD37 as Home,Unilateral,3,1.2646144357454285,1.0,3.1,3.1,1.0106058154146682,0.059551633264961636,0.8194978536383585,0.03084073656059155,0.0,23.775588650556326,23.775588650556326,4.963769109492388,0.5076370865214982,1.0933170530332816,17.210865401509164,5.471406196013886,6.057086162525669,18.304182454542445,17.718502488030662,7.342635379438203,15.200956138554124,3.8026208683510676,3.540014511087136,0.25069798405751104,0.2569391024639871,91.87470066666667,123.29863979999999,70.5423736837972,112.65864732414418,13.7812051,18.22345794449446,-2.875165,0.12574838505306893,0.014715245027438234,-0.20793950608445896,-0.09132410053262224,0.1250856505563256,-1.7675715454575531,-0.7762925119693378,-8.500412349443675,-7.741258285496679,0.15803756100556038,18.157384010711926,-10.52437308158377
OECD37 as Home,Unilateral,3,1.3018178217383007,1.0,3.2,3.2,1.0071368655877406,0.06010797202877861,0.8194978536383585,0.030516781442215986,0.0,23.734748186090076,23.734748186090076,4.891247135334211,0.5062281535471364,1.0773434029061746,17.259929494302554,5.397475288881347,5.968590538240386,18.337272897208727,17.766157647849692,7.41123119228484,15.181075824631218,3.762677642899112,3.6485535493857277,0.2444403303074303,0.26178782323970595,91.87470066666667,123.29863979999996,70.6209799186047,112.60034088322452,13.7812051,18.21116910533881,-2.875165,0.08454563121769117,0.009863328943135574,-0.20307104128408052,-0.08530801839323617,0.08424518609007592,-1.7344811027912712,-0.728637352150308,-8.541252813909924,-7.946044073080124,0.1624011345150774,19.08483505043518,-10.664387536971107
OECD37 as Home,Unilateral,3,1.3389152904841652,1.0,3.3000000000000003,3.3000000000000003,1.0037696455393492,0.06067473632829199,0.8194978536383585,0.030201478426106043,0.0,23.69503807568528,23.69503807568528,4.820822393287734,0.5049976052524898,1.061831687970111,17.307386389174944,5.325819998540224,5.8826540812578445,18.369218077145057,17.812383994427435,7.4811124595020555,15.16187798372287,3.723801209887919,3.757311249614137,0.23843162727264036,0.2665659779798495,91.87470066666667,123.29863979999998,70.70140360113342,112.5409418060899,13.7812051,18.19877011978756,-2.875165,0.044618990090664466,0.005189985795077286,-0.1984084930644199,-0.07952615709816299,0.04453507568527826,-1.702535922854942,-0.6824110055725647,-8.580962924314722,-8.150804440525384,0.16672433725201713,20.016669279449815,-10.804849212843044
