regionbase,tax_sce,region_scenario,tb,prop,te,varphi,pe,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,CeHH_prime,CeFH_prime,CeHF_prime,CeFF_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,VgFH_prime,VgHF_prime,VgFH1_prime,VgFH2_prime,CeFH1_prime,CeFH2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality
US as Home,Unilateral,1,0.0,1.0,0.0,0.0,0.9999999634403166,0.015920602214279298,0.7935787194577492,0.015920602214279298,4.480044718105489,27.795945491894503,32.27599020999999,4.598403168116165,0.4216010454136008,1.196111043729441,26.05987495274078,5.020004213529766,5.7945142118456054,27.255985996470223,26.48147599815438,2.810673533333333,7.974073333333331,2.810673533333333,0.0,0.4216010454136008,0.0,38.630093333333335,176.54316686666667,28.446689503333335,154.45058166666666,5.794514,26.481475030000006,-8.189450898841599e-08,-5.081054880385405e-07,2.4195501140911766,-4.745096552781435,-9.51502136483695,-5.081054972322363e-07,9.964702236686662e-07,1.9981543815106306e-06,2.0999998895376848e-07,1.0275733464126802e-07,0.0,1.208038930029981e-06,1.208038930029981e-06
US as Home,Unilateral,1,0.034741201807835596,1.0,0.1,0.1,0.9987523822851475,0.015925311290718478,0.7935787194577492,0.015602347522208423,4.32850601753607,27.77860123108599,32.10710724862206,4.44937740376556,0.40808003812876925,1.1573472911781388,26.09230251554955,4.857457441894329,5.606724694943699,27.24964980672769,26.50038255367832,2.8115048886009206,7.933865697528759,2.7544878421249646,0.057017046475956,0.39978301043963876,0.008297027689130449,38.63009333333333,176.54316686666664,28.447522906814182,154.4498750146892,5.794514,26.48120914919901,-0.1464707346407363,-0.017333947967912273,-0.10270302190420424,-0.037512376016024265,0.11196261029645928,-0.017344768914011155,-0.006335193272310136,0.01890855367832245,-0.16888275137794295,-0.09413953034662192,0.005190606975721781,0.021882673798689748,-0.02183525322371326
US as Home,Unilateral,1,0.06941587423913552,1.0,0.2,0.2,0.997896410713958,0.015938965565294484,0.7935787194577492,0.015300632425703748,4.172247911108947,27.766694981768943,31.93894289287789,4.308395082515229,0.3955505377378274,1.1206757542873846,26.11432151833685,4.703945620253057,5.429070836802614,27.234997272624234,26.509872056074677,2.813915457475835,7.8962806461108705,2.7012221034965473,0.11269335397928751,0.37962958099211735,0.015920956745710077,38.630093333333335,176.54316686666664,28.44994737340185,154.4478260311455,5.794514000000001,26.480458492494776,-0.2871343102751092,-0.02922024676783372,-0.08678614239065527,-0.062269418524221534,0.08425545116573249,-0.029251018231057913,-0.02098772737576482,0.02839805607467838,-0.3370471071221104,-0.18919285778585104,0.010326579734337068,0.0873747982788933,-0.08712497404304137
US as Home,Unilateral,1,0.10408181966986843,1.0,0.30000000000000004,0.30000000000000004,0.9974151869161301,0.015960932121573807,0.7935787194577492,0.01501395202377455,4.01082126875565,27.759999093511684,31.770820362267333,4.174684971911436,0.38390186189479647,1.0858958243629275,26.126337704098177,4.558586833806232,5.260580796274363,27.212233528461105,26.510239565992972,2.8177935028865444,7.8610513199617245,2.6506106374613583,0.16718286542518618,0.3609556750875855,0.022946186807210944,38.63009333333333,176.54316686666664,28.453861926299485,154.44452969254644,5.7945139999999995,26.479284475389548,-0.4217945197136299,-0.03590043845114792,-0.07115808988373791,-0.08660748443881462,0.0569423889410311,-0.035946906488316444,-0.04375147153889358,0.028765565992973308,-0.5051696377326671,-0.2852749501238252,0.015411500249495705,0.19637895469336808,-0.1959340999460579
US as Home,Unilateral,1,0.1387590818878346,1.0,0.4,0.4,0.9973032176409125,0.01599063241009095,0.7935787194577492,0.014741262841224144,3.843612914854278,27.75844088873533,31.602053803589605,4.047667986084456,0.373046617366092,1.0528568728107268,26.128482327328335,4.4207146034505485,5.1005248588951835,27.18133920013906,26.501528944694428,2.8230368858782118,7.827979880302817,2.602469225603627,0.2205676602745846,0.3436170569188632,0.029429560447228813,38.630093333333335,176.54316686666664,28.459174121752607,154.44007281700348,5.794514,26.47774007628659,-0.5503020797979901,-0.03745452832306217,-0.05565083380954475,-0.11076092997901976,0.029757927829442275,-0.0375051112646716,-0.07464579986093867,0.020054944694429366,-0.6739361964103949,-0.38242670416992164,0.020443486013148018,0.3489722721835264,-0.34886319560773454
US as Home,Unilateral,1,0.17349398205202374,1.0,0.5,0.5,0.9975562322544304,0.01602756639775067,0.7935787194577492,0.014481424590397245,3.669947627349402,27.761961806784868,31.43190943413427,3.9267342628201227,0.36290012372444286,1.021400265665284,26.120874781924424,4.289634386544566,4.948134528485407,27.14227504758971,26.48377490564887,2.829557329024683,7.796866533974066,2.556596557929551,0.272960771095132,0.327474841816712,0.03542528190773089,38.630093333333335,176.54316686666664,28.465804516736302,154.43453044032898,5.794514000000001,26.475869625082154,-0.6724418860579071,-0.03394266001076334,-0.04026178849441597,-0.1347145722916423,0.0027259313173615377,-0.03398419321513302,-0.11370995241028936,0.0023009056488696444,-0.8440805658657311,-0.4807663102221449,0.025424577393875457,0.5454154675397416,-0.5471014496250213
US as Home,Unilateral,1,0.20832185275574042,1.0,0.6000000000000001,0.6000000000000001,0.998177892469367,0.016071279288809148,0.7935787194577492,0.014233504152696155,3.48897347964025,27.770610852633506,31.259584332273757,3.811358450922868,0.3533893934376418,0.9913893514969876,26.10344713641599,4.16474784436051,4.802747802419856,27.09483648791298,26.456836529853632,2.837274541245028,7.767545266827167,2.5128278987268304,0.3244466425181979,0.31241132565568713,0.04097806778195467,38.630093333333335,176.54316686666664,28.47368087450403,154.4279708099417,5.794514,26.47371143495833,-0.7879944245003441,-0.025312062177119538,-0.02492621614671865,-0.15854743554069212,-0.024239800041140996,-0.025335147366494226,-0.16114851208702063,-0.024637470146366525,-1.016405667726243,-0.5804033685442853,0.030355045181864125,0.7861672443098368,-0.7925072542138596
US as Home,Unilateral,1,0.24328537217306942,1.0,0.7000000000000001,0.7000000000000001,0.9991780417361661,0.016121369231842063,0.7935787194577492,0.013996624661343706,3.299647777076625,27.78452009785577,31.084167874932394,3.7010369468600897,0.3444470229769211,0.9626931357572984,26.075990769338084,4.045483969837011,4.663730082617388,27.038683905095382,26.420437792315006,2.8461175784162442,7.739864175512158,2.471008443157704,0.37510913525853995,0.29831966263493737,0.046127360341983774,38.63009333333333,176.5431668666667,28.48273966977974,154.42045422834622,5.794514,26.471298105288188,-0.8967022007163316,-0.0114212060151077,-0.009586918973822616,-0.18232678378268077,-0.05121251435194671,-0.011425902144232225,-0.21730109490461658,-0.061036207684992405,-1.1918221250676062,-0.6814855002763331,0.03523591101541683,1.0719071901532597,-1.087744673852147
US as Home,Unilateral,1,0.27842665962186874,1.0,0.8,0.8,1.0005757820597219,0.016177469426317478,0.7935787194577492,0.013770024659744654,3.1006391086193315,27.803947051970088,30.904586160589417,3.5953043169754784,0.3360117728983009,0.9351905524334984,26.038079518282146,3.9313160898737793,4.530494869408977,26.973270070715643,26.374091291180445,2.8560216844107678,7.713691351709342,2.431003761263415,0.4250179231473526,0.2851054480475281,0.05090632485077283,38.63009333333333,176.5431668666666,28.492922975167225,154.41203573825084,5.794514,26.468657977327247,-0.99827703206597,0.00800335529069106,0.005834205607537039,-0.20615002026380855,-0.07830130391475769,0.008001051970087047,-0.2827149292843565,-0.10738270881955359,-1.3714038394105827,-0.784184778569823,0.04006754774637161,1.403570352756904,-1.4365033661001239
US as Home,Unilateral,1,0.31379491577128527,1.0,0.9,0.9,1.0024013233848965,0.016239249374983427,0.7935787194577492,0.013553008040293475,2.890223531787034,27.82929951642892,30.719523048215954,3.4937062295118344,0.32802570220811256,0.9087634232770875,25.98902769321998,3.821731931719947,4.4024696527889216,26.897791116497068,26.317053395428093,2.866928512197116,7.6889079914700735,2.392690960002806,0.47423755219430985,0.27268247190139017,0.05534323030672238,38.63009333333333,176.54316686666667,28.504178775026336,154.40276493463244,5.7945139999999995,26.46581552447071,-1.0923815452498464,0.03339355471433559,0.021428991081815535,-0.23013266236868316,-0.10563706758016536,0.033353516428920926,-0.35819388350293124,-0.16442060457190522,-1.5564669517840457,-0.8887244007358164,0.04485045996147669,1.7823987972898094,-1.8438423226655403
