,tax_sce,regionbase,pe,tb,region,varphi,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,CeHH_prime,CeFH_prime,CeHF_prime,CeFF_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,VgFH_prime,VgHF_prime,VgFH1_prime,VgFH2_prime,CeFH1_prime,CeFH2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality
60,Unilateral,OECD37 as Home,0.9786003053179411,0.39449208808546976,3.0,1.0,0.05073585285845742,0.8194978536383585,0.0405472607482315,5.268563576736715,23.396077711432593,28.664641288169307,8.22498766598436,0.6876399802488746,1.8116312579915137,17.940365057739186,8.912627646233235,10.036618923975873,19.7519963157307,18.62800503798806,6.255661646540743,15.868906468860683,4.999422097872873,1.2562395486678692,0.5461492018189402,0.14149077842993446,91.87469999999999,123.29863333333331,69.3478802822522,113.58257499710702,13.781205099999998,18.44482295667103,-2.2199446684524213,-0.25169806944992995,-0.07045138365306532,-0.0885421862634682,0.036886394216468964,-0.25442528856740765,-0.3197576842692982,0.13321003798806075,-3.611359711830694,-2.264867248667418,0.057019935413880195,1.9592533796850424,-1.97149111453447
66,Unilateral,OECD37 as Home,0.9814292369852604,0.43513622767352944,3.0,1.1,0.05101297433989175,0.8194978536383585,0.039892199716382824,4.853061499745352,23.429869925338085,28.282931425083436,7.972570475392975,0.6709942340230115,1.7560339864696448,17.88343036495911,8.643564709415987,9.72860446186262,19.639464351428757,18.554424598982123,6.289830348260953,15.81946666212775,4.918653963659947,1.3711763846010054,0.5208358617769258,0.15015837224608572,91.87469999999999,123.29863333333331,69.38365980044566,113.55353160064485,13.7812051,18.436489329010275,-2.363061110438476,-0.21858121217051346,-0.05525400209600038,-0.10825998407009342,0.014933273228370828,-0.22063307466191517,-0.43228964857124197,0.05962959898212361,-3.9930695749165643,-2.5287716783104823,0.0623583210646969,2.3731830817856694,-2.4076505235575008
72,Unilateral,OECD37 as Home,0.9853236780543735,0.4764687116083236,3.0,1.2000000000000002,0.05130758761232278,0.8194978536383585,0.039265740567516354,4.413290714553539,23.47631031253163,27.88960102708517,7.725904225432429,0.6548460969800444,1.7017034139670062,17.80721705586471,8.380750322412473,9.427607639399435,19.50892046983172,18.462063152844756,6.3261557640187345,15.772772233474317,4.841412402714445,1.484743361304289,0.4967954858314302,0.15805061114861427,91.87469999999999,123.29863333333331,69.42186323213923,113.52265499725073,13.7812051,18.42781547530005,-2.4900430258536126,-0.17291285857017147,-0.039711993558265546,-0.128313316989711,-0.007462120955078563,-0.1741926874683699,-0.5628335301682803,-0.0327318471552438,-4.38639997291483,-2.803322923552649,0.0676293655807196,2.829045742903461,-2.900148439496915
78,Unilateral,OECD37 as Home,0.9904203181471726,0.5186605637816609,3.0,1.3,0.051618519486964665,0.8194978536383585,0.03866632966382765,3.944038897228036,23.536948243742742,27.48098714097078,7.483805629798309,0.6390612527336361,1.6483789104932214,17.70977600361458,8.122866882531945,9.13218454029153,19.3581549141078,18.348837256348215,6.364493241232544,15.72863153162445,4.76750585360834,1.596987387624202,0.4738817425923601,0.165179510141276,91.87469999999999,123.29863333333331,69.46235767366365,113.49006814161896,13.7812051,18.41884500484188,-2.6002906230019796,-0.1130104107395933,-0.023681841094876026,-0.1488210684831411,-0.030439483167903646,-0.1135547562572583,-0.7135990858921986,-0.1459577436517847,-4.795013859029222,-3.0903889674229923,0.07283062296898571,3.328500866245739,-3.4563028030320813
84,Unilateral,OECD37 as Home,0.99692233616123,0.5619474464980887,3.0,1.4000000000000001,0.05194469614706116,0.8194978536383585,0.038092441684750344,3.437990548841667,23.614080805661263,27.05207135450293,7.244779599700638,0.6234798938463562,1.5957311686139954,17.588220041847578,7.868259493546994,8.840510768314633,19.183951210461572,18.211699935693932,6.4047103797569465,15.686863611166617,4.6967462463905365,1.7079641333664097,0.4519376440517914,0.1715422497945648,91.87469999999999,123.29863333333331,69.50502114413877,113.45588357387322,13.7812051,18.409615650410586,-2.6931007295735774,-0.03636613230670433,-0.006972183166772224,-0.16994922401064416,-0.05419197491491681,-0.03642219433873706,-0.8878027895384264,-0.28309506430606746,-5.223929645497069,-3.3926338070536417,0.07796059026979646,3.873713930373204,-4.0865858079616135
90,Unilateral,OECD37 as Home,1.0051636838445699,0.6066504025665472,3.0,1.5,0.05228487953851764,0.8194978536383585,0.037543004066828166,2.884245924302331,23.711486236955277,26.595732161257608,7.006805620582833,0.607892628369034,1.5433151509047653,17.437754738191913,7.614698248951867,8.550120771487599,18.981069889096677,18.045647366560946,6.446654529206076,15.647327909083234,4.62900133544578,1.8176531937602962,0.4307880208832986,0.1771046074857354,91.87469999999999,123.29863333333331,69.54970810810721,113.42023104684148,13.781205100000001,18.400167110622164,-2.7676652256630487,0.06114061845592845,0.010735977237439805,-0.1920127624003089,-0.07907154506061988,0.060983236955276965,-1.0906841109033216,-0.44914763343905406,-5.680268838742393,-3.714033604238173,0.08301475796924444,4.466670676651425,-4.8072679137478795
96,Unilateral,OECD37 as Home,1.0156952691651004,0.6532373212362117,3.0,1.6,0.052637455622395156,0.8194978536383585,0.03701755513379437,2.2646251561503736,23.83538090244944,26.100006058599813,6.767000695507013,0.5920059682376858,1.490495850046194,17.25052532959647,7.359006663744699,8.257496545553208,18.741021179642665,17.842531297834157,6.4901266807741935,15.609933150268796,4.564214196718353,1.9259124840558395,0.4102215592441191,0.18178440899356677,91.87469999999999,123.29863333333331,69.59622097325575,113.38327971800858,13.781205100000001,18.390546661614362,-2.82312950723286,0.18632687378869153,0.029934918050228406,-0.21546857356324794,-0.10561273258069827,0.1848779024494398,-1.3307328203573334,-0.6522637021658433,-6.175994941400187,-4.060772994447058,0.08798355171400345,5.111455807733364,-5.644053495959929
102,Unilateral,OECD37 as Home,1.0295590053074115,0.7025597735773361,3.0,1.7000000000000002,0.05300046525000945,0.8194978536383585,0.036516002661916444,1.545836439461262,23.997500123376202,25.543336562837464,6.520146388154517,0.5753097954839276,1.4361238561258718,17.011713839224203,7.095456183638444,7.956270244280389,18.447837695350074,17.58702363470813,6.5348852740933285,15.57461781547786,4.502373459147475,2.032511814945854,0.38990167828268696,0.18540811720124056,91.87469999999999,123.29863333333331,69.64431310245963,113.3452349136873,13.7812051,18.380807794479747,-2.8586148737363195,0.3521131189625623,0.05153934621497974,-0.24119964982753833,-0.13483092373967265,0.3469971233762017,-1.6239163046499243,-0.9077713652918682,-6.732664437162537,-4.444346423963541,0.09285397477884161,5.8131468454702695,-6.6446130635975305
108,Unilateral,OECD37 as Home,1.0492275416157413,0.7564429519281596,3.0,1.8,0.05336992143010811,0.8194978536383585,0.03604060160681776,0.6495228857441555,24.225637969464948,24.875160855209103,6.254556432294838,0.5566788113791974,1.3776251585735517,16.686304417109053,6.8112352436740355,7.63218159086839,18.063929575682604,17.24298322848825,6.580438718565198,15.541485825064786,4.443757155694323,2.136681562870874,0.36915017204823286,0.18752863933096453,91.87469999999999,123.29863333333331,69.6934635231682,113.30651448588621,13.781205100000001,18.37105394879714,-2.8739372948899238,0.5892345235915563,0.0777121189233844,-0.2712968237438026,-0.1691445494053593,0.5751349694649477,-2.007824424317395,-1.2518117715117505,-7.400840144790898,-4.890844054470646,0.09758925763023787,6.580981056514795,-7.9186714709205255
114,Unilateral,OECD37 as Home,1.062662829591395,0.8074615479538201,3.0,1.9000000000000001,0.05375492636587267,0.8194978536383585,0.03557761748747622,0.0,24.380248430661478,24.380248430661478,6.0389929865651135,0.5423460846297943,1.3301452726182954,16.46863811093306,6.581339071194908,7.3691382591834085,17.798783383551356,17.010984195562855,6.6279093034612515,15.509539505834837,4.386671843530511,2.241237459930741,0.3518486708318778,0.19049741379791646,91.87469999999999,123.29863333333331,69.7448949256168,113.26616448872458,13.781205100000001,18.361044871786724,-2.875165,0.7524935944892979,0.09242253024686826,-0.28787257408182226,-0.1879251903357773,0.7297454306614775,-2.2729706164486423,-1.4838108044371445,-7.895752569338523,-5.282113063180086,0.10231548196506235,7.423252951210513,-8.905431530745016
120,Unilateral,OECD37 as Home,1.0573902867081078,0.8465024269326288,3.0,2.0,0.054170765036868546,0.8194978536383585,0.03510978660009185,0.0,24.319690298784383,24.319690298784383,5.931882568321604,0.5378976275622805,1.3065531908272205,16.54348346395697,6.469780195883884,7.238435759148825,17.85003665478419,17.08138109151925,6.679181645971284,15.47758021971485,4.32898893145959,2.350192714511694,0.34106351427608345,0.19683411328619718,91.87469999999999,123.29863333333331,69.8006817848693,113.22258299759103,13.781205100000001,18.350397542304865,-2.875165,0.6883004325613343,0.08410773836196972,-0.27923964116639627,-0.17764689710581538,0.669187298784383,-2.221717345215808,-1.4134139084807487,-7.956310701215617,-5.487104641183246,0.10720959693461334,8.286493269206876,-9.033423315479917
126,Unilateral,OECD37 as Home,1.0523312190643401,0.8853312811751373,3.0,2.1,0.05459971634098534,0.8194978536383585,0.03465775948960589,0.0,24.261441950149923,24.261441950149923,5.828501092736328,0.533786818589158,1.2837824438944156,16.615477180084074,6.362287911325486,7.112283536630744,17.89925962397849,17.14926399867323,6.732070758309323,15.447007910863471,4.273254603583947,2.4588161547253766,0.33080486950558824,0.2029819490835697,91.87469999999999,123.29863333333331,69.85847797517994,113.1776272521037,13.7812051,18.33957778871836,-2.875165,0.6268565945533299,0.07622864169443616,-0.27106848455526034,-0.16788584287141023,0.6109389501499223,-2.1724943760215076,-1.3455310013267692,-8.014559049850078,-5.6921050245045866,0.11205487167426433,9.155634977295803,-9.163416953959665
132,Unilateral,OECD37 as Home,1.0474767132248917,0.9239887578730825,3.0,2.2,0.055041657790979484,0.8194978536383585,0.03422044934152521,0.0,24.20541707260926,24.20541707260926,5.728564951081889,0.5299877558160573,1.2617705643176231,16.68467806362873,6.258552706897946,6.990335515399512,17.946448627946353,17.21466581944479,6.786561537964836,15.417718850222002,4.2193348571548634,2.567226680809973,0.32103033903035927,0.20895741678569796,91.87469999999999,123.29863333333331,69.91828317727767,113.13131008939654,13.7812051,18.32858999601715,-2.875165,0.568035905818143,0.06875761129575013,-0.2633397274812515,-0.15861667409350425,0.554914072609261,-2.1253053720536457,-1.2801291805552104,-8.07058392739074,-5.897306853753054,0.11685459227864156,10.029928886034407,-9.29561409833412
138,Unilateral,OECD37 as Home,1.0427779697884327,0.9624336159497999,3.0,2.3000000000000003,0.05549605537185811,0.8194978536383585,0.03379728547263273,0.0,24.151066041481528,24.151066041481528,5.632157763462232,0.5265035413845711,1.2405359702149317,16.751799764528773,6.158661304846803,6.872693733677164,17.992335734743705,17.278303305913344,6.842588141615585,15.389647147136914,4.167159327707914,2.6754288139076703,0.3117246596827646,0.2147788817018066,91.87469999999999,123.29863333333331,69.98004100632711,113.08368747629339,13.781205100000001,18.317448334128287,-2.875165,0.5112322049874899,0.061608252132125556,-0.25593045062793485,-0.14972325320724478,0.5005630414815272,-2.079418265256294,-1.2164916940866561,-8.124934958518473,-6.102163535823911,0.1216071197077231,10.91208772450944,-9.427951921434971
