,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Ced_prime,Cedstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCed,delta_UCedstar,leak,leakstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,region_scenario,conv
0,purete,OECD37 as Home,0.0,0.9999999877250497,0.0,1.0,0.0,0.057913183842328936,0.7795968539285809,0.057913183842328936,9.303969942897114,24.331329850667068,33.63529979356418,2.527200031021255,2.163500026556855,8.752300107434047,1.0261000125953266,2.4744000303731375,1.0261000125953266,0.0,16.69180020489102,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666664,118.11933333333333,55.41093333333332,108.60846666666666,11.2267,17.717900000000004,-5.7102884398917784e-08,-1.4933293252900863e-07,-0.7233867291789882,1.2682925175451056,1.1821746572389693,-1.49332933574442e-07,2.618210075411298e-07,2.44043196317989e-07,-2.0643582132606753e-07,0.0,1.3780719729750824e-07,2.1748636206521255e-07,3.102125453408048e-08,2.6556855090409585e-08,0.0,0.0,8.274570985660336e-07,8.274570985660336e-07,9.303969942897114,24.331329850667068,0.0,0.0,3.0,1.0
1,purete,OECD37 as Home,0.1,1.0068920303663695,0.0,1.0,0.07323652597799965,0.057913183842328936,0.7795968539285809,0.05791318384232893,8.99004023361758,24.415032160787195,33.405072394404776,2.509901681395222,2.1486911553096557,8.69239177195133,1.0190764938586725,2.457463089761134,1.0190764938586725,4.904310483381381e-16,16.577547042383973,16.495999999999995,6.840666666666665,0.0,6.840666666666666,74.84466666666665,118.11933333333333,55.41093333333331,108.60846666666663,11.2267,17.717900000000004,-0.30345644487758244,0.08399043461174446,0.363562660397707,-0.6341494633876673,-0.5910903173225865,0.08370216078719395,-0.14599871254523933,-0.13608530844770073,-0.23022760559522482,0.0,-0.07710934153020059,-0.12169342748073267,-0.01735779239804602,-0.014859759359438333,0.0,0.0,0.015323002383157622,-0.015437720571302483,8.99004023361758,24.415032160787195,0.0,0.0,3.0,1.0
2,purete,OECD37 as Home,0.2,1.0140390829869863,0.0,1.0,0.1460560930567661,0.057913183842328936,0.7795968539285809,0.05791318384232893,8.668099787834425,24.50152950130775,33.16962928914218,2.492211634048461,2.133546957211081,8.631126893274116,1.0118939370438136,2.4401426350464988,1.0118939370438136,4.869744394479441e-16,16.46070677160894,16.496,6.840666666666665,0.0,6.840666666666666,74.84466666666667,118.11933333333336,55.410933333333325,108.60846666666667,11.226700000000001,17.717900000000004,-0.5934023480556867,0.17139283576156616,0.36549324949860224,-0.6341468966117655,-0.5910879248323807,0.1701995013077493,-0.29530363613348243,-0.27525233413616945,-0.46567071085782175,0.0,-0.15651645208232973,-0.24701317807989082,-0.035232826895033494,-0.030162322328032978,0.0,0.0,0.0617530642313385,-0.06268351397717024,8.668099787834425,24.50152950130775,0.0,0.0,3.0,1.0
3,purete,OECD37 as Home,0.30000000000000004,1.0214639337788078,0.0,1.0,0.2184358895019718,0.057913183842328936,0.7795968539285809,0.05791318384232893,8.337457925125388,24.591066684783712,32.928524609909104,2.474096163778261,2.118038560594439,8.568388672933077,1.0045386489604595,2.422405645636645,1.0045386489604595,4.834347035524671e-16,16.341056642352793,16.496000000000002,6.840666666666665,0.0,6.840666666666666,74.84466666666667,118.11933333333334,55.410933333333325,108.60846666666669,11.226700000000001,17.7179,-0.8695858467801036,0.26251923721871717,0.3674953718327779,-0.6341465162765283,-0.5910875703221415,0.2597366847837108,-0.44819915141612654,-0.41776614809231205,-0.7067753900908968,0.0,-0.23841949167681575,-0.3762719865660127,-0.05366971054411899,-0.04594587636997523,0.0,0.0,0.1400128641075098,-0.14328403127662234,8.337457925125388,24.591066684783712,0.0,0.0,3.0,1.0
4,purete,OECD37 as Home,0.4,1.029192816521975,0.0,1.0,0.2903501969271027,0.057913183842328936,0.7795968539285809,0.057913183842328936,7.997316196967575,24.68392522560959,32.681241422577166,2.4555165557221317,2.1021328222162197,8.504043032069806,0.9969949105043048,2.4042142155266073,0.9969949105043048,0.0,16.218340948402457,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666667,118.11933333333336,55.41093333333333,108.60846666666667,11.2267,17.717900000000004,-1.1317373502378747,0.3577295085876523,0.36957397999820957,-0.6341455631466744,-0.5910866819104011,0.352595225609587,-0.6050120138547186,-0.563931318877021,-0.9540585774228347,0.0,-0.32304629111035477,-0.5098294139207564,-0.07271972947474233,-0.06225432681173036,0.0,0.0,0.25089497978270364,-0.25899229470908897,7.997316196967575,24.68392522560959,0.0,0.0,3.0,1.0
5,purete,OECD37 as Home,0.5,1.0372564576263938,0.0,1.0,0.3617700183272908,0.057913183842328936,0.7795968539285809,0.05791318384232893,7.646745310882358,24.7804348206527,32.42718013153506,2.43642734775845,2.0857908226002713,8.437932524448513,0.9892442630321879,2.3855238324206667,0.9892442630321878,4.760742730355303e-16,16.092259418848727,16.496,6.840666666666665,0.0,6.840666666666666,74.84466666666665,118.11933333333333,55.41093333333332,108.60846666666666,11.2267,17.7179,-1.3795656929477538,0.4574453468373209,0.37173862658457935,-0.6341472780377272,-0.5910882803592779,0.44910482065269974,-0.7661259261303393,-0.7141054955188189,-1.2081198684649408,0.0,-0.4106637712125893,-0.6481067127443983,-0.09244296922590318,-0.07913911202921871,0.0,0.0,0.395255571714059,-0.4118292362426028,7.646745310882358,24.7804348206527,0.0,0.0,3.0,1.0
6,purete,OECD37 as Home,0.6000000000000001,1.0456907239446764,0.0,1.0,0.4326620992266882,0.057913183842328936,0.7795968539285809,0.05791318384232892,7.284649797584512,24.88097969196775,32.16562948955226,2.4167757656552613,2.0689673824767163,8.369874380240796,0.9812652790198098,2.3662828246824064,0.9812652790198095,2.361171915884856e-16,15.962463487323715,16.495999999999995,6.840666666666664,0.0,6.840666666666666,74.84466666666665,118.11933333333332,55.410933333333325,108.60846666666666,11.226699999999997,17.7179,-1.6127570510115314,0.5621598888488477,0.3739951833151326,-0.6341464286666744,-0.5910874886610503,0.5496496919677476,-0.9319863055171638,-0.8687038511797596,-1.4696705104477417,0.0,-0.501582538644985,-0.7915940803137148,-0.11290934928906987,-0.09666008910529543,0.0,0.0,0.574060157140938,-0.6041163857460791,7.284649797584512,24.88097969196775,0.0,0.0,3.0,1.0
7,purete,OECD37 as Home,0.7000000000000001,1.0545386483712624,0.0,1.0,0.5029882447490555,0.057913183842328936,0.7795968539285809,0.057913183842328936,6.909727251282767,24.986020935666538,31.895748186949305,2.396498225933461,2.0516080689328273,8.299648394601705,0.9730321421455856,2.3464289372624862,0.9730321421455856,0.0,15.828533193904777,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666667,118.11933333333336,55.41093333333334,108.60846666666669,11.226700000000001,17.717900000000004,-1.830969048545209,0.672464915224619,0.3763560997463989,-0.6341459861234742,-0.5910870761668132,0.6546909356665367,-1.1031297998999108,-1.0282265950168146,-1.7395518130506957,0.0,-0.5961756170291511,-0.940880219918658,-0.13420283960167037,-0.11488914350989783,0.0,0.0,0.7883562165150992,-0.838595072557585,6.909727251282767,24.986020935666538,0.0,0.0,3.0,1.0
8,purete,OECD37 as Home,0.8,1.0638520753823033,0.0,1.0,0.5727036793708448,0.057913183842328936,0.7795968539285809,0.05791318384232893,6.52040642075554,25.096113600176494,31.616520020932036,2.3755182308516263,2.0336473933394634,8.226989637497107,0.9645137926071754,2.3258872706628932,0.9645137926071753,4.641727223575141e-16,15.689963281785843,16.496,6.840666666666665,0.0,6.840666666666666,74.84466666666667,118.11933333333334,55.41093333333333,108.60846666666669,11.226700000000001,17.717900000000004,-2.0338276150343666,0.7890741791926034,0.37883454765069546,-0.634146399055755,-0.5910874610607318,0.7647836001764929,-1.2802020542118022,-1.1932755322675206,-2.018779979067965,0.0,-0.6948918014708071,-1.0966734168793693,-0.15642446673350321,-0.13391276265350352,0.0,0.0,1.03931917396777,-1.1185152518933985,6.52040642075554,25.096113600176494,0.0,0.0,3.0,1.0
9,purete,OECD37 as Home,0.9,1.0736944771840347,0.0,1.0,0.6417553519731669,0.057913183842328936,0.7795968539285809,0.057913183842328936,6.114762219099049,25.21193673141471,31.32669895051376,2.3537421992036847,2.015005242156209,8.15157401475562,0.955672234331632,2.304566198840454,0.955672234331632,0.0,15.546135660283342,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666665,118.11933333333334,55.41093333333332,108.60846666666666,11.2267,17.7179,-2.220921652069964,0.9128624092110907,0.38144604136374255,-0.6341472031496284,-0.5910882105561268,0.8806067314147086,-1.4639928987199973,-1.3645868632288192,-2.308601049486242,0.0,-0.798279934092614,-1.2598398500235624,-0.1796977784601746,-0.15383671403078017,0.0,0.0,1.3282788942290003,-1.4477919162553154,6.114762219099049,25.21193673141471,0.0,0.0,3.0,1.0
