,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cey_prime,Cex_prime,Cem_prime,Ceystar_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,Vgx_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Cex1_prime,Cex2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,region_scenario,conv
0,Unilateral,OECD37 as Home,0.0,1.0,0.0,0.5,0.0,0.049233730484644606,0.8194979893402318,0.049233730484644606,9.94866,27.27854,37.227199999999996,13.02615,1.0502499999999997,2.86913,20.28167,14.0764,15.89528,23.150799999999997,21.331919999999997,7.001666666666664,19.127533333333332,7.001666666666664,0.0,1.0502499999999997,0.0,105.96853333333333,93.84266666666666,79.76626666666665,131.18786666666665,15.89528,21.331919999999997,0.0,0.0,0.0,-0.5,-0.5,0.0,-3.552713678800501e-15,-3.552713678800501e-15,-7.105427357601002e-15,0.0,-0.0,-0.0,0.0,0.0,8.62548822,23.65049418,1.32317178,3.62804582,3.0,1.0
1,Unilateral,OECD37 as Home,0.2,0.9897949765068617,0.06907798124173152,0.6608274257729161,0.2,0.04928894510704553,0.8194979893402318,0.047373186369779406,9.355270268163551,27.138993998709132,36.49426426687268,12.301899978974006,0.9931716936708191,2.709607235190267,20.48958890220385,13.295071672644825,15.011507214164274,23.199196137394114,21.48276059587467,7.0095188927192424,19.127533333333332,6.7370734785681625,0.27244541415108015,0.9543741330056543,0.03879756066516488,101.12887791552356,88.18524423057482,79.7741587017337,131.18119227452195,15.895279999999998,21.32945481852444,-0.5471192962234891,-0.1388333575426114,-0.19039322956113297,0.06603053338335078,0.2058033045149217,-0.13954600129086714,0.04839613739411419,0.15084059587466925,-0.7329357331273201,0.010360083486173566,-0.9092919594136387,0.14930545691970815,0.06731777135284095,-0.07101305385954665,7.993705918824835,23.529507796880818,1.361564349338715,3.609486201828315,3.0,1.0
2,Unilateral,OECD37 as Home,0.4,0.9828554018830067,0.1372807982791595,0.4017793077807814,0.4,0.04944448789807532,0.8194979893402318,0.04568885270667709,8.720060204552599,27.043689239918507,35.7637494444711,11.62907689093001,0.9423788943338031,2.5614117279529274,20.630882325995458,12.571455785263813,14.190488618882938,23.192294053948384,21.57326122032926,7.0316390685514,19.127533333333336,6.497539672204125,0.5340993963472752,0.8701003955496822,0.07227849878412079,96.83464961136725,83.22964600964075,79.79654204493518,131.16239012506463,15.89528,21.32284440351787,-1.0362898556697075,-0.2328346479002506,-0.16047741359913317,0.028353574223344665,0.16491245257140819,-0.23485076008149264,0.04149405394838368,0.24134122032926086,-1.463450555528901,0.020521371868584826,-1.8033240493511067,0.23658704696569552,0.2670310495281596,-0.28537842883103925,7.319661674304985,23.446878571009346,1.4003985302476147,3.596810668909162,3.0,1.0
3,Unilateral,OECD37 as Home,0.6000000000000001,0.979053739360219,0.2052118651667857,0.22493511649994719,0.6000000000000001,0.04968740968580519,0.8194979893402318,0.0441560700231257,8.033015643337636,26.991336375987284,35.02435201932492,10.999348414921363,0.8965960393594987,2.4227082075443116,20.7056991221159,11.895944454280862,13.422056622465675,23.12840732966021,21.602295161475396,7.066185656165475,19.127533333333336,6.279558354984768,0.7866273011807057,0.795373731743162,0.10122230761633683,92.9993225835719,78.85920696386317,79.83176115322205,131.13302552559264,15.895280000000001,21.313027983601334,-1.463762812352909,-0.28419039692004866,-0.13037832230470087,-0.010165327129350222,0.12273891064990218,-0.28720362401271515,-0.022392670339790754,0.2703751614753962,-2.202847980675081,0.030481973739027945,-2.6882548874818104,0.2621998695074115,0.5973033827232551,-0.649961958061917,6.5930876068180995,23.401488637980975,1.4399280365195364,3.589847738006309,3.0,1.0
4,Unilateral,OECD37 as Home,0.8,0.978459292394894,0.2734968326546543,0.14829571344707937,0.8,0.05000711716585048,0.8194979893402318,0.04275475174129526,7.279223895237843,26.98314103717664,34.262364932414485,10.404637781922643,0.8547020191344604,2.2917176908946786,20.711308415893377,11.259339801057104,12.696355472817322,23.003026106788056,21.566010435027838,7.111652152083658,19.127533333333332,6.080272958434473,1.0313791936491845,0.7284927366995992,0.12620928243486126,89.55392225922375,74.98174896358505,79.87846342503641,131.0943790040622,15.89528,21.300703766137502,-1.8247879013171782,-0.29221163805750494,-0.09963419754877773,-0.04984219689909679,0.07895563486385596,-0.2953989628233593,-0.14777389321194434,0.23409043502783788,-2.9648350675855184,0.040240486609317117,-3.5717843098451407,0.22307107298188433,1.0582813836697358,-1.1799944322344964,5.79871580650198,23.394383279232148,1.480508088735863,3.5887577579444936,3.0,1.0
5,Unilateral,OECD37 as Home,1.0,0.981427645098247,0.34286818126639895,0.10618108390506871,1.0,0.05039473496362081,0.8194979893402318,0.041468592204862965,6.4346351701794475,27.02403943009098,33.45867460027043,9.83628411467427,0.8156163647901234,2.16653253969403,20.640241434514504,10.651900479464393,12.0028166543683,22.806773974208532,21.455857799304628,7.166776364434406,19.12753333333333,5.897364609511734,1.2694117549226716,0.6679811820105999,0.14763518277952353,86.44334723398795,71.5241173989815,79.93551497090213,131.04752342356403,15.89528,21.28640148653055,-2.113084782977639,-0.25213354036121055,-0.06753319744833942,-0.09128929469764349,0.03288761150807718,-0.2545005699090197,-0.344026025791468,0.12393779930462756,-3.768525399729576,0.049794099042901774,-4.464680017551692,0.11071697970313524,1.6522599388815502,-1.9040083996405548,4.911954848980722,23.42984218588888,1.522680321198726,3.594197244202101,3.0,1.0
6,Unilateral,OECD37 as Home,1.2000000000000002,0.9888535755342864,0.41434224828649724,0.08345656885413726,1.2000000000000002,0.05084245769714902,0.8194979893402318,0.040284654103596364,5.455516598822942,27.126084884335167,32.58160148315811,9.283201759335743,0.7781054752406595,2.044711036166708,20.47558229120141,10.061307234576402,11.327912795502451,22.520293327368115,21.25368776644207,7.230448267993109,19.12753333333333,5.728993457103927,1.501454810889181,0.6124227282068394,0.16568274703382022,83.62408019490628,68.42862994882861,80.0019113639639,130.99340230553915,15.895280000000001,21.270537755175354,-2.3197537111665296,-0.15160465729286904,-0.032817109595702235,-0.1357213005700086,-0.016840076316175713,-0.15245511566483216,-0.6305066726318849,-0.07823223355793019,-4.645598516841893,0.05913515473970499,-5.3845637881128265,-0.09396924156737682,2.3840692546652735,-2.8766605533754848,3.888132730655693,23.51831559471859,1.5673838681672485,3.6077692896165776,3.0,1.0
7,Unilateral,OECD37 as Home,1.4000000000000001,1.0030344608108637,0.4897439860525665,0.07224267598102016,1.4000000000000001,0.051342507816268146,0.8194979893402318,0.03919377413606165,4.24392748456149,27.3198964804135,31.56382396497499,8.726110714801687,0.7402432706320723,1.9220065817727392,20.175464075585637,9.46635398543376,10.648117296574426,22.097470657358375,20.915707346217708,7.301561795573381,19.127533333333332,5.573856362456906,1.7277054331164738,0.5600820779033034,0.18016119272876882,81.06411595210564,65.65216016755346,80.07662546573307,130.93295580709596,15.89528,21.253472069840267,-2.430538645602149,0.04141921188005739,0.007302442952354428,-0.18598965283734206,-0.07349196860816497,0.04135648041350137,-1.053329342641625,-0.4162126537822921,-5.6633760350250135,0.06824139978303256,-6.3682708792332114,-0.438101154791976,3.2613699562727327,-4.220781772764146,2.62728529700798,23.686350248518504,1.6166421875535097,3.633546231894996,3.0,1.0
8,Unilateral,OECD37 as Home,1.6,1.0330378977088683,0.5746881724651899,0.06482276016832611,1.6,0.051882770075151796,0.8194979893402318,0.03819601627400429,2.4358944619062157,27.725491221918624,30.16138568382484,8.102219800783441,0.696244226223684,1.7845888383767878,19.578333906466554,8.798464027007125,9.886808639160229,21.362922744843342,20.274578132690237,7.378394004143557,19.127533333333332,5.431962423171716,1.9464315809718413,0.5067992480756035,0.18944497814808053,78.75459189801555,63.17772806932016,80.15794663101187,130.86764842981128,15.895280000000001,21.23565910481182,-2.415156985033901,0.45431438827883186,0.06325544401803158,-0.2530320179888996,-0.14964189830028232,0.44695122191862424,-1.7878772551566584,-1.0573418673097628,-7.065814316175164,0.07701935182130681,-7.547409595634856,-1.1037397693288842,4.2876260218584505,-6.38092109327283,0.7581637410630852,24.038000889403445,1.6777307208431307,3.6874903325151767,3.0,1.0
9,Unilateral,OECD37 as Home,1.8,1.0392866272862475,0.6501450714289152,0.05570786339157085,1.8,0.05247863505551141,0.8194979893402318,0.03724777452347082,1.719834074211832,27.809218980487806,29.529053054699638,7.710373855247639,0.6720099937380648,1.698281145181551,19.44838837007337,8.382383848985704,9.408655000429189,21.14666951525492,20.120398363811436,7.463133631422431,19.12753333333333,5.297110308751449,2.1660233226709815,0.4703158742179377,0.2016941195201271,76.58815381401777,60.88505655899829,80.24830158322193,130.79561974662423,15.895279999999994,21.21663450281889,-2.347705932832028,0.5410698005652922,0.0689359379937246,-0.26033933867274117,-0.15737834634712775,0.5306789804878065,-2.0041304847450796,-1.2115216361885643,-7.6981469453003655,0.08578557454687541,-8.335360839802544,-1.2674200567171883,5.634438406345916,-7.441768336983542,0.0,24.110592856082928,1.719834074211832,3.6986261244048784,3.0,1.0
