,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cey_prime,Cex_prime,Cem_prime,Ceystar_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,Vgx_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Cex1_prime,Cex2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,region_scenario,conv
0,Unilateral,OECD37 as Home,0.0,1.0,0.0,0.5,0.0,0.04923389194140184,0.8194977073856359,0.04923389194140184,8.62549,23.6505,32.27599,11.29367,0.9105699999999999,2.48754,17.58421,12.20424,13.781210000000002,20.071749999999998,18.49478,6.070466666666666,16.5836,6.070466666666666,0.0,0.9105699999999999,0.0,91.87473333333334,81.3616,69.15736,113.73991666666664,13.781210000000002,18.49478,0.0,0.0,,inf,,0.0,-3.552713678800501e-15,0.0,0.0,0.0,-0.0,-0.0,1.5467641863670176e-14,1.5467641863670176e-14,7.762941,20.102925,0.862549,3.547575,3.0,1.0
1,Unilateral,OECD37 as Home,0.1,0.992770871834934,0.03994599011697212,0.7195050942905774,0.1,0.04925264224556025,0.8194977073856359,0.04813769178968959,8.373781677854124,23.564858693427517,31.938640371281643,10.93588228931807,0.8821190116167953,2.408733797779665,17.71190484743925,11.818001300934865,13.344616087097734,20.120638645218914,18.594023859056044,6.072778551668946,16.5836,5.935306795720767,0.13747175594817912,0.8620911068190222,0.020027904797773083,89.39199044033865,78.45161451600569,69.15967865424297,113.7379515644147,13.781210000000002,18.494042357114886,-0.24248937430571985,-0.08533156341964676,-0.2538651276951101,0.14491981332437875,0.2941869520742857,-0.0856413065724837,0.048888645218912785,0.09924385905604538,-0.33734962871835705,0.0059993205025588026,-0.443659265295884,0.09866749360587221,0.0176442165631815,-0.019074216947194998,7.497236289295481,20.030129889413388,0.8765453885586427,3.5347288040141276,3.0,1.0
2,Unilateral,OECD37 as Home,0.2,0.9865671459787022,0.07943976216652676,0.18969235176937388,0.2,0.04930683460400071,0.8194977073856359,0.04710381082692385,8.114714700764443,23.491116088136742,31.605830788901187,10.594368498317507,0.8556852673101102,2.3335120836986323,17.822264823201593,11.450053765627617,12.92788058201614,20.155776906900225,18.677950090511704,6.079460389982542,16.583599999999997,5.807830789370497,0.2716296006120456,0.8172316823291096,0.03845358498100058,87.07813820768658,75.75983300886102,69.16640629848023,113.73227200184814,13.78121,18.491972603495547,-0.4733262567365744,-0.1583122150241861,-0.23782992044819934,0.12538349918738106,0.27332324539921515,-0.15938391186325873,0.08402690690022396,0.1831700905117053,-0.670159211098813,0.011934066895159967,-0.8808922637318093,0.18113961912663984,0.07022173928882777,-0.0756636824772174,7.224153468821729,19.96744867491623,0.8905612319427136,3.5236674132205112,3.0,1.0
3,Unilateral,OECD37 as Home,0.30000000000000004,0.9813255461664864,0.11858641822122672,0.11162718509076991,0.30000000000000004,0.04939365859421651,0.8194977073856359,0.04612689174301245,7.847616238347584,23.428629204249294,31.276245442596878,10.267794571222707,0.8310453581090637,2.261581019075228,17.915823367266253,11.09883992933177,12.529375590297935,20.17740438634148,18.746868725375315,6.090165660634293,16.5836,5.687378099138878,0.40278756149541506,0.7756136398198604,0.05543171828920322,84.91663958389375,73.263826430837,69.17723143884076,113.72317252179414,13.781209999999998,18.488758427000786,-0.6922347025283916,-0.21979588340265688,-0.2219274854839176,0.10568138186810339,0.25215313602719347,-0.22187079575070712,0.10565438634147739,0.2520887253753159,-0.9997445574031225,0.01780374420555131,-1.312386497843171,0.24807820961558696,0.1572993637236713,-0.1691487862075795,6.943003420371765,19.9143348236119,0.9046128179758189,3.514294380637394,3.0,1.0
4,Unilateral,OECD37 as Home,0.4,0.9769960263218511,0.15748496357420724,0.08486511172262826,0.4,0.049510632776275834,0.8194977073856359,0.04520216600743205,7.571703662817939,23.376889573522718,30.948593236340656,9.954922211057873,0.8080008946336436,2.1926678570291944,17.993002290217014,10.762923105691517,12.147590068087068,20.185670147246206,18.801003184850657,6.104588405720071,16.5836,5.573360772206227,0.5312276335138434,0.7369044731447938,0.07109642148884969,82.89299612675073,70.94405135603124,69.19187937509587,113.71091318847124,13.781210000000002,18.484556776253235,-0.8989100882454901,-0.2704572596345314,-0.2061255790039739,0.08582222766021498,0.23069453929243264,-0.2736104264772834,0.1139201472462048,0.30622318485065847,-1.327396763659344,0.023608136445448236,-1.7388478698169414,0.2999877891592453,0.278585925095418,-0.2993299895416904,6.652985320073476,19.87035613749431,0.918718342744462,3.5065334360284077,3.0,1.0
5,Unilateral,OECD37 as Home,0.5,0.9735414552585437,0.19623033032989373,0.07140589799972183,0.5,0.04965555885947342,0.8194977073856359,0.044325384433328056,7.286057182490859,23.335523673310803,30.62158085580166,9.654592578772855,0.7863741672259655,2.1265173520565614,18.054096482670285,10.44096674599882,11.781109930829416,20.18061383472685,18.84047064989625,6.122457579220077,16.583599999999997,5.465254890065513,0.6572026891545648,0.7008104004640904,0.0855637667618752,80.99446708861873,68.78343163966582,69.21010711117371,113.69572439099626,13.78121,18.47949947063757,-1.0930150907370748,-0.3108001079549332,-0.19038599236093012,0.0658022443291065,0.2089511237945675,-0.31497632668919806,0.10886383472684713,0.34569064989625176,-1.6544091441983397,0.029347212105156784,-2.1610132762942498,0.33720660407127984,0.4339150151527583,-0.4664463160719708,6.353158784946037,19.835195122314182,0.9328983975448224,3.500328550996621,3.0,1.0
6,Unilateral,OECD37 as Home,0.6000000000000001,0.9709372163731607,0.23491537266436296,0.06117432077802826,0.6000000000000001,0.04982648238712554,0.8194977073856359,0.04349275245830076,6.989580702118783,23.30429132397676,30.293872026095542,9.36571343244589,0.7660045958473803,2.062888927314721,18.09926519834039,10.131718028293271,11.42860235976061,20.16215412565511,18.86526979418777,6.143532199491741,16.583599999999997,5.362592588738211,0.7809396107535292,0.6670706525126053,0.09893394333477508,79.20982245939791,66.76699706247662,69.23169897266841,113.67781096376534,13.78121,18.473697705933258,-1.2741761369754652,-0.3411654174496004,-0.17466602925822095,0.045609861191575354,0.18691611653062526,-0.3462086760232417,0.09040412565510891,0.3704897941877725,-1.982117973904458,0.03502107075302263,-2.5796616757150583,0.35990244029810814,0.6232614918251332,-0.671186656424558,6.04240425510615,19.808647625380246,0.947176447012633,3.4956436985965147,3.0,1.0
7,Unilateral,OECD37 as Home,0.7000000000000001,0.969171954260784,0.2736330740802927,0.05352278364462389,0.7000000000000001,0.050021657107029126,0.8194977073856359,0.04270088116092764,6.6809499884644605,23.283096906254514,29.964046894718976,9.087241958680385,0.7467452024059589,2.0015528930715885,18.128506896354573,9.833987161086345,11.088794851751974,20.130059789426163,18.87525209876053,6.167596956199599,16.583599999999997,5.264956019183342,0.9026409370162577,0.6354523717462488,0.11129283065971007,77.52914926188329,64.88159727576534,69.25646259049162,113.65735592056367,13.781209999999998,18.467245749633246,-1.4419769922732617,-0.36172515670736616,-0.15891528338489466,0.02522111780907062,0.16456810632209906,-0.3674030937454873,0.058309789426161274,0.38047209876053145,-2.311943105281024,0.04062984937932457,-2.9956346341391558,0.368049948187469,0.8467352928411408,-0.9147502810272465,5.719370309398108,19.790632370316338,0.9615796790663526,3.4924645359381774,3.0,1.0
8,Unilateral,OECD37 as Home,0.8,0.9682486663854586,0.3124790776758766,0.051319243369456896,0.8,0.050239515285136864,0.8194977073856359,0.04194673609833287,6.358539367904503,23.272003867896778,29.63054323580128,8.818165746009903,0.7284592707861423,1.942286255914107,18.141632234897298,9.546625016796046,10.76045200192401,20.083918490811406,18.87009150568344,6.194458550034949,16.583599999999997,5.1719710390448315,1.0224875109901175,0.6057459336406196,0.12271333714552261,75.9436687491143,63.11564004030175,69.28422554837307,113.63452356580359,13.781210000000003,18.460223898390343,-1.5959504060215182,-0.3724710969305681,-0.14307456011796388,0.004599786688616479,0.141870745902959,-0.37849613210322275,0.012168490811404808,0.37531150568344174,-2.64544676419872,0.04617369869078514,-3.409864238153829,0.3614039194376161,1.1045976529834927,-1.1989273038515489,5.382399178066139,19.781203287712263,0.9761401898383638,3.4908005801845174,3.0,1.0
9,Unilateral,OECD37 as Home,0.9,0.9681872860054255,0.35155500068886053,0.048044640198806096,0.9,0.05047863705892189,0.8194977073856359,0.04122760833977705,6.020313633432351,23.27126621282414,29.291579846256493,8.557481346065364,0.711016958038894,1.8848679966380666,18.138214544574158,9.268498304104257,10.44234934270343,20.023082541212226,18.84923150261305,6.223941914030717,16.583599999999997,5.083303641135612,1.140638272895105,0.577760941554926,0.13325601648396795,74.4456133188829,61.45890617729124,69.31483182779043,113.60946270640717,13.78121,18.452701040009234,-1.7355676135774323,-0.37318530783201326,-0.12707160465198333,-0.01630722865847697,0.11876769088472805,-0.37923378717585976,-0.048667458787775786,0.3544515026130526,-2.9844101537435073,0.05165264899491806,-3.823410395078919,0.3394476917802534,1.3972737034146412,-1.526238606138537,5.029417024372326,19.78057628090052,0.9908966090600247,3.490689931923621,3.0,1.0
