,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cey_prime,Cex_prime,Cem_prime,Ceystar_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,Vgx_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Cex1_prime,Cex2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,region_scenario,conv
0,Unilateral,OECD37 as Home,0.0,1.0,0.0,0.5,0.0,0.04923389194140184,0.8194977073856359,0.04923389194140184,8.62549,23.6505,32.27599,11.29367,0.9105699999999999,2.48754,17.58421,12.20424,13.781210000000002,20.071749999999998,18.49478,6.070466666666666,16.5836,6.070466666666666,0.0,0.9105699999999999,0.0,91.87473333333334,81.3616,69.15736,113.73991666666664,13.781210000000002,18.49478,0.0,0.0,,inf,,0.0,-3.552713678800501e-15,0.0,0.0,0.0,-0.0,-0.0,1.5467641863670176e-14,1.5467641863670176e-14,6.900392,20.33943,1.725098,3.3110700000000004,3.0,1.0
1,Unilateral,OECD37 as Home,0.1,0.9918753780064784,0.03991351602621459,0.7225642059167854,0.1,0.0492526455426808,0.8194977073856359,0.04813759689319999,8.4131970498791,23.554228372326,31.967425422205103,10.945717738692922,0.8829124364526595,2.4109001505895065,17.727895606816126,11.828630175145582,13.356617889282429,20.13879575740563,18.610808043268786,6.072778958199087,16.583599999999997,5.935295095122782,0.13748386307630478,0.8628647482226218,0.02004768823003761,89.39177682146024,78.45136508898746,69.15967906256613,113.73795121886407,13.781209999999998,18.494042228879874,-0.2036453763295667,-0.09588027651607578,-0.31199831283936774,0.21728274154072014,0.37602515524614627,-0.09627162767399966,0.06704575740563001,0.11602804326878768,-0.3085645777948969,0.0059998526565090415,-0.4312703721405395,0.11535451073574285,0.015360735149666169,-0.01822462249979606,6.660894083625717,20.25663640020036,1.752302966253383,3.2975919721256406,3.0,1.0
2,Unilateral,OECD37 as Home,0.2,0.9847657430169897,0.07930850235270925,0.7399980671501164,0.2,0.04930685925982741,0.8194977073856359,0.04710346175202184,8.19380752201225,23.469659717487044,31.663467239499294,10.613610891480754,0.8572399443008651,2.3377504068202835,17.85486610412602,11.470850835781619,12.951361298301038,20.192616510946305,18.712106048426886,6.079463430009798,16.5836,5.807787748947057,0.2716756810627419,0.8187099407141296,0.0385300035867356,87.07736153278162,75.75893286762484,69.16640936538533,113.73226941782494,13.781210000000002,18.491971675451122,-0.39651017284431445,-0.1794610366509865,-0.2952384697756034,0.19732574647103918,0.3548048536992067,-0.18084028251295692,0.12086651094630341,0.2173260484268873,-0.6125227605007062,0.011936117895175236,-0.8558843618492227,0.21492937709396062,0.06108171230599187,-0.07225696270891023,6.414300371113456,20.18390735703886,1.779507150898793,3.2857523604481864,3.0,1.0
3,Unilateral,OECD37 as Home,0.30000000000000004,0.9786060439672235,0.11828801365975089,0.5116819541714845,0.30000000000000004,0.04939373695702957,0.8194977073856359,0.04612616398703645,7.966647494976021,23.396143342535087,31.362790837511106,10.296044473458794,0.8333333979430793,2.267803333151021,17.96560915394338,11.129377871401873,12.563847806609814,20.2334124870944,18.79894255188646,6.090175322654195,16.583599999999997,5.687288367894412,0.40288695475978414,0.7777353238923984,0.055598074050680915,84.91503841342609,73.26198432720155,69.17724122927987,113.72316430907722,13.781210000000002,18.48875556808496,-0.5782977951931243,-0.2516309064905493,-0.27853360790615866,0.1770287290384656,0.333073621155625,-0.2543566574649141,0.16166248709440012,0.3041625518864599,-0.913199162488894,0.017808215462506882,-1.27452215945182,0.2993795723536988,0.13672637414470692,-0.16146197297430687,6.159905606757973,20.120683274580173,1.8067418882180486,3.275460067954912,3.0,1.0
4,Unilateral,OECD37 as Home,0.4,0.9733446252099067,0.15694888926783185,0.38851250399608034,0.4,0.04951080828176083,0.8194977073856359,0.04520096305329774,7.730925120835131,23.333164572721174,31.064089693556305,9.991802886012605,0.8109977888506473,2.200791182234986,18.060497831809194,10.802800674863253,12.19259406824759,20.26128901404418,18.87149562065984,6.1046100452889664,16.583599999999997,5.573212449725799,0.5313975955631671,0.739614849374007,0.07138293947664029,82.89037783476044,70.94106094700365,69.19190139896415,113.71089479483769,13.781209999999998,18.484550561136793,-0.7486761777074312,-0.31309655800121217,-0.261849448829701,0.15639818971609856,0.31084703804169134,-0.31733542727882735,0.18953901404417905,0.37671562065984077,-1.2119003064436953,0.023615850510508296,-1.6878860298949934,0.3692003826839484,0.2419900182276068,-0.2856415786105644,5.8968826452881755,20.066521532540207,1.8340424755469553,3.2666430401809645,3.0,1.0
5,Unilateral,OECD37 as Home,0.5,0.9689426530256733,0.1953840322469293,0.325867217787902,0.5,0.049655885062699696,0.8194977073856359,0.0443236240356526,7.485699124481216,23.280342411204607,30.766041535685822,9.699743409334008,0.7900579695081812,2.136462258987089,18.139778732183,10.48980137884219,11.836205668321098,20.276240991170088,18.92983670169118,6.122497799599447,16.583599999999997,5.465037835614046,0.6574599639854001,0.7040598591214149,0.08599811038676622,80.99067506978344,68.779131884322,69.2101482262298,113.69569020367376,13.78121,18.479488242635536,-0.9072719232236917,-0.3643944202471032,-0.2451458427513419,0.13542911960440093,0.2881268546398932,-0.3701575887953936,0.2044909911700863,0.43505670169118105,-1.5099484643141778,0.029358974093402268,-2.0967140715271846,0.42472222040926394,0.3766943845348676,-0.4450486614209182,5.624249894784507,20.021094473635962,1.861449229696709,3.259247937568645,3.0,1.0
6,Unilateral,OECD37 as Home,0.6000000000000001,0.9653742179418167,0.23368416051780216,0.27555915928796015,0.6000000000000001,0.04982702193182485,0.8194977073856359,0.04349036412007651,7.229833521178441,23.23743428944684,30.46726781062528,9.418782348587927,0.7703550582182113,2.0745778691431935,18.203552430457457,10.189137406806138,11.49336021773112,20.27813029960065,18.973907488675668,6.143598724561832,16.5836,5.362298110138057,0.7813006144237752,0.6708136343761778,0.09954142384203335,79.20472905353253,66.7612630161102,69.23176727702295,113.67775441745573,13.781210000000002,18.47367963203075,-1.0536641342484843,-0.4058933486169689,-0.22837432579735226,0.1141028184499664,0.2648983307056705,-0.41306571055316255,0.2063802996006494,0.4791274886756689,-1.8087221893747198,0.03503767021878046,-2.501793647516367,0.46609630692261117,0.5407889743547568,-0.6404207818547838,5.340824909412707,19.98419348892428,1.8890086117657336,3.2532408005225575,3.0,1.0
7,Unilateral,OECD37 as Home,0.7000000000000001,0.9626268755193734,0.2719403079569444,0.24472374676636738,0.7000000000000001,0.05002248236631941,0.8194977073856359,0.042697798732616296,6.961934614291349,23.204345216983555,30.166279831274903,9.14787800933147,0.7517429766281747,2.0149085694315843,18.251750122913993,9.899620985959643,11.162786578763054,20.266658692345576,19.00349309954217,6.1676987094597235,16.583599999999997,5.264575960293448,0.9031227491662749,0.6396463504196183,0.11209662620855645,77.5226388279178,64.87432021449398,69.25656752490403,113.65726943029254,13.78121,18.46721881266846,-1.187375237873245,-0.4377912217674018,-0.21147681308568492,0.09238647812147498,0.24112937742988017,-0.4461547830164463,0.1949086923455745,0.5087130995421703,-2.1097101687250976,0.04065210067270619,-2.9039827855070017,0.4932745673869204,0.7343641136353964,-0.8730387756329283,5.0451596149739855,19.955736886605855,1.9167749993173633,3.2486083303776976,3.0,1.0
8,Unilateral,OECD37 as Home,0.8,0.9607034048043812,0.31024649358725453,0.2341780283306264,0.8,0.05024070878205318,0.8194977073856359,0.041942895771631294,6.680262106540627,23.18115076973958,29.86141287628021,8.8860072416021,0.7340847483765107,1.9572290011816253,18.284091693844438,9.62009198997861,10.843236242783725,20.24132069502606,19.01817644222095,6.194605706454289,16.5836,5.171497532395006,1.023108174059282,0.6103502828060685,0.12373446557044224,75.9356328953154,63.10672178727777,69.28437797232193,113.63439848284716,13.781210000000002,18.460185896256284,-1.3078567817834204,-0.4600965094091608,-0.19438154434982846,0.07022790589717295,0.2167652617426558,-0.46934923026041986,0.16957069502606004,0.5233964422209496,-2.4145771237197913,0.046202450777779513,-3.304245921576925,0.505968936653829,0.9576498182048742,-1.14484520833035,4.735448487837455,19.935789661976038,1.944813618703172,3.2453611077635416,3.0,1.0
9,Unilateral,OECD37 as Home,0.9,0.9596247002984772,0.34870338221161246,0.22658055814482053,0.9,0.05048029469437242,0.8194977073856359,0.04122293983706937,6.382593344480959,23.16813289405867,29.550726238539628,8.632139008516729,0.7172487323243263,1.9013120685521805,18.300027135431456,9.349387740841056,10.533451077068909,20.201339203983636,19.01727586775578,6.224146298050568,16.5836,5.082728021598892,1.1414182764516763,0.5827354813571433,0.13451325096718297,74.43593227098584,61.44823835793496,69.31504445691318,113.60928897999031,13.781210000000002,18.452649496677804,-1.414471240828111,-0.47259580502121906,-0.17699831948847722,0.04755106856673291,0.19172304535976215,-0.48236710594133214,0.1295892039836346,0.5224958677557829,-2.725263761460372,0.05168885063877837,-3.7037010155240235,0.5035918161643649,1.211038575241761,-1.4586153070889654,4.409388805862898,19.924594288890454,1.9732045386180608,3.243538605168214,3.0,1.0
